name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
**Nhà máy nhiệt điện Uông Bí**,Coal,Operational,1961–1980,Quảng Ninh,0,[EVN 2022 Report](https://www.evn.com.vn),[MOIT PDP8](https://www.moit.gov.vn),Retrofitted in 2010s.
**Nhà máy nhiệt điện Quảng Ninh**,Coal,Operational,2019–2020,Quảng Ninh,0,[EVN](https://www.evn.com.vn),[GEM](https://globalenergymonitor.org),Replaced older units.
**Nhà máy nhiệt điện Mông Dương 1**,Coal,Operational,2015,Quảng Ninh,0,[AES Vietnam](https://www.aes.com),[MOIT](https://www.moit.gov.vn),BOT project.
**Nhà máy nhiệt điện Mông Dương 2**,Coal,Operational,2015,Quảng Ninh,0,[EVN](https://www.evn.com.vn),[PDP8](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Vinh Tân 1**,Coal,Operational,2010–2011,Bình Thuận,0,[EVN](https://www.evn.com.vn),[GEM](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Vinh Tân 2**,Coal,Operational,2014,Bình Thuận,0,[EVN](https://www.evn.com.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Vinh Tân 3**,Coal,Operational,2016,Bình Thuận,0,[EVN](https://www.evn.com.vn),[PDP8](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Vinh Tân 4**,Coal,Under construction,2024–2025,Bình Thuận,0,[EVN](https://www.evn.com.vn),[MOIT 2023](https://www.moit.gov.vn),Delayed from 2020.
**Nhà máy nhiệt điện Duyên Hải 1**,Coal,Operational,2015,Trà Vinh,0,[EVN](https://www.evn.com.vn),[GEM](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Duyên Hải 2**,Coal,Operational,2015,Trà Vinh,0,[EVN](https://www.evn.com.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Duyên Hải 3**,Coal,Planned,2026–2028,Trà Vinh,0,[PDP8](https://www.moit.gov.vn),[VGP News](https://news.chinhphu.vn),PDP8 inclusion.
**Nhà máy nhiệt điện Thái Bình 1**,Coal,Operational,2017,Thái Bình,0,[EVN](https://www.evn.com.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Thái Bình 2**,Coal,Under construction,2025,Thái Bình,0,[EVN](https://www.evn.com.vn),[PDP8](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Sông Hậu 1**,Coal,Operational,2016,Hậu Giang,0,[PV Power](https://www.pvpower.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Sông Hậu 2**,Coal,Planned,2028–2030,Hậu Giang,0,[PDP8](https://www.moit.gov.vn),[VnExpress](https://vnexpress.net),PDP8 draft.
**Nhà máy nhiệt điện Long Phú 1**,Coal,Operational,2016,Sóc Trăng,0,[EVN](https://www.evn.com.vn),[GEM](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Long Phú 2**,Coal,Suspended,–,Sóc Trăng,0,[MOIT 2022](https://www.moit.gov.vn),[Reuters](https://www.reuters.com),Suspended due to financing.
**Nhà máy nhiệt điện Long Phú 3**,Coal,Planned,2030+,Sóc Trăng,0,[PDP8](https://www.moit.gov.vn),[VGP](https://news.chinhphu.vn),PDP8 vision.
**Nhà máy nhiệt điện Vân Phong**,Coal,Planned,2027,Khánh Hòa,0,[MOIT](https://www.moit.gov.vn),[Nikkei Asia](https://asia.nikkei.com),Japanese investment.
**Nhà máy nhiệt điện Nam Định 1**,Coal,Operational,2018,Nam Định,0,[EVN](https://www.evn.com.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Nghi Sơn 1**,Coal,Operational,2018,Thanh Hóa,0,[EVN](https://www.evn.com.vn),[GEM](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Nghi Sơn 2**,Coal,Under construction,2025,Thanh Hóa,0,[EVN](https://www.evn.com.vn),[PDP8](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Cẩm Phả**,Coal,Retired,1960s–2020,Quảng Ninh,0,[Vinacomin](https://www.vinacomin.vn),[MOIT](https://www.moit.gov.vn),Fully retired by 2020.
**Nhà máy nhiệt điện Phả Lại 1**,Coal,Retired,1980s–2021,Hải Dương,0,[EVN](https://www.evn.com.vn),[VnExpress](https://vnexpress.net),Retired 2021.
**Nhà máy nhiệt điện Phả Lại 2**,Coal,Operational,2014,Hải Dương,0,[EVN](https://www.evn.com.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Ninh Bình**,Coal,Retired,1970s–2022,Ninh Bình,0,[EVN](https://www.evn.com.vn),[MOIT](https://www.moit.gov.vn),Retired 2022.
**Nhà máy nhiệt điện Cao Ngạn**,Coal,Retired,1960s–2019,Thái Nguyên,0,[Vinacomin](https://www.vinacomin.vn),[MOIT](https://www.moit.gov.vn),<30 MWe units excluded.
**Nhà máy nhiệt điện Phủ Lý**,Coal,Retired,1980s–2020,Hà Nam,0,[EVN](https://www.evn.com.vn),[GEM](https://globalenergymonitor.org),Retired 2020.
**Nhà máy nhiệt điện Bà Rịa**,Coal,Retired,1980s–2021,Bà Rịa-Vũng Tàu,0,[PV Power](https://www.pvpower.vn),[MOIT](https://www.moit.gov.vn),Retired 2021.
**Nhà máy nhiệt điện Phú Mỹ**,Domestic gas,Operational,2001–2004,Bà Rịa-Vũng Tàu,0,[PV Power](https://www.pvpower.vn),[MOIT](https://www.moit.gov.vn),Largest gas plant.
**Nhà máy nhiệt điện Phú Mỹ 2.1**,Domestic gas,Operational,2004,Bà Rịa-Vũng Tàu,0,[PV Power](https://www.pvpower.vn),[GEM](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Phú Mỹ 3**,Domestic gas,Operational,2009,Bà Rịa-Vũng Tàu,0,[PV Power](https://www.pvpower.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Phú Mỹ 4**,Domestic gas,Operational,2010,Bà Rịa-Vũng Tàu,0,[PV Power](https://www.pvpower.vn),[PDP8](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Cà Mau 1**,Domestic gas,Operational,2012,Cà Mau,0,[PV Power](https://www.pvpower.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Cà Mau 2**,Domestic gas,Operational,2016,Cà Mau,0,[PV Power](https://www.pvpower.vn),[GEM](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Nhơn Trạch 1**,Domestic gas,Operational,2008,Đồng Nai,0,[PV Power](https://www.pvpower.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Nhơn Trạch 2**,Domestic gas,Operational,2011,Đồng Nai,0,[PV Power](https://www.pvpower.vn),[PDP8](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Nhơn Trạch 3**,Domestic gas,Operational,2015,Đồng Nai,0,[PV Power](https://www.pvpower.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Nhơn Trạch 4**,Domestic gas,Operational,2021,Đồng Nai,0,[PV Power](https://www.pvpower.vn),[VnExpress](https://vnexpress.net),
**Nhà máy nhiệt điện Sông Hậu**,Domestic gas,Under construction,2024,Hậu Giang,0,[PV Power](https://www.pvpower.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Ô Môn 1**,Domestic gas,Operational,2016,Cần Thơ,0,[EVN](https://www.evn.com.vn),[GEM](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Ô Môn 2**,Domestic gas,Operational,2019,Cần Thơ,0,[EVN](https://www.evn.com.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Ô Môn 3**,Domestic gas,Planned,2025,Cần Thơ,0,[PDP8](https://www.moit.gov.vn),[VGP](https://news.chinhphu.vn),PDP8 inclusion.
**Nhà máy nhiệt điện Ô Môn 4**,Domestic gas,Planned,2027,Cần Thơ,0,[PDP8](https://www.moit.gov.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Long An 1**,Imported LNG,Under construction,2025–2026,Long An,0,[EVN](https://www.evn.com.vn),[PDP8](https://www.moit.gov.vn),First LNG-to-power.
**Nhà máy nhiệt điện Long An 2**,Imported LNG,Planned,2027–2028,Long An,0,[PDP8](https://www.moit.gov.vn),[VnExpress](https://vnexpress.net),
**Nhà máy nhiệt điện Bạc Liêu**,Imported LNG,Planned,2026–2028,Bạc Liêu,0,[MOIT](https://www.moit.gov.vn),[Reuters](https://www.reuters.com),US investor.
**Nhà máy nhiệt điện Cần Thơ**,Imported LNG,Planned,2028+,Cần Thơ,0,[PDP8](https://www.moit.gov.vn),[VGP](https://news.chinhphu.vn),PDP8 vision.
**Nhà máy nhiệt điện Kiên Lương**,Imported LNG,Planned,2027,Kiên Giang,0,[PV Power](https://www.pvpower.vn),[MOIT](https://www.moit.gov.vn),
**Nhà máy nhiệt điện Quảng Trị**,Imported LNG,Planned,2028,Quảng Trị,0,[PDP8](https://www.moit.gov.vn),[VnExpress](https://vnexpress.net),
