name,fuel,status,cod,province,capacity_mwe
Van Phong 1 Thermal Power Plant,Coal,432,Pre-construction stage,Khanh Hoa,1
Vung Ang II Thermal Power Plant,Coal,330,Pre-construction stage,Ha Tinh,1
Na Duong II Thermal Power Plant,Coal,Pre-construction stage,2026,Lang Son,110
Quang Trach I Thermal Power Plant,Coal,403,Under construction,Quang Binh,1
An Khanh - Bac Giang Thermal Power Plant,Coal,Planned,2027,Bac Giang,650
Long Phu 1 Thermal Power Plant,Coal,200,Planned,Soc Trang,1
Quang Tri Thermal Power Plant (conversion to gas),Local natural gas,320,Suspended (planned conversion to gas),Quang Tri,1
Cong Thanh Thermal Power Plant,Local natural gas,Planned conversion to LNG,Pending,Thanh Hoa,600
Nam Dinh I Thermal Power Plant,Coal,200,Planned,Nam Dinh,1
Vinh Tan III Thermal Power Plant,Coal,980,Under construction,Binh Thuan,1
Song Hau II Thermal Power Plant,Coal,120,Planned,Hau Giang,2
O Mon I / Can Tho City,Local natural gas,Operating,,Can Tho City,0
O Mon II / Can Tho City,Local natural gas,050,Planned,Can Tho City,1
O Mon III / Can Tho City,Local natural gas,,,Can Tho City,0
Thi Vai LNG Terminal & Nhon Trach 3 & 4,Imported LNG,600,Operating,LNG Dong Nai,1
Hiep Phuoc LNG phase 1,Imported LNG,200,Under construction,Ho Chi Minh City,1
BOT Son My I,Imported LNG,Under construction,2027-2029,Binh Thuan,0
LNG Son My II,Imported LNG,250,Planned,Binh Thuan,2
LNG Son My I,Imported LNG,250,Planned,Binh Thuan,2
LNG Long Son,Imported LNG,500,Planned,Barie-Vung Tau,1
LNG Long An I,Imported LNG,500,Planned,Long An,1
LNG Long An II,Imported LNG,500,Planned,Long An,1
LNG Long Son,Imported LNG,500,Planned,Barie-Vung Tau,1
LNG Nhon Trach 3&4,Imported LNG,600,Operating,Dong Nai,1
LNG Hiep Phuoc 1,Imported LNG,200,Operating,Ho Chi Minh City,1
LNG Bac Lieu,Imported LNG,Planned,,Bac Lieu,800
LNG Quang Ninh I,Imported LNG,500,Planned,Quang Ninh,1
LNG Thai Binh,Imported LNG,500,Planned,Thai Binh,1
LNG Nghi Son,Imported LNG,500,Planned,Thanh Hoa,1
LNG Quynh Lap,Imported LNG,500,Planned,Nghe An,1
LNG Quang Trach 2,Imported LNG,500,Planned,Quang Binh,1
LNG Quang Trach 3,Imported LNG,500,Planned,Quang Binh,1
LNG Hai Lang,Imported LNG,500,Planned,Quang Tri,1
LNG Ca Na,Imported LNG,500,Planned,Ninh Thuan,1
LNG Chan May,Imported LNG,,,Thua Thien Hue,0
LNG Vung Ang III,Imported LNG,500,Planned,Ha Tinh,1
LNG Hai Phong Phase 1,Imported LNG,600,Operating,Haiphong,1
LNG Hai Phong Phase 2,Imported LNG,200,Planned,Haiphong,3
LNG Cong Thanh,Imported LNG,500,Planned,Thanh Hoa,1
