name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Nghi Sơn 1,Coal,Operational,2013,Thanh Hóa,600.0,EVN Annual Report 2022,PDP7 Revised 2016,"2×300 MW, net 600 MWe"
Nhà máy Nghi Sơn 2,Coal,Under construction,2024,Thanh Hóa,1200.0,MOIT Decision 1558/QĐ-BCT,Reuters 2023,"BOT, 2×600 MW, COD delayed from 2022"
Nhà máy Mông Dương 1,Coal,Operational,2015,Quảng Ninh,1000.0,EVN Annual Report 2022,PDP7 2011,"2×500 MW, subcritical"
Nhà máy Mông Dương 2,Coal,Operational,2015,Quảng Ninh,1120.0,AES website,MOIT portal,"2×560 MW, supercritical, BOT 25yr"
Nhà máy Sơn Động,Coal,Operational,2011,Quảng Ninh,220.0,EVN Annual Report 2022,Vietnam Energy 2021,"2×110 MW, small coal"
Nhà máy Hải Phòng 1,Coal,Operational,2011,Hải Phòng,600.0,EVN Annual Report 2022,PDP7 Revised,"2×300 MW, units 1&2"
Nhà máy Hải Phòng 2,Coal,Operational,2014,Hải Phòng,660.0,EVN Annual Report 2022,PDP7 Revised,"2×330 MW, units 3&4"
Nhà máy Cẩm Phả,Coal,Operational,2010,Quảng Ninh,600.0,EVN Annual Report 2022,Vietnam Energy 2021,"2×300 MW, net 600 MWe"
Nhà máy Hạ Long,Coal,Operational,2006,Quảng Ninh,440.0,EVN Annual Report 2022,PDP7,"4×110 MW, small units"
Nhà máy Na Dương,Coal,Operational,2005,Lạng Sơn,110.0,EVN Annual Report 2022,PetroTimes 2019,Single 110 MW unit
Nhà máy Quảng Ninh 1,Coal,Operational,2009,Quảng Ninh,600.0,EVN Annual Report 2022,PDP7,"2×300 MW, subcritical"
Nhà máy Quảng Ninh 2,Coal,Operational,2014,Quảng Ninh,660.0,EVN Annual Report 2022,PDP7 Revised,"2×330 MW, subcritical"
Nhà máy Thái Bình 1,Coal,Operational,2017,Thái Bình,600.0,EVN Annual Report 2022,MOIT 2020,"2×300 MW, subcritical"
Nhà máy Thái Bình 2,Coal,Operational,2022,Thái Bình,1200.0,EVN press release,Thanh Nien 2023,"2×600 MW, delayed from 2019"
Nhà máy Vĩnh Tân 1,Coal,Operational,2018,Bình Thuận,1240.0,EVN Annual Report 2022,Người Lao Động 2018,"2×620 MW, supercritical"
Nhà máy Vĩnh Tân 2,Coal,Operational,2014,Bình Thuận,1200.0,EVN Annual Report 2022,PDP7 Revised,"2×600 MW, supercritical"
Nhà máy Vĩnh Tân 4,Coal,Operational,2017,Bình Thuận,1200.0,EVN Annual Report 2022,MOIT website,"2×600 MW, supercritical"
Nhà máy Vĩnh Tân 4 mở rộng,Coal,Operational,2019,Bình Thuận,600.0,EVN Annual Report 2022,PDP8 2023,Single 600 MW unit
Nhà máy Duyên Hải 1,Coal,Operational,2015,Trà Vinh,1240.0,EVN Annual Report 2022,PDP7 Revised,"2×622 MW, supercritical"
Nhà máy Duyên Hải 2,Coal,Operational,2015,Trà Vinh,1200.0,EVN Annual Report 2022,PDP7 Revised,"2×600 MW, supercritical"
Nhà máy Duyên Hải 3,Coal,Operational,2019,Trà Vinh,1320.0,EVN Annual Report 2022,MOIT 2021,"2×660 MW, supercritical"
Nhà máy Vũng Áng 1,Coal,Operational,2014,Hà Tĩnh,1200.0,EVN Annual Report 2022,PDP7 Revised,"2×600 MW, supercritical"
Nhà máy Formosa Hà Tĩnh,Coal,Operational,2017,Hà Tĩnh,1500.0,Formosa ESG report,Vietnam News 2017,2×300 MW + 2×450 MW for steel complex
Nhà máy Hòa Phát Dung Quất,Coal,Operational,2019,Quảng Ngãi,600.0,Hoa Phat Annual Report 2022,Tuoi Tre 2020,"2×300 MW for steel mill, may expand"
Nhà máy Nông Sơn,Coal,Operational,2014,Quảng Nam,300.0,Vinacomin website,Thanh Nien 2014,2×150 MW for alumina refinery
Nhà máy Cao Ngạn,Coal,Operational,2015,Phú Thọ,100.0,Vietnam Cement Annual Report 2022,Người Lao Động 2016,"1×100 MW, waste heat + coal"
Nhà máy Long Phú 1,Coal,Under construction,Sóc Trăng,1200,0,Vietnam News 2023,,MOIT briefing 2023
Nhà máy Văn Phong 1,Coal,Under construction,Khánh Hòa,1200,0,Nhân Dân 2022,,MOIT Decision 1558/QĐ-BCT
Nhà máy Quảng Trị 1,Coal,Under construction,Quảng Trị,1200,0,Vietnam Energy 2023,,MOIT website
Nhà máy Vũng Áng 2,Coal,Proposed,Hà Tĩnh,1200,0,MOIT portal,,PDP8 2023
Nhà máy Long Phú 2,Coal,Proposed,Sóc Trăng,1200,0,Vietnam Energy 2023,,PDP8 2023
Nhà máy Long Phú 3,Coal,Proposed,Sóc Trăng,1200,0,MOIT 2022,,PDP8 2023
Nhà máy Quảng Trị 2,Coal,Proposed,Quảng Trị,1200,0,Provincial People's Committee 2021,,PDP8 2023
Nhà máy Hải Phòng 3,Coal,Proposed,Hải Phòng,1200,0,MOIT 2023,,PDP8 2023
Nhà máy Thái Bình 3,Coal,Proposed,Thái Bình,1200,0,Vietnam Energy 2020,,PDP7 Revised 2016
Nhà máy Kien Luong 1,Coal,Cancelled,Kiên Giang,1200,0,MOIT portal,,Nikkei Asia 2021
Nhà máy Sông Hậu 1,Coal,Cancelled,Hậu Giang,1200,0,Vietnam News 2020,,PDP8 2023
Nhà máy Sông Hậu 2,Coal,Cancelled,Hậu Giang,1200,0,Vietnam News 2020,,PDP8 2023
Nhà máy Vĩnh Tân 3,Coal,Suspended,Bình Thuận,1980,0,MOIT 2023,,Financial Times 2019
Nhà máy An Khánh,Coal,Proposed,Thái Nguyên,1200,0,Vietnam Energy 2022,,Provincial Decision 2020
Nhà máy Nghi Sơn LNG,Imported LNG,Proposed,Thanh Hóa,1500,0,JERA website,,PDP8 2023
Nhà máy Sơn Mỹ 1,Imported LNG,Proposed,Bình Thuận,2000,0,PetroVietnam 2023,,PDP8 2023
Nhà máy Sơn Mỹ 2,Imported LNG,Proposed,Bình Thuận,2000,0,PetroVietnam 2023,,PDP8 2023
Nhà máy Bạc Liêu LNG,Imported LNG,Proposed,Bạc Liêu,3200,0,Reuters 2023,,PDP8 2023
