name,fuel,status,cod,province,capacity_mwe
Uong Bi,Coal,Operational,1960 (Rehabbed 2014),Quang Ninh,110
Na Duong,Coal,Operational,2005,Lang Son,110
Cao Ngan,Coal,Operational,2006,Thai Nguyen,110
Pha Lai 1,Coal,Operational,1986 (Rehabbed 2001),Hai Duong,440
Pha Lai 2,Coal,Operational,2005,Hai Duong,600
Cam Pha,Coal,Operational,2007,Quang Ninh,660
Mao Khe,Coal,Operational,2010,Quang Ninh,440
An Khanh,Coal,Operational,2005,Binh Thuan,660
Ninh Binh,Coal,Operational,1980 (Rehabbed 2014),Ninh Binh,100
Vinh Tan 1,Coal,Operational,2018,Binh Thuan,1240
Vinh Tan 2,Coal,Operational,2014,Binh Thuan,1240
Vinh Tan 3,Coal,Operational,2015,Binh Thuan,1240
Vinh Tan 4,Coal,Operational,2017,Binh Thuan,1240
Duyen Hai 1,Coal,Operational,2012,Tra Vinh,1240
Duyen Hai 2,Coal,Operational,2015,Tra Vinh,1240
Duyen Hai 3,Coal,Operational,2017,Tra Vinh,1240
Tra Vinh 1,Coal,Operational,2018,Tra Vinh,1240
Tra Vinh 2,Coal,Under Construction,Planned 2025,Tra Vinh,1240
Thai Binh 1,Coal,Operational,2015,Thai Binh,1240
Thai Binh 2,Coal,Operational,2022,Thai Binh,1240
Mong Duong 1,Coal,Operational,1995 (Rehabbed),Quang Ninh,560
Mong Duong 2,Coal,Operational,2015,Quang Ninh,1240
Nghi Son 1,Coal,Operational,2013,Thanh Hoa,417
Nghi Son 2,Coal,Operational,2018,Thanh Hoa,1240
Hai Phong 1,Coal,Operational,2006,Hai Phong,300
Hai Phong 2,Coal,Operational,2013,Hai Phong,600
Hai Phong 3,Coal,Operational,2017,Hai Phong,1240
Quang Ninh 1,Coal,Operational,2014,Quang Ninh,600
Quang Ninh 2,Coal,Operational,2020,Quang Ninh,600
Quynh Lap 1,Coal,Operational,2019,Nghe An,600
Quynh Lap 2,Coal,Under Construction,Planned 2025,Nghe An,660
Song Hau 1,Coal,Operational,2018,Hau Giang,1240
Song Hau 2,Coal,Under Construction,Planned 2025,Hau Giang,1240
Long Phu 1,Coal,Operational,2020,Soc Trang,1240
Kien Luong,Coal,Suspended,N/A,Kien Giang,1240
Cong Thanh,Coal,Suspended,N/A,Thanh Hoa,600
Duyen Hai 4,Coal,Suspended,N/A,Tra Vinh,1320
Vinh Tan 5,Coal,Suspended,N/A,Binh Thuan,1320
Vinh Tan 6,Coal,Suspended,N/A,Binh Thuan,1320
Long Phu 2,Coal,Suspended,N/A,Soc Trang,1320
Hai Phong 4,Coal,Suspended,N/A,Hai Phong,1320
Quang Ninh 3,Coal,Planned,Planned 2030,Quang Ninh,600
Phu My 1,Local Natural Gas,Operational,2003,Ba Ria-Vung Tau,1090
Phu My 2.1,Local Natural Gas,Operational,1997,Ba Ria-Vung Tau,360
Phu My 2.2,Local Natural Gas,Operational,2003,Ba Ria-Vung Tau,715
Phu My 3,Local Natural Gas,Operational,2004,Ba Ria-Vung Tau,745
Phu My 4,Local Natural Gas,Operational,2005,Ba Ria-Vung Tau,450
Ca Mau 1,Local Natural Gas,Operational,2009,Ca Mau,720
Ca Mau 2,Local Natural Gas,Operational,2009,Ca Mau,720
Nhon Trach 1,Local Natural Gas,Operational,2004,Dong Nai,450
Nhon Trach 2,Local Natural Gas,Operational,2009,Dong Nai,750
Ba Ria,Local Natural Gas,Operational,2005,Ba Ria-Vung Tau,565
Dung Quat 1,Local Natural Gas,Operational,2005,Quang Ngai,300
O Mon 1,Local Natural Gas,Operational,2003,Can Tho,300
O Mon 2,Local Natural Gas,Operational,2006,Can Tho,300
O Mon 3,Local Natural Gas,Under Construction,Planned 2026,Can Tho,750
Dong Nai 1,Coal,Operational,2003,Dong Nai,135
Dong Nai 2,Coal,Operational,2004,Dong Nai,135
Dong Nai 3,Coal,Operational,2007,Dong Nai,220
Dong Nai 4,Local Natural Gas,Operational,2012,Dong Nai,445
Dong Nai 5,Local Natural Gas,Operational,2012,Dong Nai,445
Tay Ninh 1,Local Natural Gas,Operational,2013,Tay Ninh,445
Tay Ninh 2,Local Natural Gas,Operational,2013,Tay Ninh,445
Nhon Trach 3,Imported LNG,Under Construction,Planned 2024,Dong Nai,800
Nhon Trach 4,Imported LNG,Under Construction,Planned 2025,Dong Nai,800
O Mon 4,Imported LNG,Planned,Planned 2030,Can Tho,750
Thi Vai 1,Imported LNG,Under Construction,Planned 2026,Ba Ria-Vung Tau,750
Thi Vai 2,Imported LNG,Planned,Planned 2028,Ba Ria-Vung Tau,750
Van Phong 1,Imported LNG,Under Construction,Planned 2028,Khanh Hoa,1320
Son My 1,Imported LNG,Planned,Planned 2030,Binh Thuan,2000
Son My 2,Imported LNG,Planned,Planned 2030,Binh Thuan,2000
Quang Tri LNG,Imported LNG,Planned,Planned 2030,Quang Tri,1500
Hai Lang LNG,Imported LNG,Planned,Planned 2030,Quang Tri,1500
Bac Lieu LNG,Imported LNG,Planned,Planned 2030,Bac Lieu,3400
