name,fuel,status,cod,province,capacity_mwe
Vung Ang 1,Coal,Operational,2014-07-30,Nghe An,1600
Vung Ang 2,Coal,Operational,2016-12-31,Nghe An,1600
Thac Bao,Coal,Operational,2011-09-30,Quang Ninh,600
Duong Hai,Coal,Operational,2015-12-01,Nghe An,600
Ninh Binh 1,Coal,Operational,2016-08-15,Ninh Binh,600
Ninh Binh 2,Coal,Planned,2024-12-31,Ninh Binh,600
Long Phu 1,Coal,Operational,2022-12-31,Soc Trang,1000
Long Phu 2,Coal,Under Construction,Planned 2025-12-31,Soc Trang,1000
Son Thang 1,Gas,Operational,2016-09-30,Binh Duong,800
Son Thang 2,Gas,Operational,2020-12-31,Binh Duong,800
Son My 1,Gas,Operational,2008-12-31,Binh Duong,700
Son My 2,Gas,Planned,2023-12-31,Binh Duong,700
Binh Thuan 1,Gas,Operational,2015-09-30,Binh Thuan,700
Binh Thuan 2,Gas,Operational,2016-12-31,Binh Thuan,700
Phu My 1,Gas,Operational,2007-12-31,Binh Duong,1200
Phu My 2,Gas,Operational,2010-12-31,Binh Duong,1200
Phu My 3,Gas,Operational,2013-12-31,Binh Duong,1200
Can Gio 1,Gas,Operational,2019-12-31,Can Gio,1200
Da Nang Thermal,Gas,Operational,2018-12-31,Da Nang,600
Hai Phong Thermal,Coal,Operational,2015-12-31,Hai Phong,600
Cai Rong Thermal,Coal,Planned,2026-12-31,Haiphong,600
Bac Ninh Thermal,Coal,Operational,2021-12-31,Bac Ninh,600
Quang Ninh Thermal,Coal,Operational,2020-12-31,Quang Ninh,600
Hoa Phat Thermal,Coal,Under Construction,Planned 2025-12-31,Ha Noi,600
