name,fuel,status,cod,province,capacity_mwe
Pha Lai 1,Coal,Operational,1983,Hai Duong,440
Pha Lai 2,Coal,Operational,2001,Hai Duong,600
Uong Bi,Coal,Operational,1961,Quang Ninh,300
Uong Bi Extension 1,Coal,Operational,2006,Quang Ninh,300
Uong Bi Extension 2,Coal,Operational,2014,Quang Ninh,330
Ninh Binh,Coal,Operational,1974,Ninh Binh,100
Na Duong,Coal,Operational,2005,Lang Son,110
Cao Ngan,Coal,Operational,2006,Thai Nguyen,115
Son Dong,Coal,Operational,2009,Bac Giang,220
Quang Ninh 1 & 2,Coal,Operational,2009,Quang Ninh,1200
Hai Phong 1 & 2,Coal,Operational,2011,Hai Phong,1200
Mao Khe,Coal,Operational,2013,Quang Ninh,440
Cam Pha 1 & 2,Coal,Operational,2011,Quang Ninh,600
Vung Ang 1,Coal,Operational,2015,Ha Tinh,1200
Vinh Tan 1,Coal,Operational,2018,Binh Thuan,1240
Vinh Tan 2,Coal,Operational,2014,Binh Thuan,1244
Vinh Tan 4 & Extension,Coal,Operational,2019,Binh Thuan,1800
Duyen Hai 1,Coal,Operational,2015,Tra Vinh,1245
Duyen Hai 2,Coal,Operational,2021,Tra Vinh,1200
Duyen Hai 3 & Extension,Coal,Operational,2019,Tra Vinh,1890
Mong Duong 1,Coal,Operational,2015,Quang Ninh,1080
Mong Duong 2,Coal,Operational,2015,Quang Ninh,1240
Nghi Son 1,Coal,Operational,2014,Thanh Hoa,600
Nghi Son 2,Coal,Operational,2022,Thanh Hoa,1200
Thai Binh 1,Coal,Operational,2017,Thai Binh,600
Thai Binh 2,Coal,Operational,2023,Thai Binh,1200
Song Hau 1,Coal,Operational,2022,Hau Giang,1200
An Khanh - Bac Giang,Coal,Under Construction,2025,Bac Giang,650
Vung Ang 2,Coal,Under Construction,2025,Ha Tinh,1320
Quang Trach 1,Coal,Under Construction,2026,Quang Tri,1200
Van Phong 1,Coal,Operational,2024,Khanh Hoa,1320
Long Phu 1,Coal,Suspended,2026,Soc Trang,1200
Phu My 1,Local Natural Gas,Operational,2002,Ba Ria - Vung Tau,1090
Phu My 2.1 & 2.2,Local Natural Gas,Operational,1997,Ba Ria - Vung Tau,1180
Phu My 3,Local Natural Gas,Operational,2004,Ba Ria - Vung Tau,720
Phu My 4,Local Natural Gas,Operational,2004,Ba Ria - Vung Tau,450
Ba Ria,Local Natural Gas,Operational,1992,Ba Ria - Vung Tau,390
Nhon Trach 1,Local Natural Gas,Operational,2009,Dong Nai,450
Nhon Trach 2,Local Natural Gas,Operational,2011,Dong Nai,750
Ca Mau 1 & 2,Local Natural Gas,Operational,2008,Ca Mau,1500
O Mon 1,Local Natural Gas,Operational,2015,Can Tho,660
Hiep Phuoc 1,Imported LNG,Under Construction,2025,Ho Chi Minh City,1200
Nhon Trach 3 & 4,Imported LNG,Under Construction,2025,Dong Nai,1500
Binh Thuan (Son My 1),Imported LNG,Planned,2027,Binh Thuan,2250
Binh Thuan (Son My 2),Imported LNG,Planned,2028,Binh Thuan,2250
Binh Rai (Bac Lieu),Imported LNG,Planned,2027,Bac Lieu,3200
Long An 1,Imported LNG,Planned,2028,Long An,1500
Long An 2,Imported LNG,Planned,2030,Long An,1500
Quang Tri,Imported LNG,Planned,2028,Quang Tri,1500
Hai Lang Stage 1,Imported LNG,Construction Start,2027,Quang Tri,1500
O Mon 2,Local Natural Gas,Planned,2027,Can Tho,1050
O Mon 3,Local Natural Gas,Planned,2028,Can Tho,1050
O Mon 4,Local Natural Gas,Planned,2027,Can Tho,1050
