name,fuel,status,cod,province,capacity_mwe
Pha Lai 1,coal,operating,1983,Hai Duong,440
Pha Lai 2,coal,operating,2002,Hai Duong,600
Uong Bi,coal,operating,1963,Quang Ninh,150
Uong Bi Expanded,coal,operating,2013,Quang Ninh,300
Ninh Binh,coal,operating,1974,Ninh Binh,100
Na Duong 1,coal,operating,2004,Lang Son,110
Mong Duong 1,coal,operating,2015,Quang Ninh,1080
Mong Duong 2,coal,operating,2015,Quang Ninh,1120
Cam Pha,coal,operating,2011,Quang Ninh,600
Mao Khe,coal,operating,2013,Quang Ninh,440
Quang Ninh 1,coal,operating,2010,Quang Ninh,600
Quang Ninh 2,coal,operating,2014,Quang Ninh,600
Hai Phong 1,coal,operating,2011,Hai Phong,600
Hai Phong 2,coal,operating,2014,Hai Phong,600
Thai Binh 1,coal,operating,2018,Thai Binh,600
Thai Binh 2,coal,operating,2023,Thai Binh,1200
Nghi Son 1,coal,operating,2013,Thanh Hoa,600
Nghi Son 2,coal,operating,2022,Thanh Hoa,1200
Vung Ang 1,coal,operating,2015,Ha Tinh,1200
Vung Ang 2,coal,under construction,2025,Ha Tinh,1330
Quang Trach 1,coal,under construction,2026,Quang Binh,1403
Quang Trach 2,coal,planned,2030,Quang Binh,1200
Vinh Tan 1,coal,operating,2018,Binh Thuan,1244
Vinh Tan 2,coal,operating,2014,Binh Thuan,1244
Vinh Tan 4,coal,operating,2019,Binh Thuan,600
Vinh Tan 4 Expansion,coal,operating,2021,Binh Thuan,600
Duyen Hai 1,coal,operating,2015,Tra Vinh,1245
Duyen Hai 3,coal,operating,2017,Tra Vinh,1245
Duyen Hai 3 Extension,coal,operating,2021,Tra Vinh,688
Long Phu 1,coal,suspended,,Soc Trang,1200
Song Hau 1,coal,operating,2022,Hau Giang,1200
Song Hau 2,coal,planned,,Hau Giang,2120
Kien Luong 1,coal,planned,,Kien Giang,1200
An Khanh - Bac Giang,coal,operating,2015,Bac Giang,650
Cao Ngan,coal,operating,2008,Thai Nguyen,115
Na Duong 2,coal,planned,2030,Lang Son,110
O Mon I,local natural gas,operating,2009,Can Tho,660
O Mon II,local natural gas,planned,2030,Can Tho,1050
O Mon III,local natural gas,planned,2030,Can Tho,1050
O Mon IV,local natural gas,planned,2031,Can Tho,1050
Ca Mau 1,local natural gas,operating,2007,Ca Mau,750
Ca Mau 2,local natural gas,operating,2008,Ca Mau,750
Nhon Trach 1,local natural gas,operating,2009,Dong Nai,450
Nhon Trach 2,local natural gas,operating,2011,Dong Nai,750
Nhon Trach 3,imported LNG,under construction,2025,Dong Nai,812
Nhon Trach 4,imported LNG,under construction,2025,Dong Nai,812
Phu My 1,local natural gas,operating,2004,Ba Ria-Vung Tau,1090
Phu My 2.1,local natural gas,operating,2005,Ba Ria-Vung Tau,715
Phu My 2.2,local natural gas,operating,2005,Ba Ria-Vung Tau,715
Phu My 3,local natural gas,operating,2004,Ba Ria-Vung Tau,715
Phu My 4,local natural gas,operating,2004,Ba Ria-Vung Tau,450
Ba Ria,local natural gas,operating,1993,Ba Ria-Vung Tau,389
Thu Duc,local natural gas,operating,1966,Ho Chi Minh City,165
Hiep Phuoc,local natural gas,operating,1999,Ho Chi Minh City,375
Binh Thuan LNG,imported LNG,planned,2029,Binh Thuan,1500
Bac Lieu LNG,imported LNG,planned,2030,Bac Lieu,3200
Long An I LNG,imported LNG,planned,2030,Long An,1500
Long An II LNG,imported LNG,planned,2030,Long An,1500
Quang Ninh LNG,imported LNG,planned,2030,Quang Ninh,1500
Hai Lang LNG,imported LNG,planned,2030,Quang Tri,1500
Nghi Son LNG,imported LNG,planned,2030,Thanh Hoa,1500
Quynh Lap LNG,imported LNG,planned,2030,Nghe An,1500
Ca Na LNG,imported LNG,planned,2030,Ninh Thuan,1500
Tra Vinh LNG,imported LNG,planned,2031,Tra Vinh,1500
Duc Hoa LNG,imported LNG,planned,2030,Long An,1500
Tien Giang LNG,imported LNG,planned,2030,Tien Giang,1500
Ben Tre LNG,imported LNG,planned,2030,Ben Tre,1500
Van Phong LNG,imported LNG,planned,2030,Khanh Hoa,1500
