name,fuel,status,cod,province,capacity_mwe
Phả Lại 1,Coal,Operating,,Hải Dương,440
Phả Lại 2,Coal,Operating,,Hải Dương,600
Uông Bí,Coal,Operating,,Quảng Ninh,153
Uông Bí Expansion,Coal,Operating,,Quảng Ninh,300
Ninh Bình,Coal,Operating,,Ninh Bình,100
Na Dương,Coal,Operating,,Lạng Sơn,110
Cẩm Phả 1,Coal,Operating,,Quảng Ninh,300
Cẩm Phả 2,Coal,Operating,,Quảng Ninh,300
Cao Ngạn,Coal,Operating,,Thái Nguyên,115
Sơn Động 1,Coal,Operating,,Bắc Giang,220
Quảng Ninh 1,Coal,Operating,,Quảng Ninh,600
Quảng Ninh 2,Coal,Operating,,Quảng Ninh,600
Hải Phòng 1,Coal,Operating,,Hải Phòng,600
Hải Phòng 2,Coal,Operating,,Hải Phòng,600
Mạo Khê,Coal,Operating,,Quảng Ninh,440
Vũng Áng 1,Coal,Operating,,Hà Tĩnh,1200
Vũng Áng 2,Coal,Under construction / delayed,,Hà Tĩnh,1330
Formosa Hà Tĩnh 1,Coal,Operating,,Hà Tĩnh,650
Formosa Hà Tĩnh 2,Coal,Operating,,Hà Tĩnh,650
Duyên Hải 1,Coal,Operating,,Trà Vinh,1245
Duyên Hải 3,Coal,Operating,,Trà Vinh,1245
Duyên Hải 3 Expansion,Coal,Operating,,Trà Vinh,688
Duyên Hải 2,Coal,Planned / suspended,,Trà Vinh,1320
Vĩnh Tân 1,Coal,Operating,,Bình Thuận,1240
Vĩnh Tân 2,Coal,Operating,,Bình Thuận,1244
Vĩnh Tân 4,Coal,Operating,,Bình Thuận,1200
Vĩnh Tân 4 Expansion,Coal,Operating,,Bình Thuận,600
Vĩnh Tân 3,Coal,Planned / not started,,Bình Thuận,1980
Sông Hậu 1,Coal,Operating,,Hậu Giang,1200
Sông Hậu 2,Coal,Planned / delayed,,Hậu Giang,2000
Long Phú 1,Coal,Under construction / delayed,,Sóc Trăng,1200
Long Phú 2,Coal,Planned / not started,,Sóc Trăng,1200
Long An 1,Imported LNG,Planned,,Long An,1500
Long An 2,Imported LNG,Planned,,Long An,1500
Quảng Trạch 1,Coal,Under construction,,Quảng Bình,1403
Quảng Trạch 2,Coal,Planned,,Quảng Bình,1200
Thái Bình 1,Coal,Operating,,Thái Bình,600
Thái Bình 2,Coal,Operating,,Thái Bình,1200
An Khánh - Bắc Giang,Coal,Operating,,Bắc Giang,650
Hải Dương,Coal,Operating,,Hải Dương,1200
Nghi Sơn 1,Coal,Operating,,Thanh Hóa,600
Nghi Sơn 2,Coal,Operating,,Thanh Hóa,1330
Vân Phong 1,Coal,Operating,,Khánh Hòa,1320
Nam Định 1,Coal,Planned / delayed,,Nam Định,1200
An Khánh - Bắc Ninh,Coal,Planned / shelved,,Bắc Ninh,650
BOT Hải Dương,Coal,Operating,,Hải Dương,1200
Ô Môn 1,Local natural gas,Operating,,Cần Thơ,660
Ô Môn 2,Local natural gas,Planned / delayed,,Cần Thơ,1050
Ô Môn 3,Local natural gas,Planned / delayed,,Cần Thơ,1050
Ô Môn 4,Local natural gas,Planned / delayed,,Cần Thơ,1050
Cà Mau 1,Local natural gas,Operating,,Cà Mau,750
Cà Mau 2,Local natural gas,Operating,,Cà Mau,750
Nhơn Trạch 1,Local natural gas,Operating,,Đồng Nai,450
Nhơn Trạch 2,Local natural gas,Operating,,Đồng Nai,750
Nhơn Trạch 3,Imported LNG,Under construction,,Đồng Nai,812
Nhơn Trạch 4,Imported LNG,Under construction,,Đồng Nai,812
Phú Mỹ 1,Local natural gas,Operating,,Bà Rịa-Vũng Tàu,1090
Phú Mỹ 2.1,Local natural gas,Operating,,Bà Rịa-Vũng Tàu,435
Phú Mỹ 2.2,Local natural gas,Operating,,Bà Rịa-Vũng Tàu,715
Phú Mỹ 3,Local natural gas,Operating,,Bà Rịa-Vũng Tàu,715
Phú Mỹ 4,Local natural gas,Operating,,Bà Rịa-Vũng Tàu,450
Bà Rịa,Local natural gas,Operating,,Bà Rịa-Vũng Tàu,390
Hiệp Phước 1,Local natural gas,Operating,,Ho Chi Minh City,375
Hiệp Phước 2,Local natural gas,Operating,,Ho Chi Minh City,375
Thủ Đức,Local natural gas,Operating,,Ho Chi Minh City,165
Cần Thơ,Local natural gas,Operating,,Cần Thơ,188
Miền Trung / Chu Lai,Imported LNG,Planned,,Quảng Nam,1500
Quảng Ninh LNG,Imported LNG,Planned,,Quảng Ninh,1500
Thái Bình LNG,Imported LNG,Planned,,Thái Bình,1500
Hải Phòng LNG,Imported LNG,Planned,,Hải Phòng,1600
Nghi Sơn LNG,Imported LNG,Planned,,Thanh Hóa,1500
Quỳnh Lập LNG,Imported LNG,Planned,,Nghệ An,1500
Vũng Áng 3 LNG,Imported LNG,Planned,,Hà Tĩnh,1500
Quảng Trị LNG,Imported LNG,Under development,,Quảng Trị,1500
Chân Mây LNG,Imported LNG,Planned,,Thừa Thiên Huế,1500
Sơn Mỹ 1,Imported LNG,Planned / delayed,,Bình Thuận,2250
Sơn Mỹ 2,Imported LNG,Planned / delayed,,Bình Thuận,2250
Cà Ná LNG,Imported LNG,Planned,,Ninh Thuận,1500
Bạc Liêu LNG,Imported LNG,Planned / delayed,,Bạc Liêu,3200
Long Sơn LNG,Imported LNG,Planned,,Bà Rịa-Vũng Tàu,1500
Hiệp Phước LNG,Imported LNG,Planned,,Ho Chi Minh City,1200
Tiền Giang LNG,Imported LNG,Planned,,Tiền Giang,1500
Ô Môn LNG,Imported LNG,Concept / possible conversion,,Cần Thơ,0
