match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy_capacity_diff,An Khánh - Bac Giang,Bac Giang Thermal Power Plant,bac giang,bac giang,coal,gas,650.0,600.0,7.7,False,False,True,,
exact_capacity_diff,An Khánh 1,Vinh Phuc Thermal Power Plant,thai nguyen,vinh phuc,coal,gas,116.0,600.0,417.2,False,False,False,,
exact_capacity_diff,Bà Rịa GT,Con Dao Combined Cycle Power Plant,ba ria - vung tau,ba ria - vung tau,gas,gas,46.0,50.0,8.7,True,True,True,,
fuzzy_capacity_diff,Bạc Liêu 1,Bac Lieu LNG Terminal,bac lieu,bac lieu,coal,imported gas,1200.0,1500.0,25.0,False,False,True,,
exact_capacity_diff,Cam Pha 3,Phu Yen Thermal Power Plant,quang ninh,phu yen,coal,gas,440.0,450.0,2.3,False,False,False,,
exact_capacity_diff,Cao Ngạn,Ben Tre Thermal Power Plant,thai nguyen,ben tre,coal,gas,114.0,450.0,294.7,False,False,False,,
exact_capacity_diff,Cong Thanh,Tien Giang 2 Thermal Power Plant,thanh hoa,tien giang,coal,gas,600.0,600.0,0.0,False,False,False,,
fuzzy_capacity_diff,Cà Mau I,Ca Mau LNG Terminal,ca mau,ca mau,gas,imported gas,771.0,1500.0,94.6,False,False,True,,
exact,Cà Mau II,Ca Mau 2 Thermal Power Plant,ca mau,ca mau,gas,gas,771.0,1200.0,55.6,True,False,True,,
exact_capacity_diff,Cẩm Phả 1,Quang Ngai Thermal Power Plant,quang ninh,quang ngai,coal,gas,340.0,445.0,30.9,False,True,False,,
exact_capacity_diff,Cẩm Phả 2,Phu Quy Combined Cycle Power Plant,quang ninh,binh thuan,coal,gas,340.0,450.0,32.4,False,True,False,,
fuzzy_capacity_diff,Dong Nai Formosa,Dong Nai 5 Thermal Power Plant,đong nai,dong nai,coal,gas,150.0,750.0,400.0,False,False,False,,
fuzzy_capacity_diff,Dong Nai Formosa,Dong Nai 6 Thermal Power Plant,đong nai,dong nai,coal,gas,300.0,750.0,150.0,False,False,False,,
fuzzy_capacity_diff,Duc Giang - Lao Cai Chemical,Duc Giang - Lao Cai 2 Thermal Power Plant,lao cai,lao cai,coal,gas,100.0,600.0,500.0,False,False,True,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase I,Ho Chi Minh City LNG Terminal/Plant,quang ngai,tp ho chi minh,coal,imported gas,2400.0,1500.0,37.5,False,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase II,Kien Giang LNG Terminal/Plant,quang ngai,kien giang,coal,imported gas,2000.0,1500.0,25.0,False,False,False,,
exact,Duyen Hai 1,Duyen Hai 1 Thermal Power Plant,tra vinh,tra vinh,coal,coal,1244.0,600.0,51.8,True,True,True,,
exact_capacity_diff,Duyen Hai 2,Hung Hai 1 Thermal Power Plant,tra vinh,ha tinh,coal,coal,600.0,600.0,0.0,True,False,False,,
exact,Duyen Hai 3,Duyen Hai 3 Thermal Power Plant,tra vinh,tra vinh,coal,coal,1244.0,660.0,46.9,True,True,True,,
exact_capacity_diff,Duyen Hai 3 Extension,Quy Nhon 2 Thermal Power Plant,tra vinh,binh dinh,coal,gas,660.0,600.0,9.1,False,False,False,,
exact,Duyên Hải 2,Duyen Hai 2 Thermal Power Plant,tra vinh,tra vinh,coal,coal,1200.0,1200.0,0.0,True,True,True,,
exact_capacity_diff,Formosa HT2,Binh Duong Thermal Power Plant,ha tinh,binh duong,coal,gas,650.0,600.0,7.7,False,False,False,,
fuzzy,Ha Tinh Formosa Plastics Steel Complex,Ha Tinh Thermal Power Plant,ha tinh,ha tinh,coal,gas,450.0,450.0,0.0,False,False,True,,
fuzzy_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Ha Tinh 2 Thermal Power Plant,ha tinh,ha tinh,coal,gas,450.0,600.0,33.3,False,False,True,,
exact,Hai Duong,Hai Duong Thermal Power Plant,hai duong,hai duong,coal,gas,1200.0,600.0,50.0,False,True,True,,
exact_capacity_diff,Hai Ha CHP Phase 1,My Tho 1 Thermal Power Plant,quang ninh,tien giang,coal,gas,150.0,450.0,200.0,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 2,Phu My 10 Combined Cycle Power Plant,quang ninh,ba ria - vung tau,coal,gas,750.0,750.0,0.0,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 3,Dai Tu 1 Thermal Power Plant,quang ninh,thai nguyen,coal,gas,600.0,600.0,0.0,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 4,Phu Khanh 3 Thermal Power Plant,quang ninh,khanh hoa,coal,gas,600.0,600.0,0.0,False,False,False,,
exact_capacity_diff,Hai Phong 1,Duc Giang - Long An Thermal Power Plant,hai phong,long an,coal,gas,600.0,600.0,0.0,False,False,False,,
exact,Hai Phong 2,Hai Phong 2 Thermal Power Plant,hai phong,hai phong,coal,gas,600.0,600.0,0.0,False,False,True,,
exact_capacity_diff,Hai Phong 3,Sam Sung 1 Thermal Power Plant,hai phong,tra vinh,coal,coal,1200.0,1320.0,10.0,True,False,False,,
exact,Hải Phòng,Hai Phong Thermal Power Plant,hai phong,hai phong,gas,gas,500.0,600.0,20.0,True,False,True,,
fuzzy_capacity_diff,LNG Bà Rịa 2,Ba Ria - Vung Tau LNG Terminal/Plant Phase 1,ba ria - vung tau,ba ria - vung tau,gas,imported gas,1200.0,1500.0,25.0,False,False,True,,
exact_capacity_diff,LNG Bình Định,Phu My LNG Terminal,binh đinh,ba ria - vung tau,gas,imported gas,5000.0,1500.0,70.0,False,False,False,,
exact,LNG Bạc Liêu,Bac Lieu Thermal Power Plant,bac lieu,bac lieu,gas,coal,3200.0,1200.0,62.5,False,False,True,,
fuzzy_capacity_diff,LNG Bến Tre,Ben Tre LNG Terminal,ben tre,ben tre,gas,imported gas,3000.0,1500.0,50.0,False,False,True,,
exact_capacity_diff,LNG Chân Mây,Hau Giang LNG Terminal,hue,hau giang,gas,imported gas,4000.0,1500.0,62.5,False,False,False,,
fuzzy,LNG Cà Mau 1,Ca Mau 2 LNG Terminal,ca mau,ca mau,gas,imported gas,1500.0,1500.0,0.0,False,False,True,,
fuzzy_capacity_diff,"LNG Cà Mau 2,3",Ca Mau 3 Thermal Power Plant,ca mau,ca mau,gas,gas,3000.0,600.0,80.0,True,False,True,,
