match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
exact_capacity_diff,An Khánh - Bac Giang,Dai Vuong 2,bac giang,ninh thuan,coal,coal,650.0,600.0,7.7,True,False,False,,
exact,Bạc Liêu 1,Bac Lieu 1,bac lieu,bac lieu,coal,coal,1200.0,700.0,41.7,True,False,True,,
fuzzy_capacity_diff,Cong Thanh,Long Thanh 1,thanh hoa,long an,coal,coal,600.0,650.0,8.3,True,False,False,,
exact_capacity_diff,Cà Mau I,Nhi Thanh C,ca mau,thai nguyen,gas,coal,771.0,800.0,3.8,False,False,False,,
exact_capacity_diff,Cà Mau II,Nhi Thanh B,ca mau,thai nguyen,gas,coal,771.0,800.0,3.8,False,False,False,,
fuzzy_capacity_diff,Dong Nai Formosa,Dong Nai 3,đong nai,dong nai,coal,coal,150.0,1200.0,700.0,True,False,False,,
fuzzy_capacity_diff,Dong Nai Formosa,Dong Nai 4,đong nai,dong nai,coal,coal,300.0,1080.0,260.0,True,False,False,,
fuzzy_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase I,Dung Quat 5,quang ngai,quang ngai,coal,coal,2400.0,1000.0,58.3,True,False,True,,
fuzzy_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase II,Dung Quat 4,quang ngai,quang ngai,coal,coal,2000.0,1050.0,47.5,True,False,True,,
exact_capacity_diff,Duyen Hai 1,Dong Nai 1,tra vinh,dong nai,coal,coal,1244.0,1260.0,1.3,True,False,False,,
exact_capacity_diff,Duyen Hai 2,Son Tu Hai 2,tra vinh,ninh thuan,coal,coal,600.0,600.0,0.0,True,False,False,,
exact_capacity_diff,Duyen Hai 3,Dong Nai 2,tra vinh,dong nai,coal,coal,1244.0,1260.0,1.3,True,False,False,,
exact_capacity_diff,Duyen Hai 3 Extension,Long Thanh 2,tra vinh,long an,coal,coal,660.0,650.0,1.5,True,False,False,,
exact_capacity_diff,Formosa HT2,Long Thanh 3,ha tinh,long an,coal,coal,650.0,650.0,0.0,True,False,False,,
exact_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Ninh Hoa 2,ha tinh,khanh hoa,coal,imported gas,450.0,520.0,15.6,False,False,False,,
exact_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Quang Ngai 4,ha tinh,quang ngai,coal,coal,450.0,530.0,17.8,True,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 2,Nam Long 2,quang ninh,bac lieu,coal,imported gas,750.0,720.0,4.0,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 3,Phuc Long E,quang ninh,bac giang,coal,coal,600.0,600.0,0.0,True,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 4,Lam Dong 1,quang ninh,lam dong,coal,coal,600.0,600.0,0.0,True,False,False,,
exact,Hai Phong 1,Hai Phong 1,hai phong,hai phong,coal,coal,600.0,615.0,2.5,True,False,True,,
fuzzy_capacity_diff,Hai Phong 2,Hai Phong 5D,hai phong,hai phong,coal,coal,600.0,550.0,8.3,True,False,True,,
fuzzy_capacity_diff,Hai Phong 3,Hai Phong 6,hai phong,hai phong,coal,coal,1200.0,1000.0,16.7,True,False,True,,
fuzzy_capacity_diff,Hải Phòng,Hai Phong 5C,hai phong,hai phong,gas,coal,500.0,550.0,10.0,False,False,True,,
fuzzy_capacity_diff,LNG Bạc Liêu,Bac Lieu 3,bac lieu,bac lieu,gas,coal,3200.0,700.0,78.1,False,True,True,,
exact_capacity_diff,LNG Cà Ná,Phuc Long C,ninh thuan,bac giang,gas,coal,1500.0,1500.0,0.0,False,False,False,,
exact_capacity_diff,LNG Hiệp Phước (phase II),Phuc Long D,tp ho chi minh,bac giang,gas,coal,1500.0,1500.0,0.0,False,False,False,,
exact,LNG Hải Phòng 2 (Cát Hải),Hai Phong 2,hai phong,hai phong,coal,coal,1600.0,615.0,61.6,True,False,True,,
exact,LNG Hải Phòng 3 (Cát Hải),Hai Phong 3,hai phong,hai phong,coal,coal,4500.0,1240.0,72.4,True,False,True,,
exact,LNG Hải Phòng 4 (Đồ Sơn),Hai Phong 4,hai phong,hai phong,gas,coal,4500.0,1000.0,77.8,False,False,True,,
fuzzy_capacity_diff,LNG Long Sơn,Long Son 2,ba ria - vung tau,ninh thuan,gas,coal,1200.0,900.0,25.0,False,True,False,,
exact_capacity_diff,LNG Mũi Kê Gà 1,Son Tu Hai 3,binh thuan,ninh thuan,gas,coal,1200.0,1200.0,0.0,False,False,False,,
fuzzy_capacity_diff,LNG Nghi Sơn (Thanh Hóa),Nghi Son 2,thanh hoa,thinh hoa,gas,coal,5000.0,2800.0,44.0,False,False,False,,
exact_capacity_diff,LNG Nhơn Trạch 3,Bac Lieu 2,đong nai,bac lieu,gas,coal,750.0,700.0,6.7,False,True,False,,
exact_capacity_diff,LNG Nhơn Trạch 4,Nam Long 1,đong nai,bac lieu,gas,imported gas,750.0,720.0,4.0,False,False,False,,
exact_capacity_diff,LNG Phú Mỹ 3.1,Phung Hung,ba ria - vung tau,bac lieu,gas,coal,850.0,840.0,1.2,False,False,False,,
exact_capacity_diff,LNG miền Nam,Phuc Long B,"hiep phuoc 2, ben tre, mui ke ga, ca mau,",bac giang,gas,coal,1500.0,1500.0,0.0,False,False,False,,
exact_capacity_diff,Long An 1,Son Tu Hai 5,long an,ninh thuan,gas,coal,1200.0,1200.0,0.0,False,True,False,,
exact_capacity_diff,Long Phú 2,Phuc Long A2,soc trang,bac giang,coal,coal,1320.0,1300.0,1.5,True,False,False,,
exact_capacity_diff,Long Phú 3,Phuc Long A,soc trang,bac giang,coal,coal,1800.0,1750.0,2.8,True,False,False,,
exact_capacity_diff,Mao Khe,Son Tu Hai,quang ninh,ninh thuan,coal,coal,440.0,450.0,2.3,True,False,False,,
exact_capacity_diff,Mong Duong 2,Tam Thu 1,quang ninh,long an,coal,coal,1240.0,1240.0,0.0,True,False,False,,
exact,Nghi Son 1,Nghi Son 1,thanh hoa,thinh hoa,coal,coal,600.0,1000.0,66.7,True,False,False,,
fuzzy_capacity_diff,Nghi Son 2,Nghi Son 3,thanh hoa,thinh hoa,coal,coal,1200.0,1800.0,50.0,True,False,False,,
fuzzy_capacity_diff,Nong Son 1,Long Son 1,quang nam,ninh thuan,coal,coal,30.0,900.0,2900.0,True,False,False,,
exact_capacity_diff,NĐ Ô Môn I,Dai Vuong 1,can tho,ninh thuan,unknown,coal,660.0,600.0,9.1,False,False,False,,
exact_capacity_diff,Phả Lại 1,Phu Xuyen,hai duong,quang ngai,coal,coal,440.0,400.0,9.1,True,False,False,,
exact_capacity_diff,Phả Lại 2,Huu Lung,hai duong,hoang lien,coal,coal,600.0,600.0,0.0,True,False,False,,
exact_capacity_diff,Phả Lại 3,Tam Thu 2,hai duong,long an,coal,coal,660.0,650.0,1.5,True,False,False,,
exact_capacity_diff,Quang Ninh 1,Lam Dong 3,quang ninh,lam dong,gas,coal,600.0,600.0,0.0,False,False,False,,
exact_capacity_diff,Quang Ninh 2,Phu Xuyen 2,quang ninh,quang ngai,gas,coal,600.0,600.0,0.0,False,False,False,,
exact_capacity_diff,Quảng Trị 2,Son Tu Hai 4,quang tri,ninh thuan,coal,coal,1200.0,1200.0,0.0,True,False,False,,
fuzzy_capacity_diff,Sông Hậu 1,Hau,hau giang,quang nam,coal,coal,1200.0,360.0,70.0,True,False,False,,
exact,TBKHH Dung Quất I,Dung Quat 1,quang ngai,quang ngai,gas,imported gas,750.0,400.0,46.7,False,False,True,,
exact,TBKHH Dung Quất II,Dung Quat 2,quang ngai,quang ngai,gas,imported gas,750.0,600.0,20.0,False,False,True,,
exact,TBKHH Dung Quất III,Dung Quat 3,quang ngai,quang ngai,gas,coal,750.0,700.0,6.7,False,False,True,,
exact_capacity_diff,TBKHH Nhơn Trạch I,Hoi An 2,đong nai,quang nam,gas,imported gas,465.0,520.0,11.8,False,False,False,,
