match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
exact_capacity_diff,Cẩm Phả 1,Nhat Tan 2,quang ninh,binh dinh,coal,gas,340.0,324.0,4.7,False,True,False,,
exact_capacity_diff,Cẩm Phả 2,Nhat Tan 3,quang ninh,binh dinh,coal,gas,340.0,324.0,4.7,False,True,False,,
exact_capacity_diff,Dong Nai Formosa,Nhat Tan 5,đong nai,binh dinh,coal,gas,300.0,324.0,8.0,False,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase I,Tan Thanh,quang ngai,ca mau,coal,imported gas,2400.0,2700.0,12.5,False,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase II,Da Miem 1,quang ngai,ninh thuan,coal,gas,2000.0,2000.0,0.0,False,False,False,,
exact_capacity_diff,Duyen Hai 3 Extension,Ha Nam,tra vinh,ha nam,coal,coal,660.0,660.0,0.0,True,False,False,,
exact,Hai Duong,Hai Duong,hai duong,hai duong,coal,coal,1200.0,660.0,45.0,True,False,True,,
exact_capacity_diff,Hải Phòng,Tay Bac,hai phong,nghe an,gas,gas,500.0,500.0,0.0,True,False,False,,
exact_capacity_diff,LNG Chân Mây,Ninh Thuan Coal,hue,ninh thuan,gas,coal,4000.0,4000.0,0.0,False,False,False,,
exact,LNG Cà Mau 1,Ca Mau 1,ca mau,ca mau,gas,gas,1500.0,1500.0,0.0,True,True,True,,
exact_capacity_diff,LNG Cà Ná,Soc Trang,ninh thuan,soc trang,gas,gas,1500.0,1500.0,0.0,True,False,False,,
exact_capacity_diff,LNG Hiệp Phước (phase II),Bach Ho,tp ho chi minh,ca mau,gas,gas,1500.0,1500.0,0.0,True,False,False,,
exact_capacity_diff,LNG Hải Lăng,Binh Thuan 1,quang tri,binh thuan,gas,gas,1500.0,1500.0,0.0,True,False,False,,
fuzzy_capacity_diff,LNG Hải Phòng 2 (Cát Hải),Hai Phong (Dinh Vu),hai phong,hai phong,coal,coal,1600.0,2000.0,25.0,True,True,True,,
fuzzy,LNG Long An I,Long An,long an,long an,gas,gas,1500.0,1500.0,0.0,True,False,True,,
exact_capacity_diff,LNG Long An I phase 2,Bac Ha,long an,ha tinh,gas,gas,1500.0,1500.0,0.0,True,False,False,,
fuzzy_capacity_diff,LNG Quảng Nam,Quang Nam Coal,quang nam,quang nam,gas,coal,4000.0,3000.0,25.0,False,False,True,,
exact_capacity_diff,LNG Sơn Mỹ I,Thi Vai,binh thuan,binh thuan,gas,coal,2250.0,2000.0,11.1,False,False,True,,
exact_capacity_diff,Long Phú 2,Nam Dinh 2,soc trang,nam dinh,coal,coal,1320.0,1320.0,0.0,True,False,False,,
exact_capacity_diff,Long Phú 3,Da Nang Thermal,soc trang,da nang,coal,gas,1800.0,1830.0,1.7,False,False,False,,
exact_capacity_diff,Mong Duong 1,Lai Chau,quang ninh,lai chau,coal,coal,1080.0,1000.0,7.4,True,False,False,,
exact,Nam Dinh 1,Nam Dinh 1,nam dinh,nam dinh,coal,coal,1200.0,660.0,45.0,True,False,True,,
fuzzy_capacity_diff,Ninh Binh,Ninh Binh 1,ninh binh,ninh binh,coal,coal,100.0,675.0,575.0,True,False,True,,
fuzzy_capacity_diff,NĐ Cần Thơ,Can Tho,can tho,can tho,unknown,gas,165.0,1200.0,627.3,False,True,True,,
exact_capacity_diff,NĐ Hiệp Phước,Nhat Tan 1,tp ho chi minh,binh dinh,unknown,gas,310.0,324.0,4.5,False,True,False,,
exact_capacity_diff,NĐ Ô Môn I,Ninh Binh 2,can tho,ninh binh,unknown,coal,660.0,675.0,2.3,False,False,False,,
exact_capacity_diff,Quảng Trị 1,Ngan Son,quang tri,ha tinh,coal,coal,1320.0,1300.0,1.5,True,True,False,,
