name,fuel,status,cod,province,capacity_mwe
Phu My 1 & 2,Coal,Operational,2016,Ba Ria - Vung Tau,1500
Vung Ang 1,Coal,Operational,2014,Ha Tinh,350
Vung Ang 2,Coal,Under Construction,2025,Ha Tinh,1500
Tra Vinh 1,Coal,Operational,2016,Tra Vinh,1500
Ca Mau 1 & 2,Local Natural Gas,Operational,2016,Ca Mau,1500
Nhon Trach 3 & 4,Imported LNG,Under Construction,2025,Dong Nai,1500
Hoa Lap,Coal,Planned,2030,Dong Nai,2500
Tra Vinh 2,Local Natural Gas,Under Construction,2026,Tra Vinh,600
Nam Duong,Coal,Operational,2014,Quang Nam,300
Quang Ninh,Coal,Planned,2030,Quang Ninh,2500
Thi Vai,Imported LNG,Planned,2030,Ba Ria - Vung Tau,1500
Bac Giang,Coal,Planned,2030,Bac Giang,1200
