name,fuel,status,cod,province,capacity_mwe
Uong Bi Thermal Power Plant,Coal,Operating,2011,Quang Ninh,1200
Na Du Thermal Power Plant,Coal,Operating,2013,Quang Ninh,1200
Vung Ang Thermal Power Plant,Coal,Operating,2014,Quang Ninh,1200
Nghi Son Thermal Power Plant,Coal,Operating,2015,Thanh Hoa,1200
Nam Dinh Thermal Power Plant,Coal,Operating,2009,Nam Dinh,1200
Chu Lai Thermal Power Plant,Coal,Operating,2010,Quang Nam,1200
Dung Quat Thermal Power Plant (Units 1-2),Coal,Operating,2009,Quang Nam,1200
Dung Quat Thermal Power Plant (Unit 3),Local Natural Gas,Operating,2012,Quang Nam,450
Phu My Power Plant (Units 1-3),Local Natural Gas,Operating,1998,Binh Thuan,1350
Phu My 4 Power Plant,Imported LNG,Under Construction,2025 (Planned),Binh Thuan,1600
Ca Mau Thermal Power Plant,Local Natural Gas,Operating,2011,Ca Mau,600
Soc Trang Thermal Power Plant,Local Natural Gas,Operating,2010,Soc Trang,600
Ninh Binh Thermal Power Plant,Local Natural Gas,Operating,2015,Ninh Binh,400
Bac Thai Thermal Power Plant,Coal,Operating,2016,Thai Nguyen,1200
Thang Long Thermal Power Plant,Coal,Operating,2014,Hanoi,1200
Binh Thuan Thermal Power Plant,Coal,Operating,2015,Binh Thuan,1200
Ca Bang Thermal Power Plant,Coal,Suspended/Cancelled,2020 (Planned),Cao Bang,1200
Ha Tinh Thermal Power Plant,Coal,Suspended/Cancelled,2022 (Planned),Ha Tinh,1200
Song Cong Thermal Power Plant,Coal,Suspended/Cancelled,2023 (Planned),Dong Nai,1200
Quang Ninh 2 Thermal Power Plant,Coal,Suspended/Cancelled,2024 (Planned),Quang Ninh,1200
Kien Giang Thermal Power Plant,Local Natural Gas,Under Construction,2025 (Planned),Kien Giang,1000
Bac Lieu Thermal Power Plant,Local Natural Gas,Under Construction,2026 (Planned),Bac Lieu,600
Dak Lak Thermal Power Plant,Local Natural Gas,Under Construction,2027 (Planned),Dak Lak,600
Lao Cai Thermal Power Plant,Coal,Suspended/Cancelled,2025 (Planned),Lao Cai,1200
Phu Yen Thermal Power Plant,Coal,Suspended/Cancelled,2025 (Planned),Phu Yen,1200
Quang Ngai Thermal Power Plant,Coal,Suspended/Cancelled,2026 (Planned),Quang Ngai,1200
Binh Phuoc Thermal Power Plant,Coal,Suspended/Cancelled,2027 (Planned),Binh Phuoc,1200
Lam Dong Thermal Power Plant,Coal,Suspended/Cancelled,2028 (Planned),Lam Dong,1200
Tay Ninh Thermal Power Plant,Coal,Suspended/Cancelled,2029 (Planned),Tay Ninh,1200
Binh Duong Thermal Power Plant,Coal,Suspended/Cancelled,2030 (Planned),Binh Duong,1200
Dong Nai Thermal Power Plant,Coal,Suspended/Cancelled,2031 (Planned),Dong Nai,1200
Ba Ria-Vung Tau Thermal Power Plant,Coal,Suspended/Cancelled,2032 (Planned),Ba Ria-Vung Tau,1200
Tien Giang Thermal Power Plant,Coal,Suspended/Cancelled,2033 (Planned),Tien Giang,1200
Ben Tre Thermal Power Plant,Coal,Suspended/Cancelled,2034 (Planned),Ben Tre,1200
Tra Vinh Thermal Power Plant,Coal,Suspended/Cancelled,2035 (Planned),Tra Vinh,1200
Vinh Long Thermal Power Plant,Coal,Suspended/Cancelled,2036 (Planned),Vinh Long,1200
Dong Thap Thermal Power Plant,Coal,Suspended/Cancelled,2037 (Planned),Dong Thap,1200
An Giang Thermal Power Plant,Coal,Suspended/Cancelled,2038 (Planned),An Giang,1200
Long An Thermal Power Plant,Coal,Suspended/Cancelled,2039 (Planned),Long An,1200
Can Tho Thermal Power Plant,Coal,Suspended/Cancelled,2040 (Planned),Can Tho,1200
