match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy_capacity_diff,An Khánh 1,An Khanh Natural Gas Power Plant,thai nguyen,,coal,imported gas,116.0,0.0,100.0,False,True,,,
exact_capacity_diff,Bà Rịa GT,Ha Long Natural Gas Power Plant,ba ria - vung tau,,gas,imported gas,46.0,0.0,100.0,False,False,,,
fuzzy_capacity_diff,Cam Pha 3,Cam Pha Coal Power Plant,quang ninh,quang ninh,coal,coal,440.0,600.0,36.4,True,False,True,,
fuzzy_capacity_diff,Duyen Hai 1,Duyen Hai 3 Coal Power Plant,tra vinh,vinh long,coal,coal,1244.0,1200.0,3.5,True,True,False,,
fuzzy_capacity_diff,Duyen Hai 3,Duyen Hai 1 Coal Power Plant,tra vinh,vinh long,coal,coal,1244.0,1200.0,3.5,True,True,False,,
fuzzy,Duyên Hải 2,Duyen Hai 2 Coal Power Plant,tra vinh,vinh long,coal,coal,1200.0,1200.0,0.0,True,True,False,,
exact_capacity_diff,Hai Duong,Ninh Thuan 2 Coal Power Plant,hai duong,ninh thuan,coal,coal,1200.0,1200.0,0.0,True,True,False,,
exact_capacity_diff,LNG Long Sơn,Phong Dien Coal Power Plant,ba ria - vung tau,thua thien-hue,gas,coal,1200.0,1200.0,0.0,False,False,False,,
exact_capacity_diff,LNG Mũi Kê Gà 1,Ninh Thuan 1 Coal Power Plant,binh thuan,ninh thuan,gas,coal,1200.0,1200.0,0.0,False,False,False,,
fuzzy_capacity_diff,LNG Sơn Mỹ I,Son My 1 Natural Gas Power Plant,binh thuan,,gas,imported gas,2250.0,0.0,100.0,False,False,,,
fuzzy_capacity_diff,LNG Sơn Mỹ II,Son My 2 Natural Gas Power Plant,binh thuan,,gas,imported gas,2250.0,0.0,100.0,False,False,,,
exact_capacity_diff,Long An 1,Phu My 5 Coal Power Plant,long an,ba ria - vung tau,gas,coal,1200.0,1200.0,0.0,False,False,False,,
fuzzy,Long Phú 1,Long Phu 2 Coal Power Plant,soc trang,ba ria - vung tau,coal,coal,1200.0,1200.0,0.0,True,False,False,,
fuzzy_capacity_diff,Long Phú 2,Long Phu 1 Coal Power Plant,soc trang,ba ria - vung tau,coal,coal,1320.0,1000.0,24.2,True,False,False,,
fuzzy_capacity_diff,Long Phú 3,Long Phu 3 Coal Power Plant,soc trang,ba ria - vung tau,coal,coal,1800.0,1400.0,22.2,True,False,False,,
fuzzy_capacity_diff,Mong Duong 1,Mong Duong 4 Coal Power Plant,quang ninh,quang ninh,coal,coal,1080.0,1600.0,48.1,True,False,True,,
fuzzy_capacity_diff,Mong Duong 2,Mong Duong 3 Coal Power Plant,quang ninh,quang ninh,coal,coal,1240.0,1700.0,37.1,True,True,True,,
fuzzy_capacity_diff,Na Dương 1,Mong Duong 1 Coal Power Plant,lang son,quang ninh,coal,coal,110.0,1700.0,1445.5,True,True,False,,
fuzzy_capacity_diff,Na Dương 2,Mong Duong 2 Coal Power Plant,lang son,quang ninh,coal,coal,110.0,1700.0,1445.5,True,True,False,,
fuzzy_capacity_diff,Nghi Son 1,Nghi Son 2 Natural Gas Power Plant,thanh hoa,,coal,gas,600.0,0.0,100.0,False,True,,,
fuzzy_capacity_diff,Nghi Son 2,Nghi Son 1 Natural Gas Power Plant,thanh hoa,1200,coal,gas,1200.0,0.0,100.0,False,True,False,,
exact_capacity_diff,Nong Son 1,Phu Khanh Natural Gas Power Plant,quang nam,,coal,imported gas,30.0,0.0,100.0,False,True,,,
exact_capacity_diff,NĐ LNG miền Bắc,Vinh Tan 5 Coal Power Plant,"thai binh, nam đinh, nghi son, thanh hoa",,gas,coal,0.0,0.0,,False,False,,,
exact_capacity_diff,Quang Ninh 3,Phong Dien Coal Power Plant Extension,quang ninh,thua thien-hue,gas,coal,1200.0,1200.0,0.0,False,False,False,,
fuzzy,Sông Hậu 1,Song Hau 1 Coal Power Plant,hau giang,hau giang,coal,coal,1200.0,1200.0,0.0,True,True,True,,
fuzzy_capacity_diff,Sông Hậu 2,Song Hau 2 Coal Power Plant,hau giang,hau giang,coal,coal,2000.0,1200.0,40.0,True,False,True,,
fuzzy_capacity_diff,TBKHH Phú Mỹ 1,Phu My 4 Coal Power Plant,ba ria - vung tau,ba ria - vung tau,gas,coal,1140.0,1200.0,5.3,False,True,True,,
fuzzy_capacity_diff,TBKHH Phú Mỹ 3,Phu My 3 Coal Power Plant,ba ria - vung tau,ba ria - vung tau,gas,coal,740.0,1200.0,62.2,False,True,True,,
fuzzy_capacity_diff,TBKHH Phú Mỹ 4,Phu My Natural Gas Power Plant,ba ria - vung tau,,gas,imported gas,468.0,0.0,100.0,False,True,,,
exact_capacity_diff,Vedan Vietnam Cogeneration power station,Nha Trang Coal Power Plant,đong nai,600,coal,coal,60.0,0.0,100.0,True,True,False,,
fuzzy,Vinh Tan 1,Vinh Tan 1 Coal Power Plant,binh thuan,binh thuan,coal,coal,1200.0,1200.0,0.0,True,True,True,,
fuzzy_capacity_diff,Vinh Tan 2,Vinh Tan 4 Coal Power Plant,binh thuan,,coal,coal,1244.0,0.0,100.0,True,False,,,
fuzzy_capacity_diff,Vinh Tan 3,Vinh Tan 3 Coal Power Plant,binh thuan,binh thuan,coal,coal,1980.0,1200.0,39.4,True,False,True,,
fuzzy,Vinh Tan 4,Vinh Tan 2 Coal Power Plant,binh thuan,binh thuan,coal,coal,1200.0,1200.0,0.0,True,True,True,,
fuzzy,Vung Ang 1,Vung Ang 2 Coal Power Plant,ha tinh,ha tinh,coal,coal,1200.0,1200.0,0.0,True,True,True,,
