match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
exact_capacity_diff,An Khánh - Bac Giang,Hồ Sông Bung 5 Hydro (Note: This is a hydropower plant,bac giang,2014-01-01,coal,unknown,650.0,0.0,100.0,False,False,False,,
exact_capacity_diff,An Khánh 1,Hồ Đắk Pơ Hydro (Note: This is a hydropower plant,thai nguyen,2004-01-01,coal,unknown,116.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Bà Rịa GT,Ialy Hydro (Note: This is a hydropower plant,ba ria - vung tau,2003-01-01,gas,unknown,46.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Bạc Liêu 1,Hồ Tà Đăt Hydro (Note: This is a hydropower plant,bac lieu,2015-01-01,coal,unknown,1200.0,0.0,100.0,False,False,False,,
fuzzy_capacity_diff,Cam Pha 3,Cam Pha,quang ninh,quang ninh,coal,coal,440.0,300.0,31.8,True,False,True,,
exact,Cao Ngạn,Cao Ngan,thai nguyen,thai nguyen,coal,coal,114.0,600.0,426.3,True,True,True,,
exact_capacity_diff,Cong Thanh,Lai Chau Hydro (Note: This is a hydropower plant,thanh hoa,2016-01-01,coal,unknown,600.0,0.0,100.0,False,False,False,,
fuzzy_capacity_diff,Cà Mau I,PetroVietnam Power Ca Mau 1,ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,
fuzzy_capacity_diff,Cà Mau II,PetroVietnam Power Ca Mau 2,ca mau,ca mau,gas,gas,771.0,600.0,22.2,True,True,True,,
exact_capacity_diff,Cẩm Phả 1,Hồ Sông Bung 6 Hydro (Note: This is a hydropower plant,quang ninh,2014-01-01,coal,unknown,340.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Cẩm Phả 2,Xep Ban Hydro (Note: This is a hydropower plant,quang ninh,2015-01-01,coal,unknown,340.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Dong Nai Formosa,Hồ Hòn Me Hydro (Note: This is a hydropower plant,đong nai,2015-01-01,coal,unknown,150.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Dong Nai Formosa,Hồ Cấm Sơn Hydro (Note: This is a hydropower plant,đong nai,1978-01-01,coal,unknown,300.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Duc Giang - Lao Cai Chemical,Nậm Lum Hydro (Note: This is a hydropower plant,lao cai,2013-01-01,coal,unknown,100.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase I,Hồ Ea Khế Hydro (Note: This is a hydropower plant,quang ngai,2014-01-01,coal,unknown,2400.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase II,Hồ Ea H’Mơ Hydro (Note: This is a hydropower plant,quang ngai,2014-01-01,coal,unknown,2000.0,0.0,100.0,False,False,False,,
exact,Duyen Hai 1,Duyen Hai 1,tra vinh,tra vinh,coal,coal,1244.0,1200.0,3.5,True,True,True,,
fuzzy,Duyen Hai 2,Duyen Hai 3 Mở rộng,tra vinh,tra vinh,coal,coal,600.0,600.0,0.0,True,True,True,,
exact,Duyen Hai 3,Duyen Hai 3,tra vinh,tra vinh,coal,coal,1244.0,1200.0,3.5,True,True,True,,
exact_capacity_diff,Duyen Hai 3 Extension,Hồ Ea Rập Hydro (Note: This is a hydropower plant,tra vinh,2014-01-01,coal,unknown,660.0,0.0,100.0,False,False,False,,
fuzzy,Duyên Hải 2,Duyen Hai 5,tra vinh,tra vinh,coal,coal,1200.0,1200.0,0.0,True,False,True,,
exact_capacity_diff,Formosa HT2,Hồ Ea H’Nô Hydro (Note: This is a hydropower plant,ha tinh,2015-01-01,coal,unknown,650.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Bán Bố Hydro (Note: This is a hydropower plant,ha tinh,2007-01-01,coal,unknown,450.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Hồ Ba Khe Hydro (Note: This is a hydropower plant,ha tinh,2012-01-01,coal,unknown,450.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Hai Duong,Hồ Ia Ly (Expansion) Hydro (Note: This is a hydropower plant,hai duong,2005-01-01,coal,unknown,1200.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 1,Ho Suoi Da Hydro (Note: This is a hydropower plant,quang ninh,2015-01-01,coal,unknown,150.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 2,Lý Nhân Hydro (Note: This is a hydropower plant,quang ninh,2012-01-01,coal,unknown,750.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 3,Hồ Vĩnh Sơn 2 Hydro (Note: This is a hydropower plant,quang ninh,2005-01-01,coal,unknown,600.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 4,Phuoc Long,quang ninh,binh phuoc,coal,coal,600.0,600.0,0.0,True,False,False,,
exact_capacity_diff,Hai Phong 1,Huoi Quang Hydro (Note: This is a hydropower plant,hai phong,2017-01-01,coal,unknown,600.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Hai Phong 2,Hồ Ea Kieng Hydro (Note: This is a hydropower plant,hai phong,2015-01-01,coal,unknown,600.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Hai Phong 3,Hồ Da Den Hydro (Note: This is a hydropower plant,hai phong,2014-01-01,coal,unknown,1200.0,0.0,100.0,False,False,False,,
exact,Hải Phòng,Hai Phong,hai phong,hai phong,gas,coal,500.0,600.0,20.0,False,False,True,,
exact_capacity_diff,LNG Bà Rịa 2,Ho Suoi Dao Hydro (Note: This is a hydropower plant,ba ria - vung tau,2015-01-01,gas,unknown,1200.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Bình Định,Hồ Song Lâp 1 Hydro (Note: This is a hydropower plant,binh đinh,2014-01-01,gas,unknown,5000.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Bạc Liêu,Hồ Ea Du Hydro (Note: This is a hydropower plant,bac lieu,2015-01-01,gas,unknown,3200.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Bến Tre,Hồ Ea Thong Hydro (Note: This is a hydropower plant,ben tre,2015-01-01,gas,unknown,3000.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Chân Mây,Hồ Ea H’Nho Hydro (Note: This is a hydropower plant,hue,2015-01-01,gas,unknown,4000.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Cà Mau 1,Hồ Ea Săng Hydro (Note: This is a hydropower plant,ca mau,2015-01-01,gas,unknown,1500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,"LNG Cà Mau 2,3",Hồ Ea H’Nol Hydro (Note: This is a hydropower plant,ca mau,2015-01-01,gas,unknown,3000.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Cà Ná,Hải Thạch Hydro (Note: This is a hydropower plant,ninh thuan,2010-01-01,gas,unknown,1500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Cà Ná II+III,Hồ Cửa Đạt Hydro (Note: This is a hydropower plant,ninh thuan,2010-01-01,gas,unknown,4500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Cái Mép Hạ,Hồ Tà Chi Hydro (Note: This is a hydropower plant,ba ria - vung tau,2015-01-01,gas,unknown,6000.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Hiệp Phước (phase I),Hồ Nà Lũng Hydro (Note: This is a hydropower plant,tp ho chi minh,2013-01-01,gas,unknown,1200.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Hiệp Phước (phase II),Hồ Ea Phê Hydro (Note: This is a hydropower plant,tp ho chi minh,2014-01-01,gas,unknown,1500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Hà Tĩnh,Hồ Ea H’Nha Hydro (Note: This is a hydropower plant,ha tinh,2015-01-01,gas,unknown,6000.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Hải Lăng,Hồ An Khê (New) Hydro (Note: This is a hydropower plant,quang tri,2008-01-01,gas,unknown,1500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Hải Lăng (2 and 3),Hồ Ea Krông 2 Hydro (Note: This is a hydropower plant,quang tri,2015-01-01,gas,unknown,4500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Hải Phòng 1 (Tiên Lãng),Hồ Ea Nô Hydro (Note: This is a hydropower plant,hai phong,2015-01-01,coal,unknown,4500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Hải Phòng 2 (Cát Hải),Hồ Ea H’Nư Hydro (Note: This is a hydropower plant,hai phong,2015-01-01,coal,unknown,1600.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Hải Phòng 3 (Cát Hải),Hồ Ea Phượng Hydro (Note: This is a hydropower plant,hai phong,2014-01-01,coal,unknown,4500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Hải Phòng 4 (Đồ Sơn),Huoi Hinh Hydro (Note: This is a hydropower plant,hai phong,2011-01-01,gas,unknown,4500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Long An I,Hồ Ea U Hydro (Note: This is a hydropower plant,long an,2015-01-01,gas,unknown,1500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Long An I phase 2,Phước Hòa Hydro (Note: This is a hydropower plant,long an,2013-01-01,gas,unknown,1500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Long An II,Dầu Tiếng Hydro (Note: This is a hydropower plant,long an,1985-01-01,gas,unknown,1500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Long An II phase 2,Hồ Ea Sông Hydro (Note: This is a hydropower plant,long an,2014-01-01,gas,unknown,1500.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Long Sơn,Hồ Hồ Cần Hydro (Note: This is a hydropower plant,ba ria - vung tau,2009-01-01,gas,unknown,1200.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Long Sơn II+III,Song Bung 4 Hydro (Note: This is a hydropower plant,ba ria - vung tau,2014-01-01,gas,unknown,3200.0,0.0,100.0,False,False,False,,
exact_capacity_diff,LNG Long Sơn IV (địa điểm Tây),Hồ Ea Súp Hydro (Note: This is a hydropower plant,ba ria - vung tau,2014-01-01,gas,unknown,3600.0,0.0,100.0,False,False,False,,
