name,fuel,status,cod,province,capacity_mwe
Cao Ngan,Coal,Operational,1995,Thai Nguyen,115
Na Duong,Coal,Operational,2005,Lang Son,110
Na Duong II,Coal,Operational,2022,Lang Son,110
An Khanh - Bac Giang,Coal,Under Construction,2027 (Est.),Bac Giang,650
An Khanh I,Coal,Operational,2012,Thai Nguyen,100
An Khanh II,Coal,Under Construction,2027 (Est.),Thai Nguyen,300
Bao Dai,Coal,Proposed,TBD,Hai Duong,600
Cam Pha I,Coal,Operational,2011,Quang Ninh,300
Cam Pha II,Coal,Operational,2012,Quang Ninh,300
Cam Pha III,Coal,Proposed,TBD,Quang Ninh,440
Cao Nhan,Coal,Operational,2014,Thai Nguyen,115
Cao Son,Coal,Proposed,TBD,Quang Ninh,600
Cong Thanh,Coal,Under Construction,2025 (Est.),Thanh Hoa,600
Duyen Hai I,Coal,Operational,2015,Tra Vinh,1245
Duyen Hai II,Coal,Under Construction,2023 (Unit 1),Tra Vinh,1200
Duyen Hai III,Coal,Operational,2016,Tra Vinh,1860
Formosa Ha Tinh #2,Coal,Operational,2016,Ha Tinh,150
Formosa Ha Tinh #5,Coal,Operational,2016,Ha Tinh,150
Formosa Ha Tinh #6 & #7,Coal,Operational,2020,Ha Tinh,300
Formosa Ha Tinh #10,Coal,Operational,2020,Ha Tinh,150
Hai Duong I & II,Coal,Under Construction,2024-2025 (Est.),Hai Duong,1200
Hai Phong I,Coal,Operational,2011,Hai Phong,600
Hai Phong II,Coal,Operational,2014,Hai Phong,600
Hai Phong III,Coal,Proposed,TBD,Hai Phong,1200
Hoa Binh Coal,Coal,Proposed,TBD,Hoa Binh,600
Kim Son,Coal,Proposed,TBD,Ninh Binh,3000
Le Ninh,Coal,Proposed,TBD,Quang Ninh,300
Long Phu I,Coal,Under Construction,2025 (Est.),Soc Trang,1200
Long Phu II,Coal,Planned,TBD,Soc Trang,1320
Long Phu III,Coal,Planned,TBD,Soc Trang,1800
Mao Khe,Coal,Operational,2013,Quang Ninh,440
Mong Duong I,Coal,Operational,2016,Quang Ninh,1080
Mong Duong II,Coal,Operational,2015,Quang Ninh,1200
Nam Dinh I,Coal,Under Construction,2025-2026 (Est.),Nam Dinh,1200
Nam Dinh II,Coal,Proposed,TBD,Nam Dinh,2000
Nghi Son I,Coal,Operational,2014,Thanh Hoa,600
Nghi Son II,Coal,Under Construction,2022-2023 (Est.),Thanh Hoa,1200
Ninh Binh,Coal,Operational,2006,Ninh Binh,100
Phu Thai,Coal,Proposed,TBD,Thai Binh,600
Pha Lai I,Coal,Operational,1996,Hai Duong,440
Pha Lai II,Coal,Operational,2002,Hai Duong,600
Quang Ninh I,Coal,Operational,2011,Quang Ninh,600
Quang Ninh II,Coal,Operational,2014,Quang Ninh,600
Quang Ninh III,Coal,Planned,2030 (Est.),Quang Ninh,1200
Quang Trach I,Coal,Under Construction,2024-2025 (Est.),Quang Binh,1200
Quang Trach II,Coal,Planned,2028-2029 (Est.),Quang Binh,1200
Quang Tri,Coal,Under Construction,2026-2027 (Est.),Quang Tri,1320
Quynh Lap I,Coal,Planned,2026 (Est.),Nghe An,1200
Quynh Lap II,Coal,Planned,2027-2028 (Est.),Nghe An,1200
Rang Dong,Coal,Planned,2025 (Est.),Nam Dinh,100
Son Dong,Coal,Operational,2012,Bac Giang,220
Song Hau I,Coal,Under Construction,2025 (Est.),Hau Giang,1200
Song Hau II,Coal,Under Construction,2027 (Est.),Hau Giang,2120
Tan Phuoc I,Coal,Planned,2028-2029 (Est.),Tien Giang,1200
Tan Phuoc II,Coal,Planned,2028-2029 (Est.),Tien Giang,1200
Thai Binh I,Coal,Operational,2017,Thai Binh,600
Thai Binh II,Coal,Operational,2020,Thai Binh,1200
Thai Binh III,Coal,Proposed,TBD,Thai Binh,4000
Thang Long,Coal,Operational,2018,Quang Ninh,600
Uong Bi,Coal,Operational,1974,Quang Ninh,105
Uong Bi Extension I,Coal,Operational,2011,Quang Ninh,300
Uong Bi Extension II,Coal,Operational,2012,Quang Ninh,330
Van Phong I,Coal,Under Construction,2024-2025 (Est.),Khanh Hoa,1320
Vinh Tan I,Coal,Operational,2018,Binh Thuan,1200
Vinh Tan II,Coal,Operational,2014,Binh Thuan,1244
Vinh Tan III,Coal,Under Construction,2024-2025 (Est.),Binh Thuan,1980
Vinh Tan IV,Coal,Operational,2018,Binh Thuan,1200
Vinh Tan IV Expansion,Coal,Operational,2019,Binh Thuan,600
Vung Ang I,Coal,Operational,2013,Ha Tinh,1200
Vung Ang II,Coal,Under Construction,2026 (Est.),Ha Tinh,1200
Vung Ang III,Coal,Planned,2030 (Est.),Ha Tinh,1200
Vu Quang,Coal,Proposed,TBD,Ha Tinh,1200
Yen Hung,Coal,Proposed,TBD,Quang Ninh,1200
BOT Mong Duong 1,Coal,Operational,2015,Quang Ninh,1080
BOT Mong Duong 2,Coal,Operational,2015,Quang Ninh,1200
BOT Vinh Tan 1,Coal,Operational,2018,Binh Thuan,1200
BOT Duyen Hai 2,Coal,Under Construction,2023 (Unit 1),Tra Vinh,1200
BOT Nam Dinh 1,Coal,Under Construction,2025-2026 (Est.),Nam Dinh,1200
BOT Nghi Son 2,Coal,Under Construction,2022-2023 (Est.),Thanh Hoa,1200
BOT Vung Ang 2,Coal,Under Construction,2026 (Est.),Ha Tinh,1200
BOT Song Hau 2,Coal,Under Construction,2027 (Est.),Hau Giang,2120
BOT Long Phu II,Coal,Planned,TBD,Soc Trang,1320
BOT Vinh Tan III,Coal,Under Construction,2024-2025 (Est.),Binh Thuan,1980
BOT Van Phong I,Coal,Under Construction,2024-2025 (Est.),Khanh Hoa,1320
BOT Quang Tri,Coal,Under Construction,2026-2027 (Est.),Quang Tri,1320
BOT Quynh Lap II,Coal,Planned,2027-2028 (Est.),Nghe An,1200
BOT Sơn Mỹ I,Coal,Cancelled,TBD,Binh Thuan,2250
Kien Luong I & II,Coal,Cancelled,TBD,Kien Giang,3600
Nhơn Trạch 1,Local Gas (Nam Côn Sơn),Operational,,Đồng Nai,450
Nhơn Trạch 2,Local Gas (Nam Côn Sơn),Operational,,Đồng Nai,750
Ô Môn 1,Local Gas / Planned LNG,Operational (Convertible),,Cần Thơ,660
Cà Mau 1 & 2,Local Gas (PM3 CAA),Operational,,Cà Mau,0
Phú Mỹ 1,Local Gas (Nam Côn Sơn),Operational,,Bà Rịa-Vũng Tàu,1090
Phú Mỹ 2.1,Local Gas (Nam Côn Sơn),Operational,,Bà Rịa-Vũng Tàu,900
Phú Mỹ 4,Local Gas (Nam Côn Sơn),Operational,,Bà Rịa-Vũng Tàu,450
Bà Rịa,Local Gas / Oil,Operational,,Bà Rịa-Vũng Tàu,389
Nhơn Trạch 3 & 4,LNG / Local Gas,Under Construction,,Đồng Nai,0
Kiên Giang TBKHH 1 & 2,LNG,Planned,,Kiên Giang,0
Quảng Trị LNG,LNG,Planned,,Quảng Trị,1500
Long An LNG I,LNG,Planned,,Long An,1500
Long An LNG II,LNG,Post-2030,,Long An,1500
Bạc Liêu LNG,LNG,Planned,,Bạc Liêu,0
Sơn Mỹ I,LNG,Planned / Cancelled,,Bình Thuận,0
