name,fuel,status,cod,province,capacity_mwe
Uong Bi,Coal,Operational,pre-2011,Quang Ninh,105
Uong Bi Extension 1,Coal,Operational,2017,Quang Ninh,300
Uong Bi Extension 2,Coal,Operational,2011,Quang Ninh,330
Pha Lai 1,Coal,Operational,pre-2011,Hai Duong,440
Pha Lai 2,Coal,Operational,pre-2011,Hai Duong,600
Ninh Binh,Coal,Operational,pre-2011,Ninh Binh,100
Hai Phong 1,Coal,Operational,pre-2011,Hai Phong,600
Hai Phong 2,Coal,Operational,2013-2014,Hai Phong,600
Quang Ninh 1,Coal,Operational,pre-2011,Quang Ninh,600
Quang Ninh 2,Coal,Operational,2014-2015,Quang Ninh,600
Na Duong,Coal,Operational,pre-2011,Lang Son,111
Cao Ngan,Coal,Operational,pre-2011,Thai Nguyen,115
Cam Pha,Coal,Operational,2011,Quang Ninh,600
Son Dong,Coal,Operational,pre-2011,Bac Giang,220
Formosa Ha Tinh 1,Coal,Operational,pre-2011,Ha Tinh,150
Formosa Ha Tinh 2,Coal,Operational,2016,Ha Tinh,150
Formosa Ha Tinh 5,Coal,Operational,2016,Ha Tinh,150
Formosa Ha Tinh 6,Coal,Planned,2020,Ha Tinh,150
Formosa Ha Tinh 7,Coal,Planned,2020,Ha Tinh,150
Formosa Ha Tinh 10,Coal,Planned,2020,Ha Tinh,150
Formosa Dong Nai 3,Coal,Planned,2016,Dong Nai,150
Vedan Coal CHP,Coal,Planned,2016,Dong Nai,60
Nong Son,Coal,Operational,2013,Quang Nam,30
Mao Khe,Coal,Operational,2013,Quang Ninh,440
An Khanh I Unit 1,Coal,Operational,2012,Thai Nguyen,50
An Khanh I Unit 2,Coal,Operational,2013,Thai Nguyen,50
Vung Ang 1,Coal,Operational,2012-2013,Ha Tinh,1200
Nghi Son 1,Coal,Operational,2013-2014,Thanh Hoa,600
O Mon 1,Coal,Operational,2014,Can Tho,660
Duyen Hai 1,Coal,Operational,2014-2015,Tra Vinh,1200
Duyen Hai 3,Coal,Operational,2016-2017,Tra Vinh,1245
Thai Binh 1,Coal,Operational,2017,Thai Binh,600
Mong Duong 1,Coal,Operational,2016-2017,Quang Ninh,1080
Vinh Tan 2,Coal,Operational,2014,Binh Thuan,1244
Vinh Tan 4,Coal,Operational,2018,Binh Thuan,1200
Vinh Tan 4 Extension,Coal,Operational,2019,Binh Thuan,600
Thang Long 1,Coal,Operational,2018,Quang Ninh,300
Na Duong 2,Coal,Under construction,2021-2030,Lang Son,110
An Khanh - Bac Giang,Coal,Under construction,2021-2030,Bac Giang,650
