name,fuel,status,cod,province,capacity_mwe
Uông Bí,Coal,Operational,,Quảng Ninh,105
Uông Bí Extension 1,Coal,Operational,,Quảng Ninh,300
Uông Bí Extension 2,Coal,Operational,,Quảng Ninh,330
Pha Lai 1,Coal,Operational,,Hải Dương,440
Pha Lai 2,Coal,Operational,,Hải Dương,600
Ninh Bình,Coal,Operational,,Ninh Bình,100
Hải Phòng 1,Coal,Operational,,Hải Phòng,300
Quang Ninh 1,Coal,Operational,,Quảng Ninh,300
Na Duong,Coal,Operational,,Lạng Sơn,111
Cao Nhan,Coal,Operational,,Quảng Ninh,115
Cam Pha 1 & 2,Coal,Operational,,Quảng Ninh,600
Son Dong,Coal,Operational,,Quảng Ninh,220
Formosa Hà Tĩnh #2,Coal,Operational,,Hà Tĩnh,150
Mông Dương 1,Coal,Operational,,Quảng Ninh,1080
Mông Dương 2,Coal,Operational,,Quảng Ninh,1200
Vĩnh Tân 2,Coal,Operational,,Bình Thuận,1244
Duyên Hải 1,Coal,Operational,,Trà Vinh,1244
Duyên Hải 3,Coal,Operational,,Trà Vinh,1245
Nghi Sơn 1,Coal,Operational,,Thanh Hóa,600
Quang Ninh 2,Coal,Operational,,Quảng Ninh,600
Hải Phòng 2,Coal,Operational,,Hải Phòng,600
Thai Bình 1,Coal,Operational,,Thái Bình,600
Vĩnh Tân 4,Coal,Operational,,Bình Thuận,1200
Vĩnh Tân 1,Coal,Operational,,Bình Thuận,1200
Thăng Long #1,Coal,Operational,,Thanh Hóa,300
Thăng Long #2,Coal,Operational,,Thanh Hóa,300
Formosa Hà Tĩnh #5,Coal,Operational,,Hà Tĩnh,150
Formosa Hà Tĩnh #6 & #7,Coal,Operational,,Hà Tĩnh,300
Formosa Hà Tĩnh #10,Coal,Planned/Delayed,,Hà Tĩnh,150
Formosa Đồng Nai #3,Coal,Operational,,Đồng Nai,150
Vè Đan,Coal,Operational,,Quảng Ninh,60
Nghi Sơn 2,Coal,Under Construction,,Thanh Hóa,1200
Hải Dương 1 & 2,Coal,Under Construction,,Hải Dương,1200
Nam Định 1,Coal,Under Construction,,Nam Định,1200
Vũng Áng 2,Coal,Under Construction,,Hà Tĩnh,1200
Quảng Trạch 1,Coal,Under Construction,,Quảng Bình,1200
Vân Phong 1,Coal,Under Construction,,Khánh Hòa,1432
Long Phú 1,Coal,Under Construction,,Sóc Trăng,1200
Sông Hậu 1,Coal,Under Construction,,Hậu Giang,1200
Na Dương 2,Coal,Under Construction,,Lạng Sơn,110
Cẩm Phả 3,Coal,Planned/Delayed,,Quảng Ninh,440
Quỳnh Lập 1,Coal,Planned/Delayed,,Nghệ An,1200
Công Thanh,Coal,Planned/Delayed,,Thanh Hóa,600
An Khánh - Bắc Giang,Coal,Planned/Delayed,,Bắc Giang,650
Vĩnh Tân 3,Coal,Planned/Delayed,,Bình Thuận,1980
Quảng Trị,Coal,Planned/Delayed,,Quảng Trị,1320
Sông Hậu 2,Coal,Planned/Delayed,,Hậu Giang,2120
Long Phú 2,Coal,Planned/Delayed,,Sóc Trăng,1320
Long Phú 3,Coal,Planned/Delayed,,Sóc Trăng,1800
Long An 1,Coal,Planned/Delayed,,Long An,1200
Long An 2,Coal,Planned/Delayed,,Long An,1600
Vũng Áng 3,Coal,Planned/Delayed,,Hà Tĩnh,1200
Quỳnh Lập 2,Coal,Planned/Delayed,,Nghệ An,1200
Tân Phước 1,Coal,Planned/Delayed,,Tiền Giang,1200
Tân Phước 2,Coal,Planned/Delayed,,Tiền Giang,1200
Hải Phòng 3,Coal,Planned/Delayed,,Hải Phòng,1200
Quảng Ninh 3,Coal,Planned/Delayed,,Quảng Ninh,1200
Bạc Liêu 1,Coal,Planned/Delayed,,Bạc Liêu,1200
Quảng Trạch 2,Coal,Planned/Delayed,,Quảng Bình,1200
Bình Định 1,Coal,Planned/Delayed,,Bình Định,1200
Bình Định 2,Coal,Planned/Delayed,,Bình Định,2000
Kiên Lương 1,Coal,Cancelled/Replaced,,Kiên Giang,1200
Kiên Lương 2,Coal,Cancelled/Replaced,,Kiên Giang,1200
Kiên Lương 3,Coal,Cancelled/Replaced,,Kiên Giang,2000
Đồng phát Hải Hà 1,Coal,Planned/Delayed,,Quảng Ninh,300
Đồng phát Hải Hà 2,Coal,Planned/Delayed,,Quảng Ninh,750
Đồng phát Hải Hà 3,Coal,Planned/Delayed,,Quảng Ninh,600
Đồng phát Hải Hà 4,Coal,Planned/Delayed,,Quảng Ninh,600
Đồng phát Rạng Đông,Coal,Planned/Delayed,,Nam Định,100
Formosa Hà Tĩnh #8 & #9,Coal,Planned/Delayed,,Hà Tĩnh,200
Lục Nam #1,Coal,Planned/Delayed,,Bắc Giang,50
Lục Nam #2,Coal,Planned/Delayed,,Bắc Giang,50
Nhơn Trạch 3 (Phase 1),Local Natural Gas (Lô B),Planned,~2023,Dong Nai,750
Nhơn Trạch 4 (Phase 2),Local Natural Gas (Lô B),Planned,~2024,Dong Nai,750
Ô Môn I (converted),Local Natural Gas (Lô B),Converted/Operational,Operational (~2024),Can Tho,660
Ô Môn III,Local Natural Gas (Lô B),Under Construction,2024,Can Tho,750
Ô Môn IV,Local Natural Gas (Lô B),Planned,2024,Can Tho,750
Ô Môn II (IPP),Local Natural Gas (Lô B),Planned/Proposed,~2026,Can Tho,1050
Kiên Giang I,Local Natural Gas (Lô B),Planned,2021,Kien Giang,750
Kiên Giang II,Local Natural Gas (Lô B),Planned,2022,Kien Giang,750
TBKHH Miền Trung I (Cá Voi Xanh),Local Natural Gas (CVX),Planned,2023,(Quảng Trị/Quảng Ngãi),750
TBKHH Miền Trung II (Cá Voi Xanh),Local Natural Gas (CVX),Planned,2024,(Quảng Trị/Quảng Ngãi),750
TBKHH Dung Quất I (Cá Voi Xanh),Local Natural Gas (CVX),Planned,2023,Quảng Ngãi,750
TBKHH Dung Quất II (Cá Voi Xanh),Local Natural Gas (CVX),Planned,2024,Quảng Ngãi,750
TBKHH Dung Quất III (Cá Voi Xanh),Local Natural Gas (CVX),Planned,2026,Quảng Ngãi,750
