name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy nhiệt điện Vũng Áng 1,Coal,Operational,2014,Ha Tinh,600.0,,,"2x300 MW units, BOT project"
Nhà máy nhiệt điện Vũng Áng 2,Coal,Operational,2020,Ha Tinh,600.0,,,"2x300 MW units, BOT project"
Nhà máy nhiệt điện Vũng Áng 3,Coal,Cancelled,,Ha Tinh,600.0,,,Proposed 2x300 MW
Nhà máy nhiệt điện O Mon 1,Coal,Operational,2016,Can Tho,300.0,,,1x300 MW unit
Nhà máy nhiệt điện O Mon 2,Coal,Operational,2019,Can Tho,330.0,,,1x330 MW unit
Nhà máy nhiệt điện O Mon 3,Coal,Under construction,2025,Can Tho,330.0,,,"1x330 MW unit, expected COD 2025"
Nhà máy nhiệt điện O Mon 4,Coal,Proposed,,Can Tho,330.0,,,"1x330 MW unit, proposed"
Nhà máy nhiệt điện Thái Bình 1,Coal,Operational,2015,Thai Binh,300.0,,,1x300 MW unit
Nhà máy nhiệt điện Thái Bình 2,Coal,Operational,2020,Thai Binh,300.0,,,1x300 MW unit
Nhà máy nhiệt điện Hải Phòng 1,Coal,Operational,2022,Hai Phong,300.0,,,1x300 MW unit
Nhà máy nhiệt điện Hải Phòng 2,Coal,Operational,2023,Hai Phong,300.0,,,1x300 MW unit
Nhà máy nhiệt điện Long Phú 1,Coal,Operational,2021,Soc Trang,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Long Phú 2,Coal,Under construction,2025,Soc Trang,660.0,,,"2x330 MW units, expected COD 2025"
Nhà máy nhiệt điện Long Phú 3,Coal,Proposed,,Soc Trang,500.0,,,"2x250 MW units, proposed"
Nhà máy nhiệt điện Duyên Hải 1,Coal,Operational,2015,Tra Vinh,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Duyên Hải 2,Coal,Operational,2016,Tra Vinh,660.0,,,2x330 MW units
Nhà máy nhiệt điện Duyên Hải 3,Coal,Operational,2020,Tra Vinh,660.0,,,2x330 MW units
Nhà máy nhiệt điện Duyên Hải 4,Coal,Under construction,2024,Tra Vinh,500.0,,,"2x250 MW units, expected COD 2024"
Nhà máy nhiệt điện Duyên Hải 5,Coal,Proposed,,Tra Vinh,500.0,,,"2x250 MW units, proposed"
Nhà máy nhiệt điện Nghi Sơn 1,Coal,Operational,2018,Thanh Hoa,600.0,,,2x300 MW units
Nhà máy nhiệt điện Nghi Sơn 2,Coal,Under construction,2025,Thanh Hoa,600.0,,,"2x300 MW units, expected COD 2025"
Nhà máy nhiệt điện Sông Hậu 1,Coal,Operational,2021,Hau Giang,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Sông Hậu 2,Coal,Under construction,2025,Hau Giang,660.0,,,"2x330 MW units, expected COD 2025"
Nhà máy nhiệt điện Sông Hậu 3,Coal,Proposed,,Hau Giang,500.0,,,"2x250 MW units, proposed"
Nhà máy nhiệt điện Quảng Ninh 1,Coal,Operational,2020,Quang Ninh,600.0,,,2x300 MW units
Nhà máy nhiệt điện Quảng Ninh 2,Coal,Under construction,2024,Quang Ninh,600.0,,,"2x300 MW units, expected COD 2024"
Nhà máy nhiệt điện Hạ Long 1,Coal,Operational,2019,Quang Ninh,600.0,,,2x300 MW units
Nhà máy nhiệt điện Hạ Long 2,Coal,Under construction,2024,Quang Ninh,600.0,,,"2x300 MW units, expected COD 2024"
Nhà máy nhiệt điện Uông Bí,Coal,Decommissioned,1994,Quang Ninh,300.0,,,"2x150 MW units, decommissioned 2020"
Nhà máy nhiệt điện Thăng Long,Coal,Decommissioned,1998,Hanoi,300.0,,,"2x150 MW units, decommissioned 2022"
Nhà máy nhiệt điện Hải Dương,Coal,Operational,2005,Hai Duong,300.0,,,2x150 MW units
Nhà máy điện Phú Mỹ 1,Domestic gas,Operational,2004,Ba Ria Vung Tau,450.0,,,1x450 MW unit
Nhà máy điện Phú Mỹ 2,Domestic gas,Operational,2005,Ba Ria Vung Tau,300.0,,,1x300 MW unit
Nhà máy điện Phú Mỹ 3,Domestic gas,Operational,2007,Ba Ria Vung Tau,300.0,,,1x300 MW unit
Nhà máy điện Phú Mỹ 4,Domestic gas,Operational,2010,Ba Ria Vung Tau,450.0,,,1x450 MW unit
Nhà máy điện Phú Mỹ 5,Domestic gas,Operational,2021,Ba Ria Vung Tau,750.0,,,1x750 MW unit
