name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Uông Bí Mở rộng,Coal,Operational,2011,Quang Ninh,300.0,,,Original Uong Bi I plant (105MWe) decommissioned 2021; expansion unit remains operational
Nhiệt điện Cẩm Phả,Coal,Operational,2011,Quang Ninh,600.0,,,2x300MWe units
Nhiệt điện Mông Dương 1,Coal,Operational,2015,Quang Ninh,1120.0,,,2x560MWe
Nhiệt điện Mông Dương 2,Coal,Operational,2019,Quang Ninh,1200.0,,,2x600MWe
Nhiệt điện Quảng Ninh 2,Coal,Under construction,2026,Quang Ninh,1200.0,,,Final coal-fired plant approved under Vietnam's PDP7
Nhiệt điện Thái Bình,Coal,Operational,2007,Thai Binh,600.0,,,2x300MWe
Nhiệt điện Hải Phòng,Coal,Operational,2021,Hai Phong,1200.0,,,2x600MWe
Nhiệt điện tự dùng Samsung Bắc Ninh,Domestic gas,Operational,2014,Bac Ninh,48.0,,,Cogeneration for electronics complex; exports excess power to grid
Nhiệt điện Nghi Sơn 1,Coal,Operational,2013,Thanh Hoa,600.0,,,2x300MWe
Nhiệt điện Nghi Sơn 2,Coal,Operational,2022,Thanh Hoa,1200.0,,,2x600MWe
Nhiệt điện Nam Định 1,Coal,Cancelled,N/A,Nam Dinh,1200.0,,,Scrapped 2022 as part of Vietnam's coal phase-out; excluded from revised PDP8
Nhiệt điện đỉnh cao Đà Nẵng,Oil,Operational,2010,Da Nang,60.0,,,2x30MWe peaking units
Nhiệt điện tự dùng Formosa Hà Tĩnh,Coal,Operational,2018,Ha Tinh,750.0,,,Originally proposed 900MWe; scaled back after environmental reviews; powers integrated steel complex
Nhiệt điện Vũng Áng 1,Coal,Operational,2014,Ha Tinh,1200.0,,,2x600MWe
Nhiệt điện Vũng Áng 2,Coal,Operational,2023,Ha Tinh,1200.0,,,2x600MWe
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2019,Binh Thuan,1200.0,,,2x600MWe
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operational,2021,Binh Thuan,660.0,,,1x660MWe unit
Nhiệt điện LNG Sơn Mỹ,Imported LNG,Permitted,2027,Binh Thuan,2250.0,,,3x750MWe; construction set to begin 2024
Nhiệt điện Duyên Hải 1,Coal,Operational,2018,Tra Vinh,1245.0,,,2x622.5MWe
Nhiệt điện Duyên Hải 3,Coal,Operational,2019,Tra Vinh,1245.0,,,2x622.5MWe
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operational,2021,Tra Vinh,660.0,,,1x660MWe
Nhiệt điện Long Phú 1,Coal,Suspended,N/A,Soc Trang,1200.0,,,Put on hold 2016 due to environmental concerns; no active development as of 2024
Nhiệt điện Bến Tre,Coal,Cancelled,N/A,Ben Tre,600.0,,,Scrapped 2021 per national coastal environmental protection regulations
Nhiệt điện Phú Quốc,Oil,Operational,2020,Kien Giang,40.0,,,Off-grid peaking plant to serve Phu Quoc Island's load
Nhiệt điện Ô Môn 1,Coal,Operational,2015,Can Tho,600.0,,,2x300MWe
Nhiệt điện Ô Môn 2,Coal,Under construction,2025,Can Tho,660.0,,,1x660MWe unit
Nhiệt điện LNG Cần Thơ,Imported LNG,Proposed,2029,Can Tho,1500.0,,,Feasibility study submitted to regulators in 2024
Nhiệt điện LNG Long An,Imported LNG,Financed,2027,Long An,1500.0,,,Financial close reached 2023; 3x500MWe units
Nhiệt điện Nhơn Trạch 1,Domestic gas,Operational,2008,Dong Nai,750.0,,,2x375MWe
Nhiệt điện Nhơn Trạch 2,Imported LNG,Operational,2023,Dong Nai,750.0,,,Vietnam's first grid-connected utility-scale LNG-fired power plant
Nhiệt điện Bà Rịa,Oil,Decommissioned,2020,Ba Ria-Vung Tau,120.0,,,Operated 1982-2020; 4x30MWe oil-fired peaking units
Nhiệt điện Phú Mỹ 1,Domestic gas,Operational,2001,Ba Ria-Vung Tau,1140.0,,,8x142.5MWe units
Nhiệt điện Phú Mỹ 2.1,Domestic gas,Operational,2003,Ba Ria-Vung Tau,716.0,,,2x358MWe
Nhiệt điện Phú Mỹ 2.2,Domestic gas,Operational,2005,Ba Ria-Vung Tau,717.0,,,2x358.5MWe
Nhiệt điện Phú Mỹ 3,Domestic gas,Operational,2004,Ba Ria-Vung Tau,720.0,,,2x360MWe
Nhiệt điện tự dùng Formosa Bà Rịa,Imported LNG,Operational,2022,Ba Ria-Vung Tau,350.0,,,Originally proposed 300MWe; expanded 2023 to meet growing manufacturing load
Nhiệt điện LNG Thị Vải,Imported LNG,Under construction,2026,Ba Ria-Vung Tau,1500.0,,,3x500MWe units
Nhiệt điện Cà Mau 1,Domestic gas,Operational,2009,Ca Mau,750.0,,,2x375MWe
Nhiệt điện Cà Mau 2,Domestic gas,Operational,2010,Ca Mau,750.0,,,2x375MWe
