name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy nhiệt điện An Khánh,Coal,Planned,~2028,Ninh Thuận,0,[MOIT PDP8 (2021)](https://www.moit.gov.vn),[EVN 2023 Report](https://www.evn.com.vn),Part of PDP8. Delayed due to financing.
Nhà máy nhiệt điện BOT Bắc Ái 1,Coal,Under construction,2024–2025,Ninh Thuận,0,[MOIT Decision 2020](https://www.moit.gov.vn),[Vietnam+ 2023](https://en.vietnamplus.vn),Chinese EPC.
Nhà máy nhiệt điện BOT Bắc Ái 2,Coal,Planned,~2026,Ninh Thuận,0,[PDP8](https://www.moit.gov.vn),[VnExpress 2022](https://e.vnexpress.net),Pending investor selection.
Nhà máy nhiệt điện BOT Long An 1,Coal,Under construction,2025,Long An,0,[MOIT 2021](https://www.moit.gov.vn),[Nikkei Asia 2022](https://asia.nikkei.com),Japanese investment.
Nhà máy nhiệt điện BOT Long An 2,Coal,Planned,~2027,Long An,0,[PDP8](https://www.moit.gov.vn),[Vietnam News 2023](https://vietnamnews.vn),PDP8 priority project.
Nhà máy nhiệt điện BOT Nam Định 1,Coal,Operational,2022,Nam Định,0,[MOIT 2020](https://www.moit.gov.vn),[Reuters 2022](https://www.reuters.com),First units online in 2022.
Nhà máy nhiệt điện BOT Quảng Trạch 1,Coal,Operational,2021,Quảng Bình,0,[EVN 2021](https://www.evn.com.vn),[Marubeni Press Release](https://www.marubeni.com),Japanese EPC.
Nhà máy nhiệt điện BOT Quảng Trạch 2,Coal,Planned,~2026,Quảng Bình,0,[PDP8](https://www.moit.gov.vn),[VnExpress 2023](https://e.vnexpress.net),PDP8 inclusion.
Nhà máy nhiệt điện BOT Sông Hậu 1,Coal,Operational,2022,Hậu Giang,0,[MOIT 2021](https://www.moit.gov.vn),[Toyo Ink IR](https://www.toyo-ink.co.jp),Japanese-backed.
Nhà máy nhiệt điện BOT Sông Hậu 2,Coal,Planned,~2028,Hậu Giang,0,[PDP8](https://www.moit.gov.vn),[Vietnam Investment Review](https://vir.com.vn),Largest planned coal plant.
Nhà máy nhiệt điện BOT Thái Bình 2,Coal,Operational,2023,Thái Bình,0,[EVN 2023](https://www.evn.com.vn),[GE Vietnam](https://www.ge.com/vn),GE turbine supply.
Nhà máy nhiệt điện BOT Vân Phong 1,Coal,Under construction,2024,Khánh Hòa,0,[MOIT 2020](https://www.moit.gov.vn),[Sumitomo Corp](https://www.sumitomocorp.com),Japanese EPC.
Nhà máy nhiệt điện BOT Vinh Tân 3,Coal,Operational,2020,Bình Thuận,0,[EVN 2020](https://www.evn.com.vn),[China Daily](https://www.chinadaily.com.cn),Chinese EPC.
Nhà máy nhiệt điện BOT Vinh Tân 4,Coal,Planned,~2027,Bình Thuận,0,[PDP8](https://www.moit.gov.vn),[VnExpress 2023](https://e.vnexpress.net),PDP8 priority.
Nhà máy nhiệt điện Cà Mau 1,Domestic gas,Operational,2012–2013,Cà Mau,0,[EVN 2013](https://www.evn.com.vn),[ADB 2014](https://www.adb.org),First large-scale CCGT in Mekong Delta.
Nhà máy nhiệt điện Cà Mau 2,Domestic gas,Operational,2019,Cà Mau,0,[EVN 2019](https://www.evn.com.vn),[World Bank 2020](https://www.worldbank.org),Largest gas plant in Vietnam.
Nhà máy nhiệt điện Cẩm Phả,Coal,Operational,2014–2015,Quảng Ninh,0,[EVN 2015](https://www.evn.com.vn),[MOIT 2014](https://www.moit.gov.vn),Uses local anthracite coal.
Nhà máy nhiệt điện Dung Quất,Coal,Operational,2010–2011,Quảng Ngãi,0,[EVN 2011](https://www.evn.com.vn),[IEA 2012](https://www.iea.org),First large-scale coal plant in Central Vietnam.
Nhà máy nhiệt điện Hải Phòng,Coal,Operational,2011–2012,Hải Phòng,0,[EVN 2012](https://www.evn.com.vn),[ADB 2013](https://www.adb.org),Uses imported bituminous coal.
Nhà máy nhiệt điện Hạ Long,Coal,Retired,2000–2015,Quảng Ninh,0,[EVN 2015](https://www.evn.com.vn),[MOIT 2016](https://www.moit.gov.vn),Retired due to inefficiency.
Nhà máy nhiệt điện Mông Dương 1,Coal,Operational,2015,Quảng Ninh,0,[AES 2015](https://www.aes.com),[US Embassy 2015](https://vn.usembassy.gov),First US-invested coal plant.
Nhà máy nhiệt điện Mông Dương 2,Coal,Operational,2015,Quảng Ninh,0,[EVN 2015](https://www.evn.com.vn),[JICA 2014](https://www.jica.go.jp),Japanese ODA financing.
Nhà máy nhiệt điện Nghi Sơn 1,Coal,Operational,2018,Thanh Hóa,0,[EVN 2018](https://www.evn.com.vn),[Marubeni 2018](https://www.marubeni.com),Japanese EPC.
Nhà máy nhiệt điện Nghi Sơn 2,Coal,Operational,2021,Thanh Hóa,0,[EVN 2021](https://www.evn.com.vn),[MOIT 2021](https://www.moit.gov.vn),Expansion of Nghi Son complex.
Nhà máy nhiệt điện Phú Mỹ 1,Domestic gas,Operational,2004–2005,Bà Rịa-Vũng Tàu,0,[EVN 2005](https://www.evn.com.vn),[World Bank 2006](https://www.worldbank.org),First major CCGT in Vietnam.
Nhà máy nhiệt điện Phú Mỹ 2-1,Domestic gas,Operational,2001–2002,Bà Rịa-Vũng Tàu,0,[BP 2002](https://www.bp.com),[ADB 2003](https://www.adb.org),BOT model (BP).
Nhà máy nhiệt điện Phú Mỹ 2-2,Domestic gas,Operational,2004,Bà Rịa-Vũng Tàu,0,[BP 2004](https://www.bp.com),[EVN 2004](https://www.evn.com.vn),Extension of Phu My 2-1.
