name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Phả Lại 1,Coal,Operational,1983–1986,Hải Dương,0,"EVN Annual Report; PDP7 Revised (QĐ 428/QĐ-TTg, 2016)",Global Energy Monitor – Vietnam Coal Plant Tracker,One of Vietnam's oldest coal plants
Nhiệt điện Phả Lại 2,Coal,Operational,2001–2002,Hải Dương,0,EVN Annual Report,GEM Vietnam Tracker,Japanese ODA-funded (JBIC)
Nhiệt điện Uông Bí,Coal,Operational,1964–1975 (expanded),Quảng Ninh,0,EVN historical records,GEM Vietnam Tracker,Among Vietnam's first coal plants
Nhiệt điện Uông Bí mở rộng,Coal,Operational,2014,Quảng Ninh,0,QĐ 428/QĐ-TTg (PDP7 Revised),GEM Vietnam Tracker,
Nhiệt điện Ninh Bình,Coal,Operational,1974 (original); expanded,Ninh Bình,0,EVN records,GEM Vietnam Tracker,Older units below 30 MW threshold; 100 MW unit included
Nhiệt điện Quảng Ninh 1,Coal,Operational,2010,Quảng Ninh,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Quảng Ninh 2,Coal,Operational,2012–2014,Quảng Ninh,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Hải Phòng 1,Coal,Operational,2009–2010,Hải Phòng,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Hải Phòng 2,Coal,Operational,2013–2014,Hải Phòng,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Mạo Khê,Coal,Operational,2013–2015,Quảng Ninh,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,TKV-owned
Nhiệt điện Cẩm Phả 1,Coal,Operational,2010,Quảng Ninh,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Cẩm Phả 2,Coal,Operational,2012,Quảng Ninh,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Cao Ngạn,Coal,Operational,2007,Thái Nguyên,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Sơn Động,Coal,Operational,2014,Bắc Giang,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Na Dương 1,Coal,Operational,2004,Lạng Sơn,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,Uses local lignite
Nhiệt điện Na Dương 2,Coal,Operational,2021,Lạng Sơn,0,"QĐ 500/QĐ-TTg (PDP8, 2023)",GEM Vietnam Tracker,
Nhiệt điện Nghi Sơn 1,Coal,Operational,2013–2014,Thanh Hóa,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Nghi Sơn 2,Coal,Operational,2022,Thanh Hóa,0,QĐ 428/QĐ-TTg; BOT contract,GEM Vietnam Tracker,Japanese/Korean BOT
Nhiệt điện Vũng Áng 1,Coal,Operational,2014–2015,Hà Tĩnh,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Formosa Hà Tĩnh,Coal,Operational,2015–2017,Hà Tĩnh,0,MOIT records,GEM Vietnam Tracker,Captive power for steel complex; some power sold to grid
Nhiệt điện Vĩnh Tân 1,Coal,Operational,2018–2019,Bình Thuận,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,Chinese BOT
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2014–2015,Bình Thuận,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2017–2019,Bình Thuận,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operational,2020,Bình Thuận,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Duyên Hải 1,Coal,Operational,2015–2016,Trà Vinh,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Duyên Hải 2,Coal,Operational,2022,Trà Vinh,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,Malaysian BOT
Nhiệt điện Duyên Hải 3,Coal,Operational,2017–2018,Trà Vinh,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operational,2019,Trà Vinh,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Long Phú 1,Coal,Operational,2024 (delayed),Sóc Trăng,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,"Severely delayed; originally COD ~2018; contractor issues (Power Machines, Russia sanctions)"
Nhiệt điện Sông Hậu 1,Coal,Operational,2020–2022,Hậu Giang,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,Significant delays
Nhiệt điện Thái Bình 1,Coal,Operational,2018,Thái Bình,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Thái Bình 2,Coal,Operational,2022–2023,Thái Bình,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,Notorious for cost overruns and corruption scandal
Nhiệt điện An Khánh – Bắc Giang,Coal,Operational,2017,Bắc Giang,0,MOIT records,GEM Vietnam Tracker,Small IPP
Nhiệt điện Thăng Long,Coal,Operational,2018,Quảng Ninh,0,MOIT records,GEM Vietnam Tracker,Private IPP
Nhiệt điện Mông Dương 1,Coal,Operational,2015,Quảng Ninh,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,
Nhiệt điện Mông Dương 2,Coal,Operational,2015,Quảng Ninh,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,AES sold to One Energy (South Korea)
Nhiệt điện Hải Dương (BOT),Coal,Operational,2020–2021,Hải Dương,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,BOT project
Nhiệt điện Ghềnh Ráng (Phú Mỹ 3 coal),Coal,–,–,Bình Định,0,–,–,*Removed – confused with gas plant*
Nhiệt điện Nông Sơn,Coal,Operational,2014,Quảng Nam,0,MOIT records,GEM Vietnam Tracker,Marginal – exactly 30 MW
Nhiệt điện BOT Vân Phong 1,Coal,Under construction / Operational (Unit 1 ~2024),2024–2025,Khánh Hòa,0,QĐ 428/QĐ-TTg,GEM Vietnam Tracker,Japanese BOT
