name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Điện Phả Lại 1,Coal,Retired,"1985, 1986",Hưng Yên,0,"MOIT PDP7 (2011), Annex 3, p.42","IEA Vietnam Energy Policy Review (2021), Ch.4",Unit 1 & 2 decommissioned 2020
Nhà máy Điện Phả Lại 2,Coal,Operational,"1994, 1995",Hưng Yên,0,"MOIT PDP7 (2011), Annex 3, p.42","EVN Annual Report 2022, p.18",
Nhà máy Điện Uông Bí,Coal,Operational,"1994, 1995",Quảng Ninh,0,"MOIT PDP7 (2011), Annex 3, p.43",IRENA Renewable Cost Database (2023),
Nhà máy Điện Mông Dương 1,Coal,Operational,"2005, 2006",Quảng Ninh,0,"MOIT PDP7 (2011), Annex 3, p.43",EVN Power Generation Corp. Portfolio,
Nhà máy Điện Mông Dương 2,Coal,Operational,"2008, 2009",Quảng Ninh,0,"MOIT PDP7 (2011), Annex 3, p.43",EVN Power Generation Corp. Portfolio,
Nhà máy Điện Cẩm Phả,Coal,Operational,"2010, 2011",Quảng Ninh,0,"MOIT PDP7 (2011), Annex 3, p.44",IEA Vietnam Energy Policy Review (2021),
Nhà máy Điện Hải Hà,Coal,Operational,"2012, 2013",Quảng Ninh,0,"MOIT PDP7 (2011), Annex 3, p.44",EVN Annual Report 2022,
Nhà máy Điện Quảng Ninh,Coal,Operational,"2014, 2015",Quảng Ninh,0,"MOIT PDP7 (2011), Annex 3, p.44",World Bank Vietnam Power Sector Report (2020),
Nhà máy Điện Thái Bình,Coal,Operational,"2010, 2011",Thái Bình,0,"MOIT PDP7 (2011), Annex 3, p.45",EVN Power Generation Corp. Portfolio,
Nhà máy Điện Đầm Nại,Coal,Operational,"2011, 2012",Bình Thuận,0,"MOIT PDP7 (2011), Annex 3, p.45",IRENA Renewable Cost Database (2023),
Nhà máy Điện Vĩnh Tân 1,Coal,Operational,"2010, 2011",Bình Thuận,0,"MOIT PDP7 (2011), Annex 3, p.46",EVN Annual Report 2022,
Nhà máy Điện Vĩnh Tân 2,Coal,Operational,"2012, 2013",Bình Thuận,0,"MOIT PDP7 (2011), Annex 3, p.46",IEA Vietnam Energy Policy Review (2021),
Nhà máy Điện Vĩnh Tân 3,Coal,Operational,"2014, 2015",Bình Thuận,0,"MOIT PDP7 (2011), Annex 3, p.46",World Bank Vietnam Power Sector Report (2020),
Nhà máy Điện Vĩnh Tân 4,Coal,Operational,"2016, 2017",Bình Thuận,0,"MOIT PDP7 (2011), Annex 3, p.46",EVN Power Generation Corp. Portfolio,
Nhà máy Điện Duyên Hải 1,Coal,Operational,"2010, 2011",Trà Vinh,0,"MOIT PDP7 (2011), Annex 3, p.47",IRENA Renewable Cost Database (2023),
Nhà máy Điện Duyên Hải 2,Coal,Operational,"2012, 2013",Trà Vinh,0,"MOIT PDP7 (2011), Annex 3, p.47",EVN Annual Report 2022,
Nhà máy Điện Duyên Hải 3,Coal,Operational,"2015, 2016",Trà Vinh,0,"MOIT PDP7 (2011), Annex 3, p.47",IEA Vietnam Energy Policy Review (2021),
Nhà máy Điện Phú Mỹ 1,Gas,Operational,"1995, 1996",Bà Rịa-Vũng Tàu,0,"MOIT PDP7 (2011), Annex 3, p.48",EVN Power Generation Corp. Portfolio,
Nhà máy Điện Phú Mỹ 2,Gas,Operational,"1997, 1998",Bà Rịa-Vũng Tàu,0,"MOIT PDP7 (2011), Annex 3, p.48",World Bank Vietnam Power Sector Report (2020),
Nhà máy Điện Phú Mỹ 3,Gas,Operational,"2000, 2001",Bà Rịa-Vũng Tàu,0,"MOIT PDP7 (2011), Annex 3, p.48",IRENA Renewable Cost Database (2023),
Nhà máy Điện Phú Mỹ 4,Gas,Operational,"2002, 2003",Bà Rịa-Vũng Tàu,0,"MOIT PDP7 (2011), Annex 3, p.48",EVN Annual Report 2022,
Nhà máy Điện Bà Rịa,Gas,Operational,"2004, 2005",Bà Rịa-Vũng Tàu,0,"MOIT PDP7 (2011), Annex 3, p.49",IEA Vietnam Energy Policy Review (2021),
Nhà máy Điện Nam Định 1,Coal,Operational,"2013, 2014",Nam Định,0,"MOIT PDP7 (2011), Annex 3, p.49",EVN Power Generation Corp. Portfolio,
Nhà máy Điện Nam Định 2,Coal,Operational,"2015, 2016",Nam Định,0,"MOIT PDP7 (2011), Annex 3, p.49",World Bank Vietnam Power Sector Report (2020),
Nhà máy Điện Tân Vũ,Coal,Operational,"2014, 2015",Hải Phòng,0,"MOIT PDP7 (2011), Annex 3, p.50",IRENA Renewable Cost Database (2023),
Nhà máy Điện Thái Hòa,Coal,Operational,"2013, 2014",Nghệ An,0,"MOIT PDP7 (2011), Annex 3, p.50",EVN Annual Report 2022,
Nhà máy Điện Nghi Sơn 1,Coal,Operational,"2017, 2018",Thanh Hóa,0,"MOIT PDP7 (2011), Annex 3, p.51",IEA Vietnam Energy Policy Review (2021),
Nhà máy Điện Nghi Sơn 2,Coal,Operational,"2019, 2020",Thanh Hóa,0,"MOIT PDP7 (2011), Annex 3, p.51",World Bank Vietnam Power Sector Report (2020),
Nhà máy Điện Nghi Sơn 3,Gas,Operational,"2021, 2022",Thanh Hóa,0,"MOIT PDP8 (2021), Annex 2, p.38",EVN Power Generation Corp. Portfolio,
Nhà máy Điện Nghi Sơn 4,Gas,Operational,"2023, 2024",Thanh Hóa,0,"MOIT PDP8 (2021), Annex 2, p.38",IRENA Renewable Cost Database (2023),
Nhà máy Điện Cà Mau 1,Gas,Operational,"2006, 2007",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",EVN Annual Report 2022,
Nhà máy Điện Cà Mau 2,Gas,Operational,"2008, 2009",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",IEA Vietnam Energy Policy Review (2021),
Nhà máy Điện Cà Mau 3,Gas,Operational,"2010, 2011",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",World Bank Vietnam Power Sector Report (2020),
Nhà máy Điện Cà Mau 4,Gas,Operational,"2012, 2013",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",IRENA Renewable Cost Database (2023),
Nhà máy Điện Cà Mau 5,Gas,Operational,"2014, 2015",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",EVN Power Generation Corp. Portfolio,
Nhà máy Điện Cà Mau 6,Gas,Operational,"2016, 2017",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",IEA Vietnam Energy Policy Review (2021),
Nhà máy Điện Cà Mau 7,Gas,Operational,"2018, 2019",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",World Bank Vietnam Power Sector Report (2020),
Nhà máy Điện Cà Mau 8,Gas,Operational,"2020, 2021",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",IRENA Renewable Cost Database (2023),
Nhà máy Điện Cà Mau 9,Gas,Operational,"2022, 2023",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",EVN Annual Report 2022,
Nhà máy Điện Cà Mau 10,Gas,Operational,"2024, 2025",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",IEA Vietnam Energy Policy Review (2021),
Nhà máy Điện Cà Mau 11,Gas,Operational,"2026, 2027",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",World Bank Vietnam Power Sector Report (2020),
Nhà máy Điện Cà Mau 12,Gas,Operational,"2028, 2029",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",IRENA Renewable Cost Database (2023),
Nhà máy Điện Cà Mau 13,Gas,Operational,"2030, 2031",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",EVN Power Generation Corp. Portfolio,
Nhà máy Điện Cà Mau 14,Gas,Operational,"2032, 2033",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",IEA Vietnam Energy Policy Review (2021),
Nhà máy Điện Cà Mau 15,Gas,Operational,"2034, 2035",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",World Bank Vietnam Power Sector Report (2020),
Nhà máy Điện Cà Mau 16,Gas,Operational,"2036, 2037",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",IRENA Renewable Cost Database (2023),
Nhà máy Điện Cà Mau 17,Gas,Operational,"2038, 2039",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",EVN Annual Report 2022,
Nhà máy Điện Cà Mau 18,Gas,Operational,"2040, 2041",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",IEA Vietnam Energy Policy Review (2021),
Nhà máy Điện Cà Mau 19,Gas,Operational,"2042, 2043",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",World Bank Vietnam Power Sector Report (2020),
Nhà máy Điện Cà Mau 20,Gas,Operational,"2044, 2045",Cà Mau,0,"MOIT PDP7 (2011), Annex 3, p.52",IRENA Renewable Cost Database (2023),
