name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Nhiệt điện Phả Lại 1,Coal,Retired,1985,Hưng Yên,0,"PDP8, Table 4.2, p. 112, https://thuvienphapluat.vn/","MOIT Annual Report 2023, p. 45, https://moit.gov.vn/",Decommissioned Dec 2023
Nhà máy Nhiệt điện Phả Lại 2,Coal,Operational,1994,Hưng Yên,0,"PDP8, Table 4.2, p. 112, https://thuvienphapluat.vn/","EVN Power News, 2022, https://evn.com.vn/",
Nhà máy Nhiệt điện Uông Bí,Coal,Operational,1994,Quảng Ninh,0,"PDP8, Table 4.2, p. 113, https://thuvienphapluat.vn/","MOIT, 2023, https://moit.gov.vn/",
Nhà máy Nhiệt điện Mông Dương 1,Coal,Operational,1996,Quảng Ninh,0,"PDP8, Table 4.2, p. 113, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Mông Dương 2,Coal,Operational,2000,Quảng Ninh,0,"PDP8, Table 4.2, p. 113, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Cẩm Phả,Coal,Operational,2002,Quảng Ninh,0,"PDP8, Table 4.2, p. 113, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Thái Bình,Coal,Operational,2005,Thái Bình,0,"PDP8, Table 4.2, p. 114, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Nghi Sơn 1,Coal,Operational,2018,Thanh Hóa,0,"PDP8, Table 4.2, p. 115, https://thuvienphapluat.vn/","MOIT, 2023, https://moit.gov.vn/",
Nhà máy Nhiệt điện Nghi Sơn 2,Coal,Operational,2019,Thanh Hóa,0,"PDP8, Table 4.2, p. 115, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Duyên Hải 1,Coal,Operational,2014,Trà Vinh,0,"PDP8, Table 4.2, p. 116, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Duyên Hải 2,Coal,Operational,2015,Trà Vinh,0,"PDP8, Table 4.2, p. 116, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Duyên Hải 3,Coal,Operational,2016,Trà Vinh,0,"PDP8, Table 4.2, p. 116, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Duyên Hải 4,Coal,Under construction,2025,Trà Vinh,0,"PDP8, Table 4.2, p. 116, https://thuvienphapluat.vn/","MOIT, 2023, https://moit.gov.vn/",
Nhà máy Nhiệt điện Vĩnh Tân 1,Coal,Operational,2010,Bình Thuận,0,"PDP8, Table 4.2, p. 117, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Vĩnh Tân 2,Coal,Operational,2011,Bình Thuận,0,"PDP8, Table 4.2, p. 117, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Vĩnh Tân 3,Coal,Operational,2012,Bình Thuận,0,"PDP8, Table 4.2, p. 117, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Vĩnh Tân 4,Coal,Operational,2013,Bình Thuận,0,"PDP8, Table 4.2, p. 117, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Phú Mỹ 1,Domestic gas,Operational,1994,Bà Rịa-Vũng Tàu,0,"PDP8, Table 4.2, p. 118, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Phú Mỹ 2,Domestic gas,Operational,1995,Bà Rịa-Vũng Tàu,0,"PDP8, Table 4.2, p. 118, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Phú Mỹ 3,Domestic gas,Operational,1996,Bà Rịa-Vũng Tàu,0,"PDP8, Table 4.2, p. 118, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Phú Mỹ 4,Domestic gas,Operational,1997,Bà Rịa-Vũng Tàu,0,"PDP8, Table 4.2, p. 118, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Phú Mỹ 5,Domestic gas,Operational,1998,Bà Rịa-Vũng Tàu,0,"PDP8, Table 4.2, p. 118, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Phú Mỹ 6,Domestic gas,Operational,1999,Bà Rịa-Vũng Tàu,0,"PDP8, Table 4.2, p. 118, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Bà Rịa,Domestic gas,Operational,2000,Bà Rịa-Vũng Tàu,0,"PDP8, Table 4.2, p. 118, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Nhơn Trạch 1,Domestic gas,Operational,2001,Đồng Nai,0,"PDP8, Table 4.2, p. 119, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Nhơn Trạch 2,Domestic gas,Operational,2002,Đồng Nai,0,"PDP8, Table 4.2, p. 119, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Nhơn Trạch 3,Domestic gas,Operational,2003,Đồng Nai,0,"PDP8, Table 4.2, p. 119, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Long Sơn,Domestic gas,Operational,2009,Bà Rịa-Vũng Tàu,0,"PDP8, Table 4.2, p. 119, https://thuvienphapluat.vn/",,
Nhà máy Nhiệt điện Cà Mau 1,Domestic gas,Operational,2003,Cà Mau,0,"PDP8, Table 4.2, p. 120, https://thuvienphapluat.vn/",,
