name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Nhiệt điện Vĩnh Tân 4,Coal,Operational,2017–2018,Binh Thuan,0,[MOIT PDP7 Revised (2016)](https://moit.gov.vn),[IEA Southeast Asia Energy Outlook 2019](https://www.iea.org/reports/southeast-asia-energy-outlook-2019),Part of Vinh Tan complex; seawater cooling
Nhà máy Nhiệt điện Duyên Hải 3,Coal,Operational,2017–2018,Tra Vinh,0,[JETRO Vietnam Energy Report 2020](https://www.jetro.go.jp),[PDP7 Rev. Annex](https://moit.gov.vn),Japanese consortium involvement
Nhà máy Nhiệt điện Thái Bình 2,Coal,Operational,2023,Thai Binh,0,[PV Power Annual Report 2023](https://www.pvpower.vn),[VietnamPlus (2023-03-28)](https://vietnamplus.vnanet.vn),Long-delayed project; finally commissioned in 2023
Nhà máy Điện khí LNG Long An,Imported LNG,Under construction,2027 (expected),Long An,0,"[PDP8 (Decision 500/QD-TTg, 2023)](https://moit.gov.vn)",[Reuters (2022-11-15)](https://www.reuters.com/business/energy/vietnams-long-an-liquefied-natural-gas-power-plant-secures-financing-2022-11-15/),First large-scale private LNG project in Vietnam
Nhà máy Nhiệt điện Vĩnh Tân 3,Coal,Operational,2016,Binh Thuan,0,[China Daily (2016-07-12)](http://www.chinadaily.com.cn),[PDP7 Rev.],Chinese-built BOT project
Nhà máy Điện khí Cà Mau 1 & 2,Domestic gas,Operational,2008–2009,Ca Mau,0,[PV Power website](https://www.pvpower.vn/en/power-plants),[IEA Gas 2020 Report](https://www.iea.org/reports/gas-2020),Fed by PM3 gas field
Nhà máy Nhiệt điện Hải Dương,Coal,Operational,2022,Hai Duong,0,[J-Power Project Page](https://www.jpower.co.jp/en/),[Nikkei Asia (2022-03-10)](https://asia.nikkei.com),Japanese-built; faced delays due to pandemic
Nhà máy Nhiệt điện Quảng Trạch 1,Coal,Approved,2030 (planned),Quang Binh,0,[PDP8 (2023)](https://moit.gov.vn),[Vietnam News (2023-05-16)](https://vietnamnews.vn),May be converted to LNG; status under review
Nhà máy Nhiệt điện Long Phú 1,Coal,Suspended,—,Soc Trang,0,[MOIT Statement (2020)](https://moit.gov.vn),[Reuters (2020-02-20)](https://www.reuters.com/article/us-vietnam-power-russia-idUSKBN20E0DZ),Suspended indefinitely due to contractor sanctions and financing issues
Nhà máy Nhiệt điện Phả Lại 2,Coal,Operational,2001–2002,Hai Duong,0,[EVN Annual Report 2022](https://www.evn.com.vn),[PDP7 Rev.],Older plant; may be retired post-2030 per PDP8
