match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref,similarity_score
exact_capacity_diff,An Khánh - Bac Giang,NĐ đồng phát Hải Hà 4,bac giang,quang ninh,coal,coal,650.0,600.0,7.7,True,False,False,,,45.16129032258065
exact_capacity_diff,An Khánh 1,Amata,thai nguyen,dong nai,coal,unknown,116.0,14.0,87.9,False,True,False,,,33.333333333333336
exact_capacity_diff,Bà Rịa GT,Cần Thơ,ba ria - vung tau,can tho,gas,gas,46.0,33.0,28.3,True,True,False,,,54.54545454545454
fuzzy_capacity_diff,Bạc Liêu 1,NĐ Bạc Liêu I #1,bac lieu,bac lieu,coal,coal,1200.0,600.0,50.0,True,False,True,,,100.0
fuzzy_capacity_diff,Cam Pha 3,NĐ Cẩm Phả III #1,quang ninh,2020,coal,unknown,440.0,0.0,100.0,False,False,False,,,100.0
exact_capacity_diff,Cao Ngạn,Ninh Bình,thai nguyen,ninh binh,coal,coal,114.0,100.0,12.3,True,True,False,,,36.36363636363637
fuzzy,Cong Thanh,NĐ Công Thanh,thanh hoa,thanh hoa,coal,coal,600.0,600.0,0.0,True,False,True,,,100.0
exact,Cà Mau I,Cà Mau I,ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,,100.0
exact,Cà Mau II,Cà Mau II,ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,,100.0
exact_capacity_diff,Cẩm Phả 1,NĐ Formosa Đồng Nai #3,quang ninh,đong nai,coal,coal,340.0,150.0,55.9,True,True,False,,,37.5
fuzzy_capacity_diff,Cẩm Phả 2,Cam Pha,quang ninh,quang ninh,coal,coal,340.0,600.0,76.5,True,True,True,,,100.0
fuzzy,Dong Nai Formosa,Formosa,đong nai,ha tinh,coal,coal,150.0,150.0,0.0,True,False,False,,,100.0
exact_capacity_diff,Dong Nai Formosa,NĐ sinh khối Lee&Man,đong nai,long an,coal,coal,300.0,125.0,58.3,True,False,False,,,38.70967741935484
exact_capacity_diff,Duc Giang - Lao Cai Chemical,NMĐ sinh khối KCP #2,lao cai,phu yen,coal,unknown,100.0,30.0,70.0,False,False,False,,,40.0
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase I,NĐ đồng phát Hải Hà 3,quang ngai,quang ninh,coal,coal,2400.0,600.0,75.0,True,False,False,,,47.05882352941176
