name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
**Nhà máy nhiệt điện Mông Dương 1**,Coal,Operational,2015,Quảng Ninh,0,[EVN - Mong Duong 1](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),Retired Unit 1 in 2022; Unit 2 operational.
**Nhà máy nhiệt điện Mông Dương 2**,Coal,Operational,2019,Quảng Ninh,0,[EVN - Mong Duong 2](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Quảng Ninh**,Coal,Operational,1995–2001,Quảng Ninh,0,[EVN - Quang Ninh](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),Units 1–2 retired; Units 3–4 operational.
**Nhà máy nhiệt điện Uông Bí**,Coal,Operational,1998–2005,Quảng Ninh,0,[EVN - Uong Bi](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Vĩnh Tân 2**,Coal,Operational,2015,Bình Thuận,0,[EVN - Vinh Tan 2](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Vĩnh Tân 4**,Coal,Operational,2018,Bình Thuận,0,[EVN - Vinh Tan 4](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Duyên Hải 1**,Coal,Operational,2015,Trà Vinh,0,[EVN - Duyen Hai 1](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Duyên Hải 3**,Coal,Operational,2016,Trà Vinh,0,[EVN - Duyen Hai 3](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Duyên Hải 3 mở rộng**,Coal,Under construction,2024 (est.),Trà Vinh,0,[EVN - Duyen Hai 3 Expansion](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Nghi Sơn 1**,Coal,Operational,2015,Thanh Hóa,0,[Nghi Son IPP](https://www.nghisonipp.com),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Nghi Sơn 2**,Coal,Operational,2019,Thanh Hóa,0,[Nghi Son IPP](https://www.nghisonipp.com),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Hải Phòng 1**,Coal,Operational,2011,Hải Phòng,0,[HP1 IPP](https://www.hp1ipp.com),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Hải Phòng 2**,Coal,Operational,2015,Hải Phòng,0,[HP2 IPP](https://www.hp2ipp.com),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện khí Cà Mau 1-2**,Domestic gas,Operational,2012,Cà Mau,0,[PV Power - Ca Mau](https://pvp.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện khí Cà Mau 3**,Domestic gas,Operational,2015,Cà Mau,0,[PV Power - Ca Mau 3](https://pvp.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Ô Môn 1**,Coal,Operational,2008,Cần Thơ,0,[EVN - O Mon 1](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Ô Môn 2**,Coal,Operational,2010,Cần Thơ,0,[EVN - O Mon 2](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Ô Môn 3**,Coal,Operational,2014,Cần Thơ,0,[EVN - O Mon 3](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Ô Môn 4**,Coal,Under construction,2024 (est.),Cần Thơ,0,[EVN - O Mon 4](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Sông Hậu 1**,Coal,Under construction,2025 (est.),Hậu Giang,0,[EVN - Song Hau 1](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Sông Hậu 2**,Coal,Planned,2026 (est.),Hậu Giang,0,[EVN - Song Hau 2](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Thái Bình 2**,Coal,Under construction,2024 (est.),Thái Bình,0,[EVN - Thai Binh 2](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Na Dương 2**,Coal,Operational,2016,Lạng Sơn,0,[Vinacomin - Na Duong](https://vinacomin.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Vân Phong 1**,Imported LNG,Under construction,2025 (est.),Khánh Hòa,0,[PV Power - Van Phong](https://pvp.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Vân Phong 2**,Imported LNG,Planned,2027 (est.),Khánh Hòa,0,[PV Power - Van Phong](https://pvp.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Long Phú 1**,Coal,Under construction,2024 (est.),Sóc Trăng,0,[EVN - Long Phu 1](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Long Phú 2**,Coal,Planned,2026 (est.),Sóc Trăng,0,[EVN - Long Phu 2](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Quảng Trạch 1**,Coal,Planned,2025 (est.),Quảng Bình,0,[EVN - Quang Trach 1](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Quảng Trạch 2**,Coal,Planned,2027 (est.),Quảng Bình,0,[EVN - Quang Trach 2](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Bà Rịa**,Imported LNG,Operational,2018,Bà Rịa-Vũng Tàu,0,[BP Vietnam](https://www.bp.com),[Global Energy Monitor](https://globalenergymonitor.org),Sold to local investors in 2021.
**Nhà máy nhiệt điện Nhơn Trạch 1**,Imported LNG,Operational,2011,Đồng Nai,0,[PV Power - Nhon Trach](https://pvp.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy nhiệt điện Nhơn Trạch 2**,Imported LNG,Operational,2016,Đồng Nai,0,[PV Power - Nhon Trach](https://pvp.vn),[Global Energy Monitor](https://globalenergymonitor.org),
