name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Phả Lại 1,Coal,Operational,1983–1986,Hải Dương,0,EVN Annual Report 2022; evn.com.vn,GEM Coal Plant Tracker: globalenergymonitor.org/projects/pha-lai-1,Oldest major coal plant; Soviet-era technology; rehabilitation completed ~2005
Nhiệt điện Phả Lại 2,Coal,Operational,2001–2002,Hải Dương,0,EVN Annual Report 2022,GEM Coal Plant Tracker,Japanese ODA-financed
Nhiệt điện Uông Bí,Coal,Operational (partial retirement of old units),1963 / 2004 (expansion),Quảng Ninh,0,EVN Annual Report 2022,GEM Coal Plant Tracker,Original 2×55 MW units from 1963; 150 MW unit added 2004
Nhiệt điện Uông Bí mở rộng 1,Coal,Operational,2010,Quảng Ninh,0,EVN Annual Report 2022,GEM Coal Plant Tracker,
Nhiệt điện Uông Bí mở rộng 2,Coal,Operational,2016,Quảng Ninh,0,EVN Annual Report 2022,GEM Coal Plant Tracker,
Nhiệt điện Ninh Bình,Coal,Operational,1974–1976,Ninh Bình,0,EVN Annual Report 2022,GEM Coal Plant Tracker,Soviet-era; multiple rehabilitations
Nhiệt điện Quảng Ninh 1,Coal,Operational,2011,Quảng Ninh,0,EVN Annual Report 2022,GEM Coal Plant Tracker,
Nhiệt điện Quảng Ninh 2,Coal,Operational,2012–2013,Quảng Ninh,0,EVN Annual Report 2022,GEM Coal Plant Tracker,
Nhiệt điện Hải Phòng 1,Coal,Operational,2011,Hải Phòng,0,EVN Annual Report 2022,GEM Coal Plant Tracker,
Nhiệt điện Hải Phòng 2,Coal,Operational,2013–2014,Hải Phòng,0,EVN Annual Report 2022,GEM Coal Plant Tracker,
Nhiệt điện Nghi Sơn 1,Coal,Operational,2013–2014,Thanh Hóa,0,EVN Annual Report 2022,GEM Coal Plant Tracker,
Nhiệt điện Nghi Sơn 2,Coal,Operational,2021–2022,Thanh Hóa,0,PDP8 Annex; Decision 500/QĐ-TTg 2023,GEM Coal Plant Tracker,Japanese BOT; 25-year PPA with EVN
Nhiệt điện Vũng Áng 1,Coal,Operational,2015–2016,Hà Tĩnh,0,PV Power Annual Report 2022; pvpower.vn,GEM Coal Plant Tracker,
Nhiệt điện Vũng Áng 2,Coal,Under Construction,Expected 2025–2026,Hà Tĩnh,0,PDP8; Decision 500/QĐ-TTg 2023,GEM Coal Plant Tracker,Financing difficulties; delayed multiple times
Nhiệt điện Duyên Hải 1,Coal,Operational,2015–2016,Trà Vinh,0,EVN Annual Report 2022,GEM Coal Plant Tracker,Imported coal capable
Nhiệt điện Duyên Hải 2,Coal,Operational,2016,Trà Vinh,0,EVN Annual Report 2022,GEM Coal Plant Tracker,Smaller expansion unit
Nhiệt điện Duyên Hải 3,Coal,Operational,2017–2018,Trà Vinh,0,EVN Annual Report 2022,GEM Coal Plant Tracker,Malaysian BOT
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operational,2019,Trà Vinh,0,EVN Annual Report 2022,GEM Coal Plant Tracker,
Nhiệt điện Mông Dương 1,Coal,Operational,2014–2015,Quảng Ninh,0,Vinacomin Annual Report 2022; vinacomin.vn,GEM Coal Plant Tracker,
