name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Phả Lại 1,Coal,Operational,1983–1986,Hải Dương,0,"EVN Annual Report; PDP7 Revised (QĐ 428/QĐ-TTg, 2016)",Global Energy Monitor – Pha Lai profile,Soviet-built; among Vietnam's oldest coal plants
Nhiệt điện Phả Lại 2,Coal,Operational,2001–2002,Hải Dương,0,EVN Annual Report,GEM Wiki – Pha Lai 2,Japanese ODA-funded (JBIC)
Nhiệt điện Uông Bí,Coal,Operational,1964 / 1975 / 2005 / 2014,Quảng Ninh,0,EVN website,PDP7 Revised,Oldest units from 1960s; Unit 330 MW (expansion) COD 2014
Nhiệt điện Uông Bí mở rộng 2,Coal,Operational,2014,Quảng Ninh,0,QĐ 428/QĐ-TTg (PDP7 Rev.),GEM,
Nhiệt điện Ninh Bình,Coal,Operational,1974 / 2010,Ninh Bình,0,EVN Annual Report,PDP7 Revised,Original 4×25 MW units below threshold; 100 MW unit added ~2010
Nhiệt điện Quảng Ninh 1,Coal,Operational,2010–2011,Quảng Ninh,0,EVN Annual Report,GEM Wiki – Quang Ninh,
Nhiệt điện Quảng Ninh 2,Coal,Operational,2012–2014,Quảng Ninh,0,EVN Annual Report,PDP7 Revised,
Nhiệt điện Hải Phòng 1,Coal,Operational,2009–2010,Hải Phòng,0,EVN Annual Report,GEM Wiki – Hai Phong,
Nhiệt điện Hải Phòng 2,Coal,Operational,2013–2014,Hải Phòng,0,EVN Annual Report,PDP7 Revised,
Nhiệt điện Mạo Khê,Coal,Operational,2013–2015,Quảng Ninh,0,TKV website,GEM Wiki – Mao Khe,Owned by Vietnam National Coal–Mineral Industries Group
Nhiệt điện Cao Ngạn,Coal,Operational,2007,Thái Nguyên,0,TKV Annual Report,PDP7 Revised,
Nhiệt điện Na Dương 1,Coal,Operational,2004,Lạng Sơn,0,TKV website,GEM,Uses local lignite
Nhiệt điện Na Dương 2,Coal,Operational,2021,Lạng Sơn,0,QĐ 428/QĐ-TTg,GEM Wiki – Na Duong 2,
Nhiệt điện Cẩm Phả 1 (TKV),Coal,Operational,2010,Quảng Ninh,0,TKV website,GEM,
Nhiệt điện Cẩm Phả 2 (TKV),Coal,Operational,2012–2013,Quảng Ninh,0,TKV Annual Report,PDP7 Revised,
Nhiệt điện Nông Sơn,Coal,Operational,2014,Quảng Nam,0,TKV website,PDP7 Revised,Marginal at 30 MW threshold; uses local coal
Nhiệt điện Vũng Áng 1,Coal,Operational,2014–2015,Hà Tĩnh,0,PV Power website,GEM Wiki – Vung Ang 1,
Nhiệt điện Vũng Áng 2,Coal,Under Construction,Expected ~2025–2026,Hà Tĩnh,0,"QĐ 428/QĐ-TTg; PDP8 (QĐ 500/QĐ-TTg, 2023)",GEM Wiki – Vung Ang 2,Japanese-backed BOT; one of last new coal projects proceeding
Nhiệt điện Vĩnh Tân 1,Coal,Operational,2018–2019,Bình Thuận,0,MOIT announcements,GEM Wiki – Vinh Tan 1,BOT contract with Chinese investors
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2014–2015,Bình Thuận,0,EVN Annual Report,GEM Wiki – Vinh Tan 2,
Nhiệt điện Vĩnh Tân 3,Coal,Cancelled / Removed from PDP8,—,Bình Thuận,0,"PDP8 (QĐ 500/QĐ-TTg, May 2023)",GEM Wiki – Vinh Tan 3,Removed from planning in PDP8
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2017–2018,Bình Thuận,0,EVN Annual Report,GEM Wiki – Vinh Tan 4,
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operational,2019–2020,Bình Thuận,0,EVN Annual Report,GEM,
Nhiệt điện Duyên Hải 1,Coal,Operational,2015–2016,Trà Vinh,0,EVN Annual Report,GEM Wiki – Duyen Hai 1,
Nhiệt điện Duyên Hải 2,Coal,Operational,2021–2022,Trà Vinh,0,MOIT; BOT contract docs,GEM Wiki – Duyen Hai 2,Malaysian BOT
Nhiệt điện Duyên Hải 3,Coal,Operational,2017–2018,Trà Vinh,0,EVN Annual Report,GEM Wiki – Duyen Hai 3,
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operational,2019,Trà Vinh,0,EVN Annual Report,GEM,First supercritical unit in Vietnam
Nhiệt điện Nghi Sơn 1,Coal,Operational,2013–2014,Thanh Hóa,0,EVN Annual Report,GEM Wiki – Nghi Son 1,
Nhiệt điện Nghi Sơn 2,Coal,Operational,2022–2023,Thanh Hóa,0,MOIT BOT license,GEM Wiki – Nghi Son 2,Japanese-Korean BOT
Nhiệt điện Thái Bình 1,Coal,Operational,2018,Thái Bình,0,EVN Annual Report,GEM Wiki – Thai Binh 1,
Nhiệt điện Thái Bình 2,Coal,Operational,2022–2023,Thái Bình,0,PVN website; MOIT reports,GEM Wiki – Thai Binh 2,Long-delayed project; finally commissioned
Nhiệt điện Mông Dương 1,Coal,Operational,2015,Quảng Ninh,0,EVN Annual Report,GEM Wiki – Mong Duong 1,
Nhiệt điện Mông Dương 2,Coal,Operational,2015,Quảng Ninh,0,MOIT BOT license,GEM Wiki – Mong Duong 2,BOT; AES sold stake to JERA (2020)
Nhiệt điện An Khánh,Coal,Operational,2015,Thái Nguyên,0,MOIT license,GEM,
Nhiệt điện Formosa Hà Tĩnh,Coal,Operational,2016–2017,Hà Tĩnh,0,Formosa Ha Tinh Steel EIA,GEM,Captive power for steel complex; some surplus sold to grid
Nhiệt điện Hòa Phát Dung Quất,Coal,Operational,2019–2020,Quảng Ngãi,0,Hoa Phat Annual Report,—,Captive for steel mill
Nhiệt điện Sông Hậu 1,Coal,Operational,2020–2022,Hậu Giang,0,PV Power website,GEM Wiki – Song Hau 1,Long-delayed; EPC by Lilama
Nhiệt điện Sông Hậu 2,Coal,Cancelled / Converted to LNG in PDP8,—,Hậu Giang,0,PDP8 (QĐ 500/QĐ-TTg),GEM Wiki – Song Hau 2,Converted to LNG proposal under PDP8
Nhiệt điện Long Phú 1,Coal,Under Construction (stalled),Originally ~2018; delayed indefinitely,Sóc Trăng,0,PVN reports; MOIT,GEM Wiki – Long Phu 1,Stalled due to US sanctions on Russian contractor (Power Machines); uncertain future
Nhiệt điện Long Phú 2,Coal,Cancelled,—,Sóc Trăng,0,PDP8,GEM Wiki – Long Phu 2,Tata withdrew; removed from PDP8
Nhiệt điện Long Phú 3,Coal,Cancelled,—,Sóc Trăng,0,PDP7 Revised,GEM,Removed in PDP8
Nhiệt điện Quảng Trạch 1,Coal,Under Construction,Expected ~2025–2026,Quảng Bình,0,EVN website; PDP8,GEM Wiki – Quang Trach 1,One of last coal plants under construction
Nhiệt điện Quảng Trạch 2,Coal,Cancelled / Converted to LNG,—,Quảng Bình,0,PDP8,GEM,Converted to LNG-to-power in PDP8
Nhiệt điện Công Thanh,Coal,Operational,2016,Thanh Hóa,0,MOIT license,GEM,Cement captive + grid
Nhiệt điện Kiên Lương 1,Coal,Cancelled,—,Kiên Giang,0,PDP7 Revised,GEM Wiki – Kien Luong,Removed from PDP8
Nhiệt điện Kiên Lương 2,Coal,Cancelled,—,Kiên Giang,0,PDP7 Revised,GEM,Removed
Nhiệt điện Bạc Liêu,Coal,Cancelled,—,Bạc Liêu,0,PDP7 Revised,PDP8,Removed in PDP8
Nhiệt điện Quỳnh Lập 1,Coal,Cancelled,—,Nghệ An,0,PDP7 Revised,GEM,Removed in PDP8
Nhiệt điện Quỳnh Lập 2,Coal,Cancelled,—,Nghệ An,0,PDP7 Revised,PDP8,Removed
Nhiệt điện Hải Dương (BOT),Coal,Operational,2020–2021,Hải Dương,0,MOIT BOT license,GEM Wiki – Hai Duong,"Also known as BOT Hai Duong"""""
Nhiệt điện Vân Phong 1,Coal,Under Construction,Expected ~2026–2027,Khánh Hòa,0,MOIT; PDP8,GEM Wiki – Van Phong 1,Japanese BOT; among last new coal
Nhiệt điện Nam Định 1,Coal,Cancelled / Suspended,—,Nam Định,0,PDP7 Revised,PDP8,Removed from PDP8
Nhiệt điện An Khánh – Bắc Giang,Coal,Operational,2017,Bắc Giang,0,MOIT,GEM,Small IPP
Nhiệt điện Lục Nam,Coal,Operational,~2018,Bắc Giang,0,MOIT license,—,Small IPP
