name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Phả Lại 1,Coal,Operational,1983–1986,Hải Dương,0,"EVN Annual Report; PDP VII Revised (Decision 428/QĐ-TTg, 2016)",Global Energy Monitor – Vietnam,Soviet-era units; among oldest in fleet
Nhiệt điện Phả Lại 2,Coal,Operational,2001–2002,Hải Dương,0,EVN Annual Report,GEM Wiki – Pha Lai,Japanese ODA-funded (JBIC)
Nhiệt điện Uông Bí Mở Rộng 2,Coal,Operational,2014,Quảng Ninh,0,PDP VII Revised,GEM,
Nhiệt điện Ninh Bình,Coal,Operational,1974 (original); 100 MW: 2010,Ninh Bình,0,PDP VII Revised,GEM,Older 25 MW units below threshold; 100 MW unit included
Nhiệt điện Quảng Ninh 1,Coal,Operational,2010–2011,Quảng Ninh,0,PDP VII Revised (Decision 428),GEM Wiki,
Nhiệt điện Quảng Ninh 2,Coal,Operational,2012–2014,Quảng Ninh,0,PDP VII Revised,GEM,
Nhiệt điện Hải Phòng 1,Coal,Operational,2009–2010,Hải Phòng,0,PDP VII Revised,GEM,
Nhiệt điện Hải Phòng 2,Coal,Operational,2013–2014,Hải Phòng,0,PDP VII Revised,GEM,
Nhiệt điện Mạo Khê,Coal,Operational,2013–2015,Quảng Ninh,0,PDP VII Revised,GEM,
Nhiệt điện Cẩm Phả 1,Coal,Operational,2010–2011,Quảng Ninh,0,PDP VII Revised,GEM,Also referred to as Quang Ninh 3 in some sources
Nhiệt điện Cẩm Phả 2,Coal,Operational,2014–2015,Quảng Ninh,0,PDP VII Revised,GEM,
Nhiệt điện Thái Bình 1,Coal,Operational,2018,Thái Bình,0,PDP VII Revised,GEM,
Nhiệt điện Thái Bình 2,Coal,Operational,2022–2023,Thái Bình,0,PDP VII Revised; media reports 2022–2023,GEM,Long-delayed project; originally expected ~2015; finally commissioned 2022–2023
Nhiệt điện Nghi Sơn 1,Coal,Operational,2013–2014,Thanh Hóa,0,PDP VII Revised,GEM,
Nhiệt điện Nghi Sơn 2,Coal,Operational,2022–2023,Thanh Hóa,0,PDP VII Revised; BOT contract,GEM,BOT project; Japanese/Korean consortium
Nhiệt điện Vũng Áng 1,Coal,Operational,2014–2015,Hà Tĩnh,0,PDP VII Revised,GEM,
Nhiệt điện Vũng Áng 2,Coal,Under Construction,Expected ~2025–2026,Hà Tĩnh,0,"PDP VII Revised; PDP VIII (Decision 500/QĐ-TTg, 2023)",GEM,CLP withdrew; Mitsubishi continued; financing challenges
Nhiệt điện Formosa Hà Tĩnh,Coal,Operational,2017,Hà Tĩnh,0,Media reports,GEM,Captive power for Formosa steel complex; some surplus to grid
Nhiệt điện Vĩnh Tân 1,Coal,Operational,2018–2019,Bình Thuận,0,PDP VII Revised,GEM,Chinese-invested BOT
