name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uong Bi (original),coal,operating,1963-1973,Quang Ninh,105.0,EVN Annual Report 2010-2011 p13,PDP7A Annex I Table 2 (line: NĐ Uông Bí ngừng phát điện 2021),"Old plant; 4x25MW+1x5MW; PDP7A scheduled retirement in 2021; EVN 2017 report lists under GENCO1 only the extensions, so likely retired around 2021"
Uong Bi Extension 1,coal,operating,2005,Quang Ninh,300.0,EVN Annual Report 2018 p35 (GENCO1 coal list),EVN Annual Report 2017 p14 (GENCO1 coal list),1x300MW unit
Uong Bi Extension 2,coal,operating,2011,Quang Ninh,330.0,EVN Annual Report 2010-2011 p13 (listed 330MW EVN),PDP7 Annex I (NĐ Uông Bí MR#2 – 300MW – 2011 EVN),"Capacity shown as 330MW in EVN 2010-11 report, 300MW in PDP7; likely 1x330MW supercritical unit"
Pha Lai 1,coal,operating,1983-1986,Hai Duong,440.0,EVN Annual Report 2010-2011 p13,EVN Annual Report 2018 p35 (GENCO2 coal list),"4x110MW Soviet-designed units, one of Vietnam's oldest coal plants"
Pha Lai 2,coal,operating,2001-2002,Hai Duong,600.0,EVN Annual Report 2010-2011 p13,EVN Annual Report 2018 p35 (GENCO2 coal list),2x300MW units; Japanese ODA financed
Ninh Binh,coal,operating,1974,Ninh Binh,100.0,EVN Annual Report 2010-2011 p13,EVN Annual Report 2018 p35 (GENCO3 coal list),"4x25MW; PDP7 Annex II scheduled retirement 2021; PDP7A kept it; very old plant, likely derated or retired by now"
Na Duong I,coal,operating,2004-2005,Lang Son,111.0,EVN Annual Report 2010-2011 p13 (Vinacomin),,Uses local lignite from Na Duong mine; 2x55MW; listed under Vinacomin ownership
Cao Ngan,coal,operating,2004,Thai Nguyen,115.0,EVN Annual Report 2010-2011 p13 (Vinacomin),,2x57.5MW; Vinacomin (TKV) ownership; uses local coal
Cam Pha I & II,coal,operating,2005-2010,Quang Ninh,600.0,EVN Annual Report 2010-2011 p13 (Vinacomin),PDP7 Annex I (NĐ Cẩm Phả II – 300MW – 2011 TKV),"Phase I ~300MW (2x150MW, 2005-2006), Phase II 300MW (2x150MW, 2010-2011 per PDP7); Vinacomin/TKV"
Son Dong,coal,operating,2010,Quang Ninh,220.0,EVN Annual Report 2010-2011 p13 (Vinacomin),,Vinacomin plant; 2x110MW; uses local coal
