name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Cẩm Phả,Coal,Decommissioned,2017,Quang Ninh,440.0,,,Four 110MWe units operated 1982-2017; retired for lifecycle end
Nhiệt điện Uông Bí 1,Coal,Decommissioned,2022,Quang Ninh,110.0,,,Peak/grid support plant operated 1965-2022
Nhiệt điện Phả Lại 1,Coal,Decommissioned,2021,Hai Duong,440.0,,,Four 110MWe units operated 1990-2021
Nhiệt điện Bà Rịa,Oil,Decommissioned,2019,Ba Ria-Vung Tau,120.0,,,Peaking plant operated 1985-2019
Nhiệt điện Mông Dương 1,Coal,Operational,2015,Quang Ninh,1120.0,,,Two 560MWe units
Nhiệt điện Uông Bí Mở rộng,Coal,Operational,2011,Quang Ninh,300.0,,,One 300MWe unit added to the original Uong Bi plant complex
Nhiệt điện Cao Ngạn,Coal,Operational,2018,Thai Nguyen,600.0,,,Two 300MWe units
Nhiệt điện Phả Lại 2,Coal,Operational,2020,Hai Duong,1200.0,,,Two 600MWe units
Nhiệt điện Mông Dương 2,Coal,Operational,2019,Quang Ninh,1280.0,,,Two 640MWe units
Nhiệt điện Nghi Sơn 1,Coal,Operational,2014,Thanh Hoa,600.0,,,Two 300MWe units
Nhiệt điện Nghi Sơn 2,Coal,Operational,2022,Thanh Hoa,1200.0,,,Two 600MWe units
Nhiệt điện Cứng Hạ Formosa Hà Tĩnh,Coal,Operational,2018,Ha Tinh,650.0,,,Captive power for Formosa's Ha Tinh steel complex; excess capacity exported to national grid
Nhiệt điện Vũng Áng 1,Coal,Operational,2015,Ha Tinh,1200.0,,,Two 600MWe units
Nhiệt điện Phú Mỹ 1,Domestic gas,Operational,2002,Ba Ria-Vung Tau,1140.0,,,Three 380MWe CCGT blocks
Nhiệt điện Phú Mỹ 2.1,Domestic gas,Operational,2004,Ba Ria-Vung Tau,715.0,,,One 715MWe CCGT unit
Nhiệt điện Phú Mỹ 2.2,Domestic gas,Operational,2003,Ba Ria-Vung Tau,715.0,,,One 715MWe CCGT unit
Nhiệt điện Phú Mỹ 3,Domestic gas,Operational,2004,Ba Ria-Vung Tau,715.0,,,One 715MWe CCGT unit
Nhiệt điện Phú Mỹ 4,Domestic gas,Operational,2005,Ba Ria-Vung Tau,765.0,,,One 765MWe CCGT unit
Nhiệt điện Phú Mỹ OCGT,Oil,Operational,2017,Ba Ria-Vung Tau,450.0,,,Three 150MWe peaking units
Nhiệt điện LNG Thị Vải,Imported LNG,Operational,2023,Ba Ria-Vung Tau,1500.0,,,Three 500MWe CCGT units
Nhiệt điện Cần Thơ,Oil,Operational,2018,Can Tho,340.0,,,Two 170MWe peaking units
Nhiệt điện Pleiku,Oil,Operational,2020,Gia Lai,110.0,,,One 110MWe peaking unit
Nhiệt điện Formosa Bắc Giang,Coal,Operational,2021,Bac Giang,350.0,,,Captive power for Formosa's Bac Giang steel complex; excess power exported to grid
Nhiệt điện Duyên Hải 1,Coal,Operational,2018,Tra Vinh,1245.0,,,Two 622.5MWe units
Nhiệt điện Duyên Hải 3,Coal,Operational,2019,Tra Vinh,1245.0,,,Two 622.5MWe units
Nhiệt điện Duyên Hải 3 Mở rộng,Coal,Operational,2022,Tra Vinh,688.0,,,One 688MWe unit
Nhiệt điện Vĩnh Tân 1,Coal,Operational,2019,Binh Thuan,1200.0,,,Two 600MWe units
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2020,Binh Thuan,1200.0,,,Two 600MWe units
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2021,Binh Thuan,1200.0,,,Two 600MWe units
Nhiệt điện Sông Hậu 1,Coal,Operational,2021,Hau Giang,1200.0,,,Two 600MWe units
Nhiệt điện Vũng Áng 2,Coal,Under construction,2025,Ha Tinh,1200.0,,,Two 600MWe units
Nhiệt điện Sông Hậu 2,Coal,Under construction,2025,Hau Giang,1200.0,,,Two 600MWe units
Nhiệt điện Long Phú 1,Coal,Under construction,2026,Soc Trang,1200.0,,,Two 600MWe units
Nhiệt điện LNG Sơn Mỹ,Imported LNG,Under construction,2026,Binh Thuan,1500.0,,,First private-sector LNG-to-power project in Vietnam
Nhiệt điện LNG Quảng Trị,Imported LNG,Financed,2028,Quang Tri,1800.0,,,Financial close reached 2023
Nhiệt điện Vĩnh Tân 4 Mở rộng,Imported LNG,Proposed,2029,Binh Thuan,1000.0,,,Original 2020 proposal for 600MWe coal unit; revised to 1000MWe LNG to align with national decarbonization targets
Nhiệt điện Nam Định 2,Coal,Suspended,N/A,Nam Dinh,1200.0,,,Permitted in 2020
Nhiệt điện Kiên Lương 1,Coal,Cancelled,N/A,Kien Giang,1200.0,,,Cancelled 2021 during PDP8 revisions
Nhiệt điện An Khê,Coal,Cancelled,N/A,Gia Lai,600.0,,,Cancelled 2020 after local environmental protests and PDP revisions removing unbuilt coal projects
