name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,coal,operational,2011,Quảng Ninh,105.0,,,
Uông Bí mở rộng II,coal,operational,2011,Quảng Ninh,330.0,,,
PhaLai I,coal,operational,operational,Hải Dương,440.0,,,
Phả Lại II,coal,operational,operational,Hải Dương,600.0,,,
Ninh Bình,coal,operational,operational,Ninh Bình,100.0,,,
Hai Phòng I,coal,operational,2014,Hải Phòng,300.0,,,
Quang Ninh I,coal,operational,2014,Quảng Ninh,300.0,,,
Na Duong,coal,operational,operational,Lạng Sơn,111.0,,,
Cao Nhan,coal,operational,operational,Hải Dương,115.0,,,
Cam Pha,coal,operational,operational,Quảng Ninh,600.0,,,
Son Dong,coal,operational,operational,Quảng Ninh,220.0,,,
Formosa,coal,operational,2016,Hà Tĩnh,150.0,,,
Uong Bi Extension 1,coal,operational,2017,Quảng Ninh,300.0,,,
Uong Bi Extension 2,coal,operational,2017,Quảng Ninh,330.0,,,
Quang Ninh 1,coal,operational,operational,Quảng Ninh,600.0,,,
Quang Ninh 2,coal,operational,2019,Quảng Ninh,600.0,,,
Duyen Hai 1,coal,operational,2016-2017,Trà Vinh,1244.0,,,
Duyen Hai 3,coal,operational,2016-2017,Trà Vinh,1245.0,,,
Nghi Son 1,coal,operational,operational,Thanh Hóa,600.0,,,
Thai Bình,coal,operational,2019,Thái Bình,600.0,,,
Vinh Tan 4,coal,operational,2018,Bình Thuận,1200.0,,,
Thai Bình I,coal,operational,2017,Thái Bình,600.0,,,
Thai Bình II,coal,under construction,2021,Thái Bình,600.0,,,
Vinh Tan 2,coal,operational,operational,Bình Thuận,1244.0,,,
Mong Duong 1,coal,operational,operational,Quảng Ninh,1080.0,,,
Hải Dương,coal,under construction,2021,Hải Dương,600.0,,,
Formosa Hà Tĩnh #2,coal,operational,2016,Hà Tĩnh,150.0,,,
Formosa Hà Tĩnh #5,coal,operational,2016,Hà Tĩnh,150.0,,,
Formosa Hà Tĩnh #6,under construction,2020,300,#7,0.0,,,
