name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal-fired,Operational,2011,Quảng Ninh,105.0,,,
Uông Bí Extension II,Coal-fired,Operational,2011,Quảng Ninh,330.0,,,
Phả Lại I,Coal-fired,Operational,2011,Bắc Ninh,440.0,,,
Phả Lại II,Coal-fired,Operational,2011,Bắc Ninh,600.0,,,
Ninh Bình,Coal-fired,Operational,2011,Ninh Bình,100.0,,,
Hai Phòng I,Coal-fired,Operational,2011,Hải Phòng,300.0,,,
Quang Ninh I,Coal-fired,Operational,2011,Quảng Ninh,300.0,,,
Na Duong,Coal-fired,Operational,2011,Lào Cai,111.0,,,
Cao Nhan,Coal-fired,Operational,2011,Lào Cai,115.0,,,
Cam Pha,Coal-fired,Operational,2011,Quảng Ninh,600.0,,,
Son Dong,Coal-fired,Operational,2011,Quảng Ninh,220.0,,,
Formosa,Coal-fired,Operational,2011,Đồng Nai,150.0,,,
Cẩm Phả II,Coal-fired,Operational,2012,Quảng Ninh,300.0,,,
Hải Phòng II,Coal-fired,Operational,2013,Hải Phòng,300.0,,,
Mạo Khê,Coal-fired,Operational,2013,Quảng Ninh,440.0,,,
Vũng Áng I,Coal-fired,Operational,2013,Hà Tĩnh,600.0,,,
Formosa #2,Coal-fired,Operational,2013,Hà Tĩnh,150.0,,,
Nghi Sơn I,Coal-fired,Operational,2013,Thanh Hóa,300.0,,,
Nông Sơn,Coal-fired,Operational,2013,Quảng Ninh,30.0,,,
Hải Phòng 2 #2,Coal-fired,Operational,2014,Hải Phòng,300.0,,,
Nghi Sơn I #2,Coal-fired,Operational,2014,Thanh Hóa,300.0,,,
Thái Bình II #1,Coal-fired,Operational,2014,Thái Bình,600.0,,,
Quảng Ninh II #1,Coal-fired,Operational,2014,Quảng Ninh,300.0,,,
Vĩnh Tân II,Coal-fired,Operational,2014,Bình Thuận,1200.0,,,
Ô Môn I #2,Coal-fired,Operational,2014,Cần Thơ,330.0,,,
Duyên Hải I #1,Coal-fired,Operational,2014,Trà Vinh,600.0,,,
Quảng Ninh II #2,Coal-fired,Operational,2015,Quảng Ninh,300.0,,,
Thái Bình II #2,Coal-fired,Operational,2015,Thái Bình,600.0,,,
Mông Dương II,Coal-fired,Operational,2015,Quảng Ninh,1200.0,,,
Lục Nam #1,Coal-fired,Operational,2015,Bắc Giang,50.0,,,
Duyên Hải III #1,Coal-fired,Operational,2015,Trà Vinh,600.0,,,
Long Phú I #1,Coal-fired,Operational,2015,Sóc Trăng,600.0,,,
Duyên Hải I #2,Coal-fired,Operational,2015,Trà Vinh,600.0,,,
Công Thanh,Coal-fired,Planned,2024,Thanh Hóa,600.0,,,
Mông Dương I,Coal-fired,Operational,2016,Quảng Ninh,500.0,,,
Thái Bình I #1,Coal-fired,Operational,2016,Thái Bình,300.0,,,
Hải Dương #1,Coal-fired,Operational,2016,Hải Dương,600.0,,,
An Khánh II,Coal-fired,Operational,2016,Bắc Giang,150.0,,,
Vĩnh Tân I,Coal-fired,Operational,2016,Bình Thuận,1200.0,,,
Duyên Hải III #2,Coal-fired,Operational,2016,Trà Vinh,600.0,,,
Ô Môn III,Coal-fired,Planned,2025,Cần Thơ,750.0,,,
Thăng Long #1,Coal-fired,Operational,2018,Thanh Hóa,300.0,,,
Nghi Sơn II,Coal-fired,Planned,2022,Thanh Hóa,1200.0,,,
Vũng Áng II,Coal-fired,Planned,2024,Hà Tĩnh,1200.0,,,
Nam Định I,Coal-fired,Planned,2024,Nam Định,1200.0,,,
Quảng Trạch I,Coal-fired,Planned,2024,Quảng Bình,1200.0,,,
Duyên Hải III Extension,Coal-fired,Operational,2019,Trà Vinh,660.0,,,
Vĩnh Tân IV,Coal-fired,Operational,2018,Bình Thuận,1200.0,,,
Vĩnh Tân IV Extension,Coal-fired,Operational,2019,Bình Thuận,600.0,,,
Long Phú I #2,Coal-fired,Operational,2018,Sóc Trăng,600.0,,,
Sông Hậu I,Coal-fired,Planned,2021,Hậu Giang,1200.0,,,
Duyên Hải II,Coal-fired,Planned,2021,Trà Vinh,1200.0,,,
Long Phú II,Coal-fired,Planned,2029,Sóc Trăng,1320.0,,,
Vĩnh Tân III,Coal-fired,Planned,2024,Bình Thuận,1980.0,,,
Vân Phong I,Coal-fired,Planned,2023,Khánh Hòa,1320.0,,,
Quảng Trị I,Coal-fired,Planned,2026,Quảng Trị,1320.0,,,
