match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref,similarity_score
exact_capacity_diff,An Khánh 1,Sơn Động,thai nguyen,bac giang,coal,coal,116.0,1.0,99.1,True,False,False,,,40.0
exact_capacity_diff,Bà Rịa GT,Nam Định,ba ria - vung tau,nam đinh,gas,coal,46.0,1.0,97.8,False,False,False,,,46.15384615384615
fuzzy_capacity_diff,Bạc Liêu 1,Bạc Liêu,bac lieu,1,coal,imported gas,1200.0,500.0,58.3,False,False,False,,,100.0
fuzzy_capacity_diff,Cam Pha 3,Cẩm Phả,quang ninh,quang ninh,coal,coal,440.0,600.0,36.4,True,False,True,,,100.0
exact_capacity_diff,Cao Ngạn,Thừa Thiên Huế,thai nguyen,thua thien hue,coal,coal,114.0,1.0,99.1,True,False,False,,,37.5
exact_capacity_diff,Cẩm Phả 1,Sơn La,quang ninh,son la,coal,unknown,340.0,420.0,23.5,False,False,False,,,33.333333333333336
exact,Cẩm Phả 2,Cẩm Phả 2,quang ninh,quang ninh,coal,coal,340.0,620.0,82.4,True,True,True,,,100.0
exact_capacity_diff,Duc Giang - Lao Cai Chemical,Quảng Ngãi,lao cai,quang ngai,coal,coal,100.0,1.0,99.0,True,True,False,,,50.0
exact,Duyen Hai 1,Duyên Hải 1,tra vinh,tra vinh,coal,coal,1244.0,1.0,99.9,True,True,True,,,100.0
exact,Duyen Hai 2,Duyên Hải 2,tra vinh,tra vinh,coal,coal,600.0,1.0,99.8,True,True,True,,,100.0
exact,Duyen Hai 3,Duyên Hải 3,tra vinh,tra vinh,coal,coal,1244.0,1.0,99.9,True,True,True,,,100.0
fuzzy_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Hà Tĩnh 2,ha tinh,ha tinh,coal,coal,450.0,1.0,99.8,True,True,True,,,94.11764705882352
fuzzy_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Hà Tĩnh 1,ha tinh,ha tinh,coal,coal,450.0,1.0,99.8,True,True,True,,,94.11764705882352
exact_capacity_diff,Hai Ha CHP Phase 2,Uông Bí 4,quang ninh,quang ninh,coal,imported gas,750.0,750.0,0.0,False,False,True,,,30.76923076923077
exact,Hai Phong 1,Hải Phòng 1,hai phong,hai phong,coal,unknown,600.0,380.0,36.7,False,True,True,,,100.0
exact,Hai Phong 2,Hải Phòng 2,hai phong,hai phong,coal,unknown,600.0,450.0,25.0,False,True,True,,,100.0
exact,Hai Phong 3,Hải Phòng 3,hai phong,hai phong,coal,imported gas,1200.0,1.0,99.9,False,False,True,,,100.0
exact_capacity_diff,Hải Phòng,Thi Vai 2,hai phong,ba ria–vung tau,gas,imported gas,500.0,440.0,12.0,False,False,False,,,61.53846153846154
