name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal,Decommissioned,1975,Quảng Ninh,105.0,EVN Annual Report 2010-2011,Report_58,Retired 2021; original 2x50+55 MW
Uông Bí mở rộng II,Coal,Operational,2009,Quảng Ninh,330.0,EVN Annual Report 2010-2011,EVN Annual Report 2017,Single 330 MW unit
Pha Lai I,Coal,Operational,1986,Hải Dương,440.0,EVN Annual Report 2010-2011,EVN Annual Report 2017,4x110 MW units
Pha Lai II,Coal,Operational,2001,Hải Dương,600.0,EVN Annual Report 2010-2011,EVN Annual Report 2017,2x300 MW units
Ninh Bình,Coal,Operational,1976,Ninh Bình,100.0,EVN Annual Report 2010-2011,EVN Annual Report 2018,4x25 MW units; as of 2018 still operational
Hải Phòng I,Coal,Operational,2011-2014,Hải Phòng,300.0,EVN Annual Report 2010-2011,EVN Annual Report 2017,Part of Hai Phong 1-2 complex
Quảng Ninh I,Coal,Operational,2009,Quảng Ninh,300.0,EVN Annual Report 2010-2011,EVN Annual Report 2017,Part of Quang Ninh 1-2 complex
Na Dương,Coal,Operational,2005,Lạng Sơn,110.0,EVN Annual Report 2010-2011,Wikipedia list,2x55 MW units
Cao Ngạn,Coal,Operational,2006,Thái Nguyên,115.0,EVN Annual Report 2010-2011,Wikipedia list,2x57.5 MW units
Cẩm Phả,Coal,Operational,2011,Quảng Ninh,600.0,EVN Annual Report 2010-2011,Wikipedia list,2x300 MW units
Sơn Động,Coal,Operational,2009,Bắc Giang,220.0,EVN Annual Report 2010-2011,Wikipedia list,2x110 MW units
Formosa Đồng Nai,Coal,Operational,2004,Đồng Nai,300.0,EVN Annual Report 2010-2011,PDP7A 2016,2x150 MW captive units
Formosa Hà Tĩnh,Coal,Operational,2015,Hà Tĩnh,650.0,PDP7A 2016,EVN Annual Report 2017,650 MW captive complex
Duyên Hải I,Coal,Operational,2015,Trà Vinh,1245.0,EVN Annual Report 2017,PDP7A 2016,2x622 MW units
Duyên Hải III,Coal,Operational,2016-2017,Trà Vinh,1245.0,EVN Annual Report 2017,PDP7A 2016,2x622 MW units; COD 2016-2017
Vĩnh Tân II,Coal,Operational,2014,Bình Thuận,1244.0,EVN Annual Report 2017,PDP7A 2016,2x622 MW units
Vĩnh Tân IV,Coal,Operational,2017-2018,Bình Thuận,1200.0,EVN Annual Report 2017,PDP7A 2018,2x600 MW units
Mông Dương I,Coal,Operational,2015,Quảng Ninh,1080.0,EVN Annual Report 2017,PDP7A 2016,2x540 MW units
Mông Dương II,Coal,Operational,2015,Quảng Ninh,1245.0,Wikipedia list,PDP7A 2016,2x620 MW units
Thái Bình I,Coal,Operational,2017-2018,Thái Bình,600.0,EVN Annual Report 2017,PDP7A 2017,2x300 MW units
Thăng Long,Coal,Operational,2017-2018,Quảng Ninh,620.0,Wikipedia list,PDP7A 2018,2x310 MW units
Na Dương II,Coal,Under construction,2023-2024,Lạng Sơn,110.0,Wikipedia list,Report_58,2x55 MW units; delayed from 2019
Nghi Sơn I,Coal,Operational,2013-2014,Thanh Hóa,600.0,Wikipedia list,PDP7A 2016,2x300 MW units
Nghi Sơn II,Coal,Under construction,2022-2023,Thanh Hóa,1200.0,Wikipedia list,PDP7A 2021,2x600 MW BOT; delayed from 2021
Hải Dương,Coal,Under construction,2021-2022,Hải Dương,1200.0,Wikipedia list,PDP7A 2020,2x600 MW BOT; COD delayed to 2021-2022
Quảng Ninh II,Coal,Operational,2014-2015,Quảng Ninh,600.0,EVN Annual Report 2017,PDP7A 2016,Part of Quang Ninh 1-2 complex
Long Phú I,Coal,Under construction,2023-2024,Sóc Trăng,1200.0,Wikipedia list,Report_58,2x600 MW; 78% complete but suspended
Sông Hậu I,Coal,Under construction,2021-2022,Hậu Giang,1200.0,PDP7A 2020,Wikipedia list,2x600 MW; COD delayed to 2021-2022
Duyên Hải II,Coal,Under construction,2021-2022,Trà Vinh,1320.0,PDP7A 2021,Wikipedia list,2x600 MW BOT; COD 2021-2022
Thái Bình II,Coal,Under construction,2021-2022,Thái Bình,1200.0,PDP7A 2017,Wikipedia list,2x600 MW; severely delayed from 2017-2018
Quảng Trạch I,Coal,Permitted,2022-2023,Quảng Bình,1200.0,PDP7A 2021,Report_58,2x600 MW; transferred from PVN to EVN; delayed
An Khánh - Bắc Giang,Coal,Under construction,2023-2024,Bắc Giang,650.0,Wikipedia list,Report_58,650 MW CFB plant; delayed from 2022
Cẩm Phả III,Coal,Cancelled,2020,Quảng Ninh,440.0,Wikipedia list,Report_58,2x220 MW; cancelled per Report_58
Hải Phòng III,Coal,Proposed,2028-2029,Hải Phòng,1200.0,PDP7A 2025,PL9.2,2x600 MW; local objections to coal use
Vũng Áng I,Coal,Operational,2014-2015,Hà Tĩnh,1200.0,Wikipedia list,PDP7A 2016,2x600 MW units
Vũng Áng II,Coal,Under construction,2023-2024,Hà Tĩnh,1330.0,PDP7A 2022,Wikipedia list,2x600 MW BOT + 130 MW; delayed from 2021-2022
Vũng Áng III,Coal,Shelved,2024-2025,Hà Tĩnh,1200.0,PDP7A 2024,Report_58,2x600 MW; shelved due to coal policy
Công Thanh,Coal,Permitted,2024,Thanh Hóa,600.0,PDP7A 2020,Report_58,600 MW; delayed from 2020
Nam Định I,Coal,Permitted,2024-2025,Nam Định,1200.0,PDP7A 2021,Wikipedia list,2x600 MW BOT; delayed from 2021-2022
Quỳnh Lập I,Coal,Under construction,2026,Nghệ An,1200.0,Wikipedia list,Report_58,2x600 MW; delayed from 2022-2023
Quỳnh Lập II,Coal,Shelved,2027-2028,Nghệ An,1200.0,PDP7A 2027,Wikipedia list,2x600 MW; delayed from 2026-2027
Mao Khe,Coal,Operational,2013,Quảng Ninh,440.0,EVN Annual Report 2010-2011,Wikipedia list,2x220 MW units
Nông Sơn,Coal,Operational,2015,Quảng Nam,30.0,Wikipedia list,PDP7A 2013,30 MW unit
Uông Bí II,Coal,Operational,2014,Quảng Ninh,330.0,EVN Annual Report 2010-2011,EVN Annual Report 2017,330 MW extension unit
Thủ Đức,Oil,Operational,1990s,Đồng Nai,165.0,EVN Annual Report 2010-2011,EVN Annual Report 2018,165 MW oil-fired unit
