name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal,Operational,1975,Quảng Ninh,105.0,,,"Original unit, still operational as of 2011. Small subcritical coal unit."
Uông Bí mở rộng II,Coal,Operational,2010,Quảng Ninh,330.0,,,Expansion unit operational by 2011. Supercritical technology.
Uông Bí extension 1,Coal,Operational,2015,Quảng Ninh,300.0,,,"GENCO 1 asset, operational by 2017. Part of Uong Bi complex."
Uông Bí extension 2,Coal,Operational,2016,Quảng Ninh,330.0,,,"GENCO 1 asset, operational by 2017. Part of Uong Bi complex."
Uông Bí I (dừng),Coal,Decommissioned,2021,Quảng Ninh,-105.0,,,"Shutdown per PDP7 Annex II, 2021. Original unit retired."
Uông Bí III #1,Coal,Proposed,2029,Quảng Ninh,600.0,,,"Proposed in PDP7 Annex II, 2029. No progress reported. LOW confidence."
Uông Bí III #2,Coal,Proposed,2030,Quảng Ninh,600.0,,,"Proposed in PDP7 Annex II, 2029. No progress reported. LOW confidence."
Phả Lại I,Coal,Operational,1984,Hải Dương,440.0,,,"Original subcritical units, operational by 2011."
Phả Lại II,Coal,Operational,2001,Hải Dương,600.0,,,"Supercritical technology, operational by 2011."
Pha Lai 1,Coal,Operational,1984,Hải Dương,440.0,,,"GENCO 2 operational asset, 440MW subcritical."
Pha Lai 2,Coal,Operational,2001,Hải Dương,600.0,,,"GENCO 2 operational asset, 600MW supercritical."
Pha Lai 3,Coal,Proposed,2025,Hải Dương,660.0,,,Proposed in PDP7 2025+. No recent updates. LOW confidence.
Ninh Bình,Coal,Operational,1975,Ninh Bình,100.0,,,"Small subcritical unit, operational by 2011."
Ninh Bình I (dừng),Coal,Decommissioned,2021,Ninh Bình,-100.0,,,"Shutdown per PDP7 Annex II, 2021. Unit retired."
Hải Phòng I,Coal,Operational,1985,Hải Phòng,300.0,,,"Subcritical unit, operational by 2011."
Hải Phòng II #1,Coal,Operational,2013,Hải Phòng,300.0,,,"Supercritical unit, COD 2013 per PDP7."
Hải Phòng II #2,Coal,Operational,2014,Hải Phòng,300.0,,,"Supercritical unit, COD 2014 per PDP7."
Hải Phòng 1,Coal,Operational,2013,Hải Phòng,600.0,,,"GENCO 2 asset, 2x300MW supercritical units."
Hải Phòng 2,Coal,Operational,2014,Hải Phòng,600.0,,,"GENCO 2 asset, 2x300MW supercritical units."
Hải Phòng III #1,Coal,Proposed,2025,Hải Phòng,600.0,,,"PDP7 proposes COD 2025-2026. Status uncertain, may convert to LNG. MEDIUM confidence."
Hải Phòng III #2,Coal,Proposed,2026,Hải Phòng,600.0,,,"PDP7 proposes COD 2025-2026. Status uncertain, may convert to LNG. MEDIUM confidence."
Hải Phòng III #3,Coal,Proposed,2025,Hải Phòng,600.0,,,PDP7 proposes COD 2025. No recent updates. LOW confidence.
Hải Phòng III #4,Coal,Proposed,2025,Hải Phòng,600.0,,,PDP7 proposes COD 2025. No recent updates. LOW confidence.
Quảng Ninh I,Coal,Operational,1975,Quảng Ninh,300.0,,,"Subcritical unit, operational by 2011."
Quảng Ninh II #1,Coal,Operational,2014,Quảng Ninh,300.0,,,"Supercritical unit, COD 2014 per PDP7."
Quảng Ninh II #2,Coal,Operational,2015,Quảng Ninh,300.0,,,"Supercritical unit, COD 2015 per PDP7."
Quảng Ninh 1,Coal,Operational,2014,Quảng Ninh,600.0,,,"GENCO 1 asset, 2x300MW supercritical units."
Quảng Ninh 2,Coal,Operational,2015,Quảng Ninh,600.0,,,"GENCO 1 asset, 2x300MW supercritical units."
Quảng Ninh III #1,Coal,Proposed,2029,Quảng Ninh,600.0,,,PDP7 proposes COD 2029-2030. No progress. LOW confidence.
Quảng Ninh III #2,Coal,Proposed,2030,Quảng Ninh,600.0,,,PDP7 proposes COD 2029-2030. No progress. LOW confidence.
Quảng Ninh III #3,Coal,Proposed,2029,Quảng Ninh,1000.0,,,PDP7 proposes 2000MW capacity. No progress. LOW confidence.
Quảng Ninh III #4,Coal,Proposed,2030,Quảng Ninh,1000.0,,,PDP7 proposes 2000MW capacity. No progress. LOW confidence.
Na Dương,Coal,Operational,1975,Lạng Sơn,111.0,,,"Subcritical unit, operational by 2011."
Na Dương I #1,Coal,Operational,2018,Lạng Sơn,50.0,,,"Na Duong I expansion, operational 2018. Subcritical."
Na Dương I #2,Coal,Operational,2018,Lạng Sơn,50.0,,,"Na Duong I expansion, operational 2018. Subcritical."
Na Dương II,Coal,Under Construction,2023,Lạng Sơn,110.0,,,"CFB technology, PDP8 shows under construction 2021-2030. Delayed from 2019 target. HIGH confidence."
Cẩm Phả,Coal,Operational,2010,Quảng Ninh,600.0,,,"Supercritical units, operational by 2011."
Cẩm Phả II,Coal,Operational,2011,Quảng Ninh,300.0,,,"Supercritical unit, operational 2011."
Cẩm Phả III #1,Coal,Under Construction,2020,Quảng Ninh,220.0,,,"Delayed from 2020, PDP8 shows under construction. HIGH confidence."
Cẩm Phả III #2,Coal,Under Construction,2020,Quảng Ninh,220.0,,,"Delayed from 2020, PDP8 shows under construction. HIGH confidence."
Sơn Động,Coal,Operational,2010,Bắc Giang,220.0,,,"Supercritical unit, operational by 2011."
Cao Nhan,Coal,Operational,1975,Thái Nguyên,115.0,,,"Subcritical unit, operational by 2011."
Formosa #1,Coal,Operational,2011,Hà Tĩnh,150.0,,,"Industrial captive plant, operational by 2011."
Formosa #2,Coal,Operational,2012,Hà Tĩnh,150.0,,,COD 2012 per PDP7. Industrial captive.
Formosa #3,Coal,Operational,2016,Hà Tĩnh,150.0,,,COD 2016 per PDP7A. Industrial captive.
Formosa #4,Coal,Operational,2016,Hà Tĩnh,100.0,,,Khí lò cao (coke oven gas). COD 2016. Industrial captive.
Formosa #5,Coal,Operational,2016,Hà Tĩnh,100.0,,,Khí lò cao (coke oven gas). COD 2016. Industrial captive.
Formosa #6,Coal,Operational,2020,Hà Tĩnh,150.0,,,COD 2020 per PDP7A. Industrial captive.
Formosa #7,Coal,Operational,2020,Hà Tĩnh,150.0,,,COD 2020 per PDP7A. Industrial captive.
Formosa #8,Coal,Operational,2020,Hà Tĩnh,100.0,,,Khí lò cao. COD 2020 per PDP7A.
Formosa #9,Coal,Operational,2020,Hà Tĩnh,100.0,,,Khí lò cao. COD 2020 per PDP7A.
Formosa #10,Coal,Operational,2020,Hà Tĩnh,150.0,,,COD 2020 per PDP7A. Industrial captive.
Formosa HT2,Coal,Proposed,2025,Hà Tĩnh,650.0,,,PDP8 proposes 650MW expansion. Status uncertain. MEDIUM confidence.
Formosa Đồng Nai #3,Coal,Operational,2016,Đồng Nai,150.0,,,"Industrial captive, COD 2016 per PDP7A."
Vè Đan,Coal,Operational,2011,Nghệ An,60.0,,,"Small industrial captive plant, operational by 2011."
Than Vè Đan,Coal,Operational,2016,Nghệ An,60.0,,,"Đồng phát plant, COD 2016 per PDP7A."
Duyên Hải I #1,Coal,Operational,2014,Trà Vinh,600.0,,,"Supercritical unit, COD 2014 per PDP7."
Duyên Hải I #2,Coal,Operational,2015,Trà Vinh,600.0,,,"Supercritical unit, COD 2015 per PDP7."
Duyên Hải II #1,Coal,Operational,2018,Trà Vinh,600.0,,,"BOT project, COD 2018 per PDP7. Supercritical."
Duyên Hải II #2,Coal,Operational,2019,Trà Vinh,600.0,,,"BOT project, COD 2019 per PDP7. Supercritical."
Duyên Hải 2,Coal,Operational,2021,Trà Vinh,1200.0,,,"2x600MW BOT plant, COD 2021 per status update. Supercritical."
Duyên Hải III #1,Coal,Operational,2015,Trà Vinh,600.0,,,"Supercritical unit, COD 2015 per PDP7."
Duyên Hải III #2,Coal,Operational,2016,Trà Vinh,600.0,,,"Supercritical unit, COD 2016 per PDP7."
Duyên Hải III (2x622),Coal,Operational,2016,Trà Vinh,1244.0,,,COD 2016-2017 per status update. 2x622MW supercritical.
Duyên Hải III Mở rộng,Coal,Operational,2019,Trà Vinh,660.0,,,"Expansion unit, COD 2019. Supercritical."
Thái Bình,Coal,Operational,2018,Thái Bình,600.0,,,"2x300MW supercritical units, operational 2018."
Thái Bình I #1,Coal,Operational,2016,Thái Bình,300.0,,,"Supercritical unit, COD 2016 per PDP7."
Thái Bình I #2,Coal,Operational,2017,Thái Bình,300.0,,,"Supercritical unit, COD 2017 per PDP7."
Thái Bình II #1,Coal,Suspended,2020,Thái Bình,600.0,,,"Delayed from 2014-2015, construction stalled. Status uncertain. MEDIUM confidence."
Thái Bình II #2,Coal,Suspended,2020,Thái Bình,600.0,,,"Delayed from 2014-2015, construction stalled. Status uncertain. MEDIUM confidence."
Nghi Sơn I #1,Coal,Operational,2013,Thanh Hóa,300.0,,,"Supercritical unit, COD 2013 per PDP7."
Nghi Sơn I #2,Coal,Operational,2014,Thanh Hóa,300.0,,,"Supercritical unit, COD 2014 per PDP7."
Nghi Sơn 1,Coal,Operational,2017,Thanh Hóa,600.0,,,"GENCO 1 asset, 2x300MW supercritical units."
Nghi Sơn II #1,Coal,Under Construction,2022,Thanh Hóa,600.0,,,"BOT project, COD delayed to 2022+ per status update. Supercritical."
Nghi Sơn II #2,Coal,Under Construction,2022,Thanh Hóa,600.0,,,"BOT project, COD delayed to 2022+ per status update. Supercritical."
LNG Nghi Sơn,Gas,Proposed,2025,Thanh Hóa,1500.0,,,PDP8 proposes 1500MW LNG plant. No progress. LOW confidence.
Vĩnh Tân II #1,Coal,Operational,2014,Bình Thuận,600.0,,,"Supercritical unit, COD 2014 per PDP7."
Vĩnh Tân II #2,Coal,Operational,2014,Bình Thuận,600.0,,,"Supercritical unit, COD 2014 per PDP7."
Vĩnh Tân IV #1,Coal,Operational,2017,Bình Thuận,600.0,,,"Supercritical unit, COD 2017-2018 per status update. Completed 3 months early."
Vĩnh Tân IV #2,Coal,Operational,2018,Bình Thuận,600.0,,,"Supercritical unit, COD 2018. Part of 2x600MW complex."
Vĩnh Tân IV mở rộng,Coal,Operational,2019,Bình Thuận,600.0,,,"Expansion unit, COD 2019. Supercritical."
Vĩnh Tân I #1,Coal,Operational,2019,Bình Thuận,600.0,,,"BOT project, COD 2019, 7 months ahead of schedule. Supercritical."
Vĩnh Tân I #2,Coal,Operational,2019,Bình Thuận,600.0,,,"BOT project, COD 2019, 7 months ahead of schedule. Supercritical."
Vĩnh Tân III #1,Coal,Suspended,2022,Bình Thuận,660.0,,,"BOT project, delayed from 2022-2023. Ultra-supercritical. Construction suspended. HIGH confidence."
Vĩnh Tân III #2,Coal,Suspended,2023,Bình Thuận,660.0,,,"BOT project, delayed from 2023. Ultra-supercritical. Construction suspended. HIGH confidence."
Vĩnh Tân III #3,Coal,Suspended,2023,Bình Thuận,660.0,,,"BOT project, delayed from 2023. Ultra-supercritical. Construction suspended. HIGH confidence."
Vĩnh Tân VI #1,Coal,Operational,2017,Bình Thuận,600.0,,,"Supercritical unit, COD 2017 per PDP7. Operational."
Vĩnh Tân VI #2,Coal,Operational,2018,Bình Thuận,600.0,,,"Supercritical unit, COD 2018 per PDP7. Operational."
Vũng Áng I #1,Coal,Operational,2012,Hà Tĩnh,600.0,,,"Supercritical unit, COD 2012 per PDP7. Operational."
Vũng Áng I #2,Coal,Operational,2013,Hà Tĩnh,600.0,,,"Supercritical unit, COD 2013 per PDP7. Operational."
Vũng Áng II #1,Coal,Under Construction,2026,Hà Tĩnh,600.0,,,"BOT project, delayed from 2018-2019. Ultra-supercritical. Construction ongoing. HIGH confidence."
Vũng Áng II #2,Coal,Under Construction,2026,Hà Tĩnh,600.0,,,"BOT project, delayed from 2019. Ultra-supercritical. Construction ongoing. HIGH confidence."
LNG Vũng Áng II,Gas,Proposed,2025,Hà Tĩnh,1500.0,,,PDP8 proposes conversion/replacement to 1500MW LNG. No progress. LOW confidence.
LNG Hà Tĩnh,Gas,Proposed,2030,Hà Tĩnh,6000.0,,,PDP8 proposes 6000MW LNG complex at Vung Ang. Very preliminary. LOW confidence.
Vũng Áng III #1,Coal,Suspended,2024,Hà Tĩnh,600.0,,,"BOT project proposed 2024, but PDP8 shows suspension. Supercritical. Status uncertain. MEDIUM confidence."
Vũng Áng III #2,Coal,Suspended,2025,Hà Tĩnh,600.0,,,"BOT project proposed 2025, but PDP8 shows suspension. Supercritical. Status uncertain. MEDIUM confidence."
Vũng Áng III #3,Coal,Cancelled,2028,Hà Tĩnh,600.0,,,"Backup project in PDP7, marked with *. Cancelled. LOW confidence."
Vũng Áng III #4,Coal,Cancelled,2029,Hà Tĩnh,600.0,,,"Backup project in PDP7, marked with *. Cancelled. LOW confidence."
Quảng Trạch I #1,Coal,Under Construction,2024,Quảng Bình,600.0,,,Transferred from PVN to EVN. Delayed from 2018-2019. Ultra-supercritical. HIGH confidence.
Quảng Trạch I #2,Coal,Suspended,2025,Quảng Bình,600.0,,,Transferred from PVN to EVN. Construction halted. Ultra-supercritical. HIGH confidence.
Quảng Trạch II #1,Coal,Proposed,2023,Quảng Bình,600.0,,,PDP7 proposes COD 2023/2028. No progress. LOW confidence.
Quảng Trạch II #2,Coal,Proposed,2029,Quảng Bình,600.0,,,PDP7 proposes COD 2029. No progress. LOW confidence.
LNG Quảng Trạch II,Gas,Proposed,2025,Quảng Bình,1500.0,,,PDP8 proposes converting Quang Trach II to 1500MW LNG. No progress. LOW confidence.
Long Phú I #1,Coal,Suspended,2019,Sóc Trăng,600.0,,,Construction suspended at 78% complete. COD originally 2018-2019. Ultra-supercritical. HIGH confidence.
Long Phú I #2,Coal,Suspended,2023,Sóc Trăng,600.0,,,Construction suspended. COD originally 2019. Ultra-supercritical. HIGH confidence.
Long Phú II #1,Coal,Suspended,2022,Sóc Trăng,600.0,,,"Tập đoàn Sông Đà investor, COD delayed from 2021-2022. Construction suspended. HIGH confidence."
Long Phú II #2,Coal,Suspended,2029,Sóc Trăng,600.0,,,"BOT project, COD delayed to 2029-2030 per status update. Construction suspended. HIGH confidence."
Long Phú III #1,Coal,Suspended,2021,Sóc Trăng,600.0,,,"COD originally 2021, construction suspended. Transferred to Banpu (Thailand). HIGH confidence."
Long Phú III #2,Coal,Suspended,2022,Sóc Trăng,600.0,,,"COD originally 2022, construction suspended. Transferred to Banpu (Thailand). HIGH confidence."
Long Phú III #3,Coal,Cancelled,2022,Sóc Trăng,600.0,,,3x600MW project cancelled. Transferred to Banpu. HIGH confidence.
Sông Hậu I #1,Coal,Operational,2021,Hậu Giang,600.0,,,"Delayed from 2019, operational 2021. Supercritical. HIGH confidence."
Sông Hậu I #2,Coal,Operational,2022,Hậu Giang,600.0,,,COD 2022 per status update. Supercritical. HIGH confidence.
Sông Hậu II #1,Coal,Suspended,2027,Hậu Giang,1000.0,,,"BOT project, delayed from 2021-2022. Ultra-supercritical. Construction suspended. HIGH confidence."
Sông Hậu II #2,Coal,Suspended,2027,Hậu Giang,1000.0,,,"BOT project, delayed from 2022. Ultra-supercritical. Construction suspended. HIGH confidence."
Sông Hậu III #1,Coal,Proposed,2029,Hậu Giang,1000.0,,,PDP7 proposes COD 2029. No progress. LOW confidence.
Sông Hậu III #2,Coal,Proposed,2029,Hậu Giang,1000.0,,,PDP7 proposes COD 2029. No progress. LOW confidence.
Mông Dương I #1,Coal,Operational,2016,Quảng Ninh,500.0,,,"Supercritical unit, COD 2016 per PDP7."
Mông Dương I #2,Coal,Operational,2017,Quảng Ninh,500.0,,,"Supercritical unit, COD 2017 per PDP7."
Mông Dương II #1,Coal,Operational,2015,Quảng Ninh,600.0,,,"BOT project, COD 2015. Ultra-supercritical."
Mông Dương II #2,Coal,Operational,2015,Quảng Ninh,600.0,,,"BOT project, COD 2015. Ultra-supercritical."
Mông Dương III,Coal,Proposed,2025,Quảng Ninh,1000.0,,,PDP7 proposes. No progress. LOW confidence.
An Khánh - Bắc Giang,Coal,Under Construction,2023,Bắc Giang,650.0,,,PDP8 shows under construction 2021-2030. CFB technology. HIGH confidence.
Kiên Lương I#1,Coal,Cancelled,2019,Kiên Giang,600.0,,,License revoked by Prime Minister. Project cancelled. HIGH confidence.
Kiên Lương I#2,Coal,Cancelled,2020,Kiên Giang,600.0,,,License revoked by Prime Minister. Project cancelled. HIGH confidence.
Kiên Lương II #1,Coal,Proposed,2023,Kiên Giang,600.0,,,PDP7 proposes COD 2023. No progress. LOW confidence.
Kiên Lương II #2,Coal,Proposed,2024,Kiên Giang,600.0,,,PDP7 proposes COD 2024. No progress. LOW confidence.
Kiên Lương III #1,Coal,Proposed,2027,Kiên Giang,1000.0,,,PDP7 proposes COD 2027. No progress. LOW confidence.
Kiên Lương III #2,Coal,Proposed,2028,Kiên Giang,1000.0,,,PDP7 proposes COD 2028. No progress. LOW confidence.
TTND Kiên Lương,Coal,Cancelled,2020,Kiên Giang,3600.0,,,Total complex capacity 3600MW. Licenses revoked. HIGH confidence.
Nông Sơn,Coal,Operational,2013,Quảng Nam,30.0,,,"Small subcritical unit, COD 2013 per PDP7."
Mạo Khê #1,Coal,Operational,2013,Quảng Ninh,220.0,,,"Supercritical unit, COD 2013 per PDP7."
Mạo Khê #2,Coal,Operational,2013,Quảng Ninh,220.0,,,"Supercritical unit, COD 2013 per PDP7."
