match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy_capacity_diff,An Khánh - Bac Giang,An Khanh 2 (Nui Hong 2),bac giang,thai nguyen,coal,coal,650.0,110.0,83.1,True,False,False,,
exact,An Khánh 1,An Khanh 1,thai nguyen,thai nguyen,coal,coal,116.0,110.0,5.2,True,True,True,,
exact_capacity_diff,Bà Rịa GT,Formosa Dong Nai (Captive),ba ria - vung tau,dong nai,gas,unknown,46.0,30.0,34.8,False,True,False,,
fuzzy,Bạc Liêu 1,Bac Lieu Coal,bac lieu,bac lieu,coal,coal,1200.0,1200.0,0.0,True,True,True,,
exact_capacity_diff,Cam Pha 3,Ha Khanh,quang ninh,quang ninh,coal,coal,440.0,220.0,50.0,True,False,True,,
exact,Cao Ngạn,Cao Ngan,thai nguyen,thai nguyen,coal,coal,114.0,100.0,12.3,True,True,True,,
exact,Cong Thanh,Cong Thanh,thanh hoa,thanh hoa,coal,coal,600.0,600.0,0.0,True,False,True,,
exact,Cà Mau I,Ca Mau 1 (CCGT),ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,
exact,Cà Mau II,Ca Mau 2 (CCGT),ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,
exact,Cẩm Phả 1,Cam Pha 1,quang ninh,quang ninh,coal,coal,340.0,300.0,11.8,True,True,True,,
exact,Cẩm Phả 2,Cam Pha 2,quang ninh,quang ninh,coal,coal,340.0,370.0,8.8,True,True,True,,
exact_capacity_diff,Dong Nai Formosa,An Khanh - Nui Hong,đong nai,thai nguyen,coal,coal,150.0,50.0,66.7,True,False,False,,
exact_capacity_diff,Dong Nai Formosa,Phu Quy Diesel + Wind Hybrid,đong nai,binh thuan,coal,unknown,300.0,6.0,98.0,False,False,False,,
exact_capacity_diff,Duc Giang - Lao Cai Chemical,Thanh Hoa Oil-fired (old),lao cai,thanh hoa,coal,unknown,100.0,25.0,75.0,False,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase I,Tra Vinh LNG (Duyen Hai conversion/new),quang ngai,tra vinh,coal,imported gas,2400.0,1500.0,37.5,False,True,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase II,Tra Vinh 1 (separate from Duyen Hai),quang ngai,tra vinh,coal,coal,2000.0,1320.0,34.0,True,False,False,,
exact,Duyen Hai 1,Duyen Hai 1,tra vinh,tra vinh,coal,coal,1244.0,1245.0,0.1,True,True,True,,
exact_capacity_diff,Duyen Hai 2,Cong Thanh 2,tra vinh,thanh hoa,coal,coal,600.0,600.0,0.0,True,False,False,,
exact,Duyen Hai 3,Duyen Hai 3,tra vinh,tra vinh,coal,coal,1244.0,1245.0,0.1,True,True,True,,
exact,Duyen Hai 3 Extension,Duyen Hai 3 Extension,tra vinh,tra vinh,coal,coal,660.0,660.0,0.0,True,True,True,,
exact,Duyên Hải 2,Duyen Hai 2,tra vinh,tra vinh,coal,coal,1200.0,600.0,50.0,True,True,True,,
fuzzy_capacity_diff,Formosa HT2,Formosa Ha Tinh (Captive/IPP),ha tinh,ha tinh,coal,coal,650.0,530.0,18.5,True,False,True,,
exact_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Luc Nam,ha tinh,bac giang,coal,coal,450.0,50.0,88.9,True,False,False,,
exact_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Phu Quoc Diesel,ha tinh,kien giang,coal,unknown,450.0,50.0,88.9,False,False,False,,
exact,Hai Duong,Hai Duong (BOT - Jaks/CPECC),hai duong,hai duong,coal,coal,1200.0,1200.0,0.0,True,True,True,,
exact_capacity_diff,Hai Ha CHP Phase 1,O Mon Oil/Diesel (old units),quang ninh,can tho,coal,unknown,150.0,50.0,66.7,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 2,Thu Duc (gas turbines),quang ninh,tp ho chi minh,coal,gas,750.0,170.0,77.3,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 3,Nghi Son Refinery CHP,quang ninh,thanh hoa,coal,unknown,600.0,70.0,88.3,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 4,VSIP / Various IZ CHP,quang ninh,various,coal,gas,600.0,0.0,100.0,False,False,False,,
exact,Hai Phong 1,Hai Phong 1,hai phong,hai phong,coal,coal,600.0,600.0,0.0,True,True,True,,
exact,Hai Phong 2,Hai Phong 2,hai phong,hai phong,coal,coal,600.0,600.0,0.0,True,True,True,,
exact_capacity_diff,Hai Phong 3,My Xuan B2 (Lee & Man CHP),hai phong,ba ria - vung tau,coal,gas,1200.0,120.0,90.0,False,False,False,,
exact_capacity_diff,Hải Phòng,Van Don Diesel (old),hai phong,quang ninh,gas,unknown,500.0,10.0,98.0,False,False,False,,
fuzzy_capacity_diff,LNG Bà Rịa 2,Ba Ria - Vung Tau LNG (additional),ba ria - vung tau,ba ria - vung tau,gas,imported gas,1200.0,1500.0,25.0,False,True,True,,
fuzzy,LNG Bạc Liêu,Bac Lieu LNG (Delta Offshore Energy),bac lieu,bac lieu,gas,imported gas,3200.0,3200.0,0.0,False,False,True,,
fuzzy_capacity_diff,LNG Bến Tre,Ben Tre LNG,ben tre,ben tre,gas,imported gas,3000.0,1500.0,50.0,False,True,True,,
fuzzy_capacity_diff,LNG Chân Mây,Chan May LNG,hue,thua thien hue,gas,imported gas,4000.0,2000.0,50.0,False,True,False,,
fuzzy,LNG Cà Mau 1,Ca Mau 3 (LNG expansion),ca mau,ca mau,gas,imported gas,1500.0,1500.0,0.0,False,False,True,,
fuzzy,LNG Cà Ná,Ca Na LNG,ninh thuan,ninh thuan,gas,imported gas,1500.0,1500.0,0.0,False,False,True,,
fuzzy_capacity_diff,LNG Hiệp Phước (phase I),Hiep Phuoc 2 LNG,tp ho chi minh,tp ho chi minh,gas,imported gas,1200.0,750.0,37.5,False,False,True,,
fuzzy_capacity_diff,LNG Hiệp Phước (phase II),Hiep Phuoc Oil-fired (old),tp ho chi minh,tp ho chi minh,gas,unknown,1500.0,375.0,75.0,False,False,True,,
exact_capacity_diff,LNG Hải Lăng,Binh Dinh Coal,quang tri,binh dinh,gas,coal,1500.0,1200.0,20.0,False,False,False,,
fuzzy,LNG Hải Lăng (2 and 3),Hai Lang LNG (Quang Tri - T&T / partners),quang tri,quang tri,gas,imported gas,4500.0,4500.0,0.0,False,False,True,,
fuzzy_capacity_diff,LNG Hải Phòng 2 (Cát Hải),Hai Phong LNG,hai phong,hai phong,coal,imported gas,1600.0,1500.0,6.2,False,False,True,,
exact,LNG Hải Phòng 3 (Cát Hải),Hai Phong 3,hai phong,hai phong,coal,coal,4500.0,2400.0,46.7,True,False,True,,
exact_capacity_diff,LNG Long An I,Soc Trang LNG (Long Phu site conversion),long an,soc trang,gas,imported gas,1500.0,1500.0,0.0,False,False,False,,
exact_capacity_diff,LNG Long An I phase 2,Binh Thuan LNG (additional),long an,binh thuan,gas,imported gas,1500.0,1500.0,0.0,False,True,False,,
fuzzy,LNG Long An II,Long An 2 LNG,long an,long an,gas,imported gas,1500.0,1500.0,0.0,False,False,True,,
exact_capacity_diff,LNG Long An II phase 2,Binh Duong LNG,long an,binh duong,gas,imported gas,1500.0,750.0,50.0,False,True,False,,
fuzzy,LNG Long Sơn,Long Son LNG (Ba Ria area),ba ria - vung tau,ba ria - vung tau,gas,imported gas,1200.0,1200.0,0.0,False,False,True,,
exact_capacity_diff,LNG Mũi Kê Gà 1,Co To Diesel,binh thuan,quang ninh,gas,unknown,1200.0,5.0,99.6,False,False,False,,
exact_capacity_diff,"LNG Mũi Kê Gà 2,3",Binh Dinh LNG (replacement for cancelled coal),binh thuan,binh dinh,gas,imported gas,2400.0,1500.0,37.5,False,True,False,,
fuzzy_capacity_diff,LNG Nghi Sơn (Thanh Hóa),Nghi Son EZ LNG (separate from coal),thanh hoa,thanh hoa,gas,imported gas,5000.0,1500.0,70.0,False,True,True,,
exact,LNG Nhơn Trạch 3,Nhon Trach 3 (CCGT - LNG),đong nai,dong nai,gas,imported gas,750.0,750.0,0.0,False,True,False,,
exact,LNG Nhơn Trạch 4,Nhon Trach 4 (CCGT - LNG),đong nai,dong nai,gas,imported gas,750.0,750.0,0.0,False,True,False,,
exact_capacity_diff,LNG Phong Điền – Huế,Nghi Son LNG,hue,thanh hoa,gas,imported gas,3000.0,1500.0,50.0,False,True,False,,
exact_capacity_diff,LNG Phú Mỹ 3.1,PVPower misc. gas turbines (Phu My),ba ria - vung tau,ba ria - vung tau,gas,gas,850.0,150.0,82.4,True,False,True,,
exact_capacity_diff,LNG Quảng Bình,Dong Nai LNG (additional beyond Nhon Trach),quang binh,dong nai,gas,imported gas,3000.0,1500.0,50.0,False,True,False,,
fuzzy_capacity_diff,LNG Quảng Nam,Quang Nam LNG,quang nam,quang nam,gas,imported gas,4000.0,1500.0,62.5,False,True,True,,
exact_capacity_diff,LNG Quảng Ninh 1 (Cẩm Phả),Kien Giang Coal,quang ninh,kien giang,gas,coal,1500.0,1200.0,20.0,False,False,False,,
exact_capacity_diff,LNG Quảng Ninh 2 (Cẩm Phả),An Giang Coal,quang ninh,an giang,gas,coal,1500.0,600.0,60.0,False,False,False,,
fuzzy_capacity_diff,LNG Quảng Ninh 4 (Hải Hà),Quang Ninh LNG,quang ninh,quang ninh,gas,imported gas,3000.0,1500.0,50.0,False,True,True,,
fuzzy,LNG Quảng Trạch 2,Quang Trach 2 LNG (converted from coal),quang binh,quang binh,gas,imported gas,1500.0,1500.0,0.0,False,False,True,,
