match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy_capacity_diff,An Khánh - Bac Giang,An Khanh 2,bac giang,thai nguyen,coal,coal,650.0,110.0,83.1,True,False,False,,
exact,An Khánh 1,An Khanh 1,thai nguyen,thai nguyen,coal,coal,116.0,110.0,5.2,True,True,True,,
exact_capacity_diff,Bà Rịa GT,Block B — O Mon Gas Pipeline,ba ria - vung tau,offshore to can tho,gas,unknown,46.0,0.0,100.0,False,False,False,,
fuzzy,Bạc Liêu 1,Bac Lieu Coal,bac lieu,bac lieu,coal,coal,1200.0,1200.0,0.0,True,False,True,,
exact_capacity_diff,Cam Pha 3,Bourbon Gia Lai (sugar cogen),quang ninh,gia lai,coal,unknown,440.0,0.0,100.0,False,False,False,,
exact,Cao Ngạn,Cao Ngan,thai nguyen,thai nguyen,coal,coal,114.0,100.0,12.3,True,True,True,,
exact,Cong Thanh,Cong Thanh (Thanh Hoa),thanh hoa,thanh hoa,coal,coal,600.0,600.0,0.0,True,False,True,,
exact,Cà Mau I,Ca Mau 1,ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,
exact,Cà Mau II,Ca Mau 2,ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,
exact,Cẩm Phả 1,Cam Pha 1,quang ninh,quang ninh,coal,coal,340.0,300.0,11.8,True,True,True,,
exact,Cẩm Phả 2,Cam Pha 2,quang ninh,quang ninh,coal,coal,340.0,370.0,8.8,True,True,True,,
exact_capacity_diff,Dong Nai Formosa,FICO Tay Ninh (sugar cogen),đong nai,tay ninh,coal,unknown,150.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Dong Nai Formosa,La Nga Sugar (Dong Nai),đong nai,dong nai,coal,unknown,300.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Duc Giang - Lao Cai Chemical,Cu Lao Cham Diesel,lao cai,quang nam,coal,unknown,100.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase I,--- LNG-TO-POWER PLANTS — UNDER CONSTRUCTION ---,quang ngai,,coal,unknown,2400.0,0.0,100.0,False,False,,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase II,Quang Ngai Coal,quang ngai,quang ngai,coal,coal,2000.0,1200.0,40.0,True,False,True,,
exact,Duyen Hai 1,Duyen Hai 1,tra vinh,tra vinh,coal,coal,1244.0,1245.0,0.1,True,True,True,,
exact_capacity_diff,Duyen Hai 2,Hoa Phat Hai Duong (captive steel),tra vinh,hai duong,coal,coal,600.0,120.0,80.0,True,True,False,,
exact,Duyen Hai 3,Duyen Hai 3,tra vinh,tra vinh,coal,coal,1244.0,1245.0,0.1,True,True,True,,
exact,Duyen Hai 3 Extension,Duyen Hai 3 Extension,tra vinh,tra vinh,coal,coal,660.0,688.0,4.2,True,True,True,,
exact,Duyên Hải 2,Duyen Hai 2 (BOT),tra vinh,tra vinh,coal,coal,1200.0,1200.0,0.0,True,True,True,,
exact_capacity_diff,Formosa HT2,Ca Na LNG Terminal,ha tinh,ninh thuan,coal,unknown,650.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Hon Tre / Nha Trang islands,ha tinh,khanh hoa,coal,unknown,450.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Tho Chu Island Diesel,ha tinh,kien giang,coal,unknown,450.0,0.0,100.0,False,False,False,,
fuzzy,Hai Duong,Hai Duong BOT (Jaks/CPECC),hai duong,hai duong,coal,coal,1200.0,1200.0,0.0,True,True,True,,
exact_capacity_diff,Hai Ha CHP Phase 1,Phu Quoc Diesel,quang ninh,kien giang,coal,unknown,150.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 2,My Xuan B2,quang ninh,ba ria - vung tau,coal,gas,750.0,128.0,82.9,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 3,Ninh Hoa Sugar (Khanh Hoa),quang ninh,khanh hoa,coal,unknown,600.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Hai Ha CHP Phase 4,--- GAS-FIRED / BLOCK B GAS — PLANNED (PDP7/PDP8) ---,quang ninh,,coal,unknown,600.0,0.0,100.0,False,False,,,
exact_capacity_diff,Hai Phong 1,--- CEMENT WASTE HEAT RECOVERY (WHR) — SELECTED ---,hai phong,,coal,unknown,600.0,0.0,100.0,False,False,,,
exact_capacity_diff,Hai Phong 2,SBT Tay Ninh (TTC sugar cogen),hai phong,tay ninh,coal,unknown,600.0,0.0,100.0,False,True,False,,
exact_capacity_diff,Hai Phong 3,Kien Giang Coal (Kien Luong),hai phong,kien giang,coal,coal,1200.0,1200.0,0.0,True,False,False,,
fuzzy_capacity_diff,Hải Phòng,Chinfon Hai Phong WHR,hai phong,hai phong,gas,unknown,500.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,LNG Bà Rịa 2,Ba Ria (gas turbine),ba ria - vung tau,ba ria - vung tau,gas,gas,1200.0,389.0,67.6,True,False,True,,
exact_capacity_diff,LNG Bình Định,Son My LNG Terminal,binh đinh,binh thuan,gas,unknown,5000.0,0.0,100.0,False,False,False,,
fuzzy,LNG Bạc Liêu,Bac Lieu LNG (Delta Offshore Energy),bac lieu,bac lieu,gas,imported gas,3200.0,3200.0,0.0,False,False,True,,
fuzzy_capacity_diff,LNG Bến Tre,Vietsugar Ben Tre (sugar cogen),ben tre,ben tre,gas,unknown,3000.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,LNG Chân Mây,Chan May LNG Terminal,hue,thua thien hue,gas,unknown,4000.0,0.0,100.0,False,False,False,,
fuzzy_capacity_diff,LNG Cà Mau 1,Ca Mau LNG (conversion/expansion),ca mau,ca mau,gas,imported gas,1500.0,750.0,50.0,False,False,True,,
exact_capacity_diff,"LNG Cà Mau 2,3",Thu Duc (gas turbine),ca mau,tp ho chi minh,gas,gas,3000.0,170.0,94.3,True,False,False,,
fuzzy,LNG Cà Ná,Ca Na LNG Power (Ninh Thuan),ninh thuan,ninh thuan,gas,imported gas,1500.0,1500.0,0.0,False,True,True,,
exact_capacity_diff,LNG Cà Ná II+III,Chan May LNG Power (Thua Thien Hue),ninh thuan,thua thien hue,gas,imported gas,4500.0,4000.0,11.1,False,False,False,,
