match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
exact_capacity_diff,An Khánh 1,KIEN GIANG GAS POWER PLANT,thai nguyen,kien giang,coal,gas,116.0,0.0,100.0,False,True,False,,
exact_capacity_diff,Bà Rịa GT,T3 PETROCHEMICAL LNG TERMINAL (and potentially Power Plant),ba ria - vung tau,vinh long,gas,imported gas,46.0,0.0,100.0,False,False,False,,
exact,Cao Ngạn,Cao Ngan,thai nguyen,thai nguyen,coal,coal,114.0,110.0,3.5,True,True,True,,
fuzzy_capacity_diff,Cà Mau I,CA MAU 2 GAS POWER PLANT (CM2),ca mau,ca mau,gas,gas,771.0,300.0,61.1,True,True,True,,
fuzzy_capacity_diff,Cà Mau II,CA MAU 1 GAS POWER PLANT (CM1),ca mau,ca mau,gas,gas,771.0,300.0,61.1,True,True,True,,
fuzzy_capacity_diff,Cẩm Phả 1,Cam Pha,quang ninh,quang ninh,coal,coal,340.0,300.0,11.8,True,True,True,,
fuzzy_capacity_diff,Dong Nai Formosa,Dong Nai 1,đong nai,dong nai,coal,coal,150.0,300.0,100.0,True,False,False,,
fuzzy,Dong Nai Formosa,Dong Nai 2,đong nai,dong nai,coal,coal,300.0,300.0,0.0,True,False,False,,
exact_capacity_diff,Duc Giang - Lao Cai Chemical,CAO LANH LNG TERMINAL (and potentially Power Plant),lao cai,dong thap,coal,imported gas,100.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase II,SON MY 3 LNG POWER PLANT,quang ngai,binh thuan,coal,imported gas,2000.0,2000.0,0.0,False,False,False,,
exact,Duyen Hai 1,Duyen Hai 1,tra vinh,tra vinh,coal,coal,1244.0,1200.0,3.5,True,True,True,,
fuzzy,Duyen Hai 2,Duyen Hai 3 Extended,tra vinh,tra vinh,coal,coal,600.0,600.0,0.0,True,False,True,,
exact,Duyen Hai 3,Duyen Hai 3,tra vinh,tra vinh,coal,coal,1244.0,600.0,51.8,True,True,True,,
exact,Hai Duong,Hai Duong,hai duong,hai duong,coal,coal,1200.0,600.0,50.0,True,True,True,,
exact_capacity_diff,Hai Ha CHP Phase 1,Hoang Thach,quang ninh,hai duong,coal,coal,150.0,130.0,13.3,True,False,False,,
fuzzy,LNG Bạc Liêu,BAC LIEU LNG POWER PLANT,bac lieu,bac lieu,gas,imported gas,3200.0,3200.0,0.0,False,False,True,,
exact_capacity_diff,LNG Bến Tre,CONG SON LNG,ben tre,ba ria - vung tau,gas,imported gas,3000.0,3000.0,0.0,False,False,False,,
fuzzy,LNG Cà Mau 1,CA MAU LNG POWER PLANT,ca mau,ca mau,gas,imported gas,1500.0,1500.0,0.0,False,False,True,,
exact_capacity_diff,LNG Cà Ná,VUNG TAU LNG POWER PLANT,ninh thuan,ba ria - vung tau,gas,imported gas,1500.0,1500.0,0.0,False,True,False,,
exact_capacity_diff,LNG Hiệp Phước (phase II),CAI MEP LNG POWER PLANT,tp ho chi minh,ba ria - vung tau,gas,imported gas,1500.0,1500.0,0.0,False,False,False,,
fuzzy_capacity_diff,LNG Hà Tĩnh,HA TINH LNG POWER PLANT,ha tinh,ha tinh,gas,imported gas,6000.0,1500.0,75.0,False,False,True,,
fuzzy_capacity_diff,LNG Hải Lăng,HAI LANG LNG POWER PLANT,quang tri,quang tri,gas,imported gas,1500.0,1320.0,12.0,False,False,True,,
exact_capacity_diff,LNG Long An I,THANH HOA LNG POWER PLANT,long an,thanh hoa,gas,imported gas,1500.0,1500.0,0.0,False,True,False,,
fuzzy,LNG Long An II,LONG AN LNG POWER PLANT,long an,long an,gas,imported gas,1500.0,1500.0,0.0,False,True,True,,
exact_capacity_diff,LNG Long An II phase 2,QUY NHON LNG POWER PLANT,long an,binh dinh,gas,imported gas,1500.0,1500.0,0.0,False,False,False,,
fuzzy_capacity_diff,LNG Long Sơn,LONG SON LNG TERMINAL (and potentially Power Plant),ba ria - vung tau,ba ria - vung tau,gas,imported gas,1200.0,0.0,100.0,False,True,True,,
exact_capacity_diff,LNG Mũi Kê Gà 1,Thuan My 1,binh thuan,binh thuan,gas,coal,1200.0,1200.0,0.0,False,False,True,,
fuzzy_capacity_diff,LNG Nhơn Trạch 3,NHON TRACH 3 LNG POWER PLANT,đong nai,dong nai,gas,imported gas,750.0,1500.0,100.0,False,True,False,,
fuzzy_capacity_diff,LNG Phú Mỹ 3.1,PHU MY 5,ba ria - vung tau,ba ria - vung tau,gas,imported gas,850.0,1500.0,76.5,False,False,True,,
fuzzy_capacity_diff,LNG Quảng Nam,QUANG NAM LNG POWER PLANT,quang nam,quang nam,gas,imported gas,4000.0,1500.0,62.5,False,False,True,,
exact_capacity_diff,LNG Quảng Ninh 1 (Cẩm Phả),DO QUYEN LNG POWER PLANT,quang ninh,ba ria - vung tau,gas,imported gas,1500.0,1500.0,0.0,False,False,False,,
fuzzy_capacity_diff,LNG Sơn Mỹ I,SON MY 2 LNG POWER PLANT,binh thuan,binh thuan,gas,imported gas,2250.0,2500.0,11.1,False,False,True,,
fuzzy_capacity_diff,LNG Sơn Mỹ II,SON MY 1 LNG POWER PLANT,binh thuan,binh thuan,gas,imported gas,2250.0,2700.0,20.0,False,False,True,,
fuzzy,LNG Vân Phong (J-Power),NAM VAN PHONG LNG TERMINAL (and Power Plant),khanh hoa,khanh hoa,gas,imported gas,3000.0,3000.0,0.0,False,False,True,,
exact_capacity_diff,Lee & Man,Thanh Hoa,hau giang,thanh hoa,coal,coal,125.0,120.0,4.0,True,True,False,,
exact,Long Phú 1,Long Phu 1,soc trang,soc trang,coal,coal,1200.0,1200.0,0.0,True,True,True,,
exact_capacity_diff,Na Dương 1,GULF/NEO ENERGY LNG TERMINAL (and potentially Power Plant),lang son,vung tau,coal,imported gas,110.0,0.0,100.0,False,False,False,,
fuzzy_capacity_diff,Na Dương 2,Na Duong,lang son,lang son,coal,coal,110.0,100.0,9.1,True,True,True,,
exact,Nghi Son 1,Nghi Son 1,thanh hoa,thanh hoa,coal,coal,600.0,600.0,0.0,True,True,True,,
exact,Nghi Son 2,Nghi Son 2,thanh hoa,thanh hoa,coal,coal,1200.0,1200.0,0.0,True,True,True,,
fuzzy_capacity_diff,Ninh Binh,Ninh Binh 2,ninh binh,ninh binh,coal,unknown,100.0,750.0,650.0,False,False,True,,
fuzzy_capacity_diff,Ninh Thuan Novatek project,NINH THUAN LNG POWER PLANT,ninh thuan,ninh thuan,gas,imported gas,4500.0,1500.0,66.7,False,False,True,,
exact_capacity_diff,Nong Son 1,PHU QUOC GAS POWER PLANT,quang nam,kien giang,coal,gas,30.0,0.0,100.0,False,True,False,,
exact_capacity_diff,NĐ Cần Thơ,Ha Tien 1,can tho,kien giang,unknown,coal,165.0,140.0,15.2,False,True,False,,
exact_capacity_diff,NĐ Hiệp Phước,Hao Duong,tp ho chi minh,hai duong,unknown,coal,310.0,300.0,3.2,False,True,False,,
exact_capacity_diff,NĐ LNG miền Bắc,VINH LONG SME LNG POWER PLANT,"thai binh, nam đinh, nghi son, thanh hoa",vinh long,gas,imported gas,0.0,0.0,,False,False,False,,
exact,Quảng Trạch 1,Quang Trach 1,quang binh,quang binh,coal,coal,1400.0,1200.0,14.3,True,True,True,,
exact,Quảng Trạch 2,Quang Trach 2,quang binh,quang binh,gas,coal,1200.0,1200.0,0.0,False,False,True,,
fuzzy_capacity_diff,Quảng Trị 1,QUANG TRI LNG POWER PLANT,quang tri,quang tri,coal,imported gas,1320.0,1760.0,33.3,False,False,True,,
exact_capacity_diff,Quảng Trị – Huế area,BINH THUAN LNG POWER PLANT (multiple phases),quang tri,binh thuan,gas,imported gas,4000.0,4000.0,0.0,False,False,False,,
exact,Son Dong,Son Dong,bac giang,bac giang,coal,coal,220.0,100.0,54.5,True,True,True,,
exact_capacity_diff,Sông Hậu 1,Thuan My 2,hau giang,binh thuan,coal,coal,1200.0,1200.0,0.0,True,False,False,,
fuzzy_capacity_diff,TBKHH Bà Rịa 1,BA RIA GAS POWER PLANT,ba ria - vung tau,ba ria - vung tau,gas,gas,169.0,150.0,11.2,True,True,True,,
fuzzy_capacity_diff,TBKHH Dung Quất III,DUNG QUAT LNG POWER PLANT,quang ngai,quang ngai,gas,imported gas,750.0,1500.0,100.0,False,True,True,,
exact_capacity_diff,"TBKHH Kiên Giang I, II",PHU YEN LNG POWER PLANT,kien giang,phu yen,gas,imported gas,1500.0,1500.0,0.0,False,True,False,,
fuzzy_capacity_diff,TBKHH Nhơn Trạch II,NHON TRACH 4 LNG POWER PLANT,đong nai,dong nai,gas,imported gas,750.0,1500.0,100.0,False,False,False,,
fuzzy_capacity_diff,TBKHH Phú Mỹ 1,PHU MY 3 GAS POWER PLANT (PM3),ba ria - vung tau,ba ria - vung tau,gas,gas,1140.0,750.0,34.2,True,True,True,,
fuzzy_capacity_diff,TBKHH Phú Mỹ 3,PHU MY 2 GAS POWER PLANT (PM2),ba ria - vung tau,ba ria - vung tau,gas,gas,740.0,600.0,18.9,True,True,True,,
fuzzy_capacity_diff,TBKHH Phú Mỹ 4,PHU MY 1 GAS POWER PLANT (PM1),ba ria - vung tau,ba ria - vung tau,gas,gas,468.0,400.0,14.5,True,True,True,,
exact_capacity_diff,TBKHH miền Trung I,NHA BE GAS POWER PLANT,quang nam,tp ho chi minh,gas,gas,750.0,750.0,0.0,True,False,False,,
exact_capacity_diff,TBKHH miền Trung II,Ninh Binh 1,quang nam,ninh binh,gas,unknown,750.0,750.0,0.0,False,False,False,,
exact_capacity_diff,Thang Long,Phan Thiet,quang ninh,binh thuan,coal,coal,600.0,600.0,0.0,True,True,False,,
fuzzy,Thái Bình 2,THAI BINH LNG POWER PLANT,thai binh,thai binh,coal,imported gas,1200.0,1200.0,0.0,False,False,True,,
exact_capacity_diff,Uong Bi I,Bao Minh,quang ninh,nam dinh,coal,coal,105.0,100.0,4.8,True,False,False,,
fuzzy,Uong Bi I extension,Uong Bi,quang ninh,quang ninh,coal,coal,300.0,300.0,0.0,True,True,True,,
exact_capacity_diff,Vedan Vietnam Cogeneration power station,PHI LONG LNG TERMINAL (and potentially Power Plant),đong nai,ba ria - vung tau,coal,imported gas,60.0,0.0,100.0,False,False,False,,
exact,Vinh Tan 1,Vinh Tan 1,binh thuan,binh thuan,coal,coal,1200.0,1200.0,0.0,True,True,True,,
fuzzy_capacity_diff,Vinh Tan 2,Vinh Tan 4 mở rộng (Extended),binh thuan,binh thuan,coal,coal,1244.0,600.0,51.8,True,True,True,,
exact,Vinh Tan 3,Vinh Tan 3,binh thuan,binh thuan,coal,coal,1980.0,1800.0,9.1,True,False,True,,
exact,Vinh Tan 4,Vinh Tan 4,binh thuan,binh thuan,coal,coal,1200.0,600.0,50.0,True,True,True,,
fuzzy,Vinh Tan 4 extension,Vinh Tan 2,binh thuan,binh thuan,coal,coal,600.0,600.0,0.0,True,True,True,,
reference_only,An Khánh - Bac Giang,,bac giang,,coal,,650.0,,,,,,,
reference_only,Bạc Liêu 1,,bac lieu,,coal,,1200.0,,,,,,,
reference_only,Cam Pha 3,,quang ninh,,coal,,440.0,,,,,,,
reference_only,Cong Thanh,,thanh hoa,,coal,,600.0,,,,,,,
reference_only,Cẩm Phả 2,,quang ninh,,coal,,340.0,,,,,,,
reference_only,Dung Quat Special Economic Zone (J-Power) Phase I,,quang ngai,,coal,,2400.0,,,,,,,
reference_only,Duyen Hai 3 Extension,,tra vinh,,coal,,660.0,,,,,,,
reference_only,Duyên Hải 2,,tra vinh,,coal,,1200.0,,,,,,,
reference_only,Formosa HT2,,ha tinh,,coal,,650.0,,,,,,,
reference_only,Ha Tinh Formosa Plastics Steel Complex,,ha tinh,,coal,,450.0,,,,,,,
reference_only,Ha Tinh Formosa Plastics Steel Complex,,ha tinh,,coal,,450.0,,,,,,,
reference_only,Hai Ha CHP Phase 2,,quang ninh,,coal,,750.0,,,,,,,
reference_only,Hai Ha CHP Phase 3,,quang ninh,,coal,,600.0,,,,,,,
reference_only,Hai Ha CHP Phase 4,,quang ninh,,coal,,600.0,,,,,,,
reference_only,Hai Phong 1,,hai phong,,coal,,600.0,,,,,,,
reference_only,Hai Phong 2,,hai phong,,coal,,600.0,,,,,,,
reference_only,Hai Phong 3,,hai phong,,coal,,1200.0,,,,,,,
reference_only,Hải Phòng,,hai phong,,gas,,500.0,,,,,,,
reference_only,LNG Bà Rịa 2,,ba ria - vung tau,,gas,,1200.0,,,,,,,
reference_only,LNG Bình Định,,binh đinh,,gas,,5000.0,,,,,,,
reference_only,LNG Chân Mây,,hue,,gas,,4000.0,,,,,,,
reference_only,"LNG Cà Mau 2,3",,ca mau,,gas,,3000.0,,,,,,,
reference_only,LNG Cà Ná II+III,,ninh thuan,,gas,,4500.0,,,,,,,
reference_only,LNG Cái Mép Hạ,,ba ria - vung tau,,gas,,6000.0,,,,,,,
reference_only,LNG Hiệp Phước (phase I),,tp ho chi minh,,gas,,1200.0,,,,,,,
reference_only,LNG Hải Lăng (2 and 3),,quang tri,,gas,,4500.0,,,,,,,
reference_only,LNG Hải Phòng 1 (Tiên Lãng),,hai phong,,coal,,4500.0,,,,,,,
reference_only,LNG Hải Phòng 2 (Cát Hải),,hai phong,,coal,,1600.0,,,,,,,
reference_only,LNG Hải Phòng 3 (Cát Hải),,hai phong,,coal,,4500.0,,,,,,,
reference_only,LNG Hải Phòng 4 (Đồ Sơn),,hai phong,,gas,,4500.0,,,,,,,
reference_only,LNG Long An I phase 2,,long an,,gas,,1500.0,,,,,,,
reference_only,LNG Long Sơn II+III,,ba ria - vung tau,,gas,,3200.0,,,,,,,
reference_only,LNG Long Sơn IV (địa điểm Tây),,ba ria - vung tau,,gas,,3600.0,,,,,,,
reference_only,"LNG Mũi Kê Gà 2,3",,binh thuan,,gas,,2400.0,,,,,,,
