match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy_capacity_diff,An Khánh - Bac Giang,An Khanh,bac giang,bac ninh,coal,coal,650.0,1200.0,84.6,True,True,False,,
exact_capacity_diff,An Khánh 1,Khanh Hoa,thai nguyen,khanh hoa,coal,gas,116.0,120.0,3.4,False,True,False,,
exact_capacity_diff,Bà Rịa GT,Bac Lieu LNG Terminal,ba ria - vung tau,bac lieu,gas,unknown,46.0,0.0,100.0,False,False,False,,
exact,Bạc Liêu 1,Bac Lieu 1,bac lieu,bac lieu,coal,gas,1200.0,750.0,37.5,False,False,True,,
fuzzy_capacity_diff,Cam Pha 3,Cam Pha,quang ninh,quang ninh,coal,coal,440.0,600.0,36.4,True,False,True,,
exact,Cà Mau I,Ca Mau 1,ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,
exact,Cà Mau II,Ca Mau 2,ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,
exact,Duyen Hai 1,Duyen Hai 1,tra vinh,tra vinh,coal,coal,1244.0,1245.0,0.1,True,True,True,,
exact,Duyen Hai 3,Duyen Hai 3,tra vinh,tra vinh,coal,coal,1244.0,1245.0,0.1,True,True,True,,
fuzzy_capacity_diff,Duyen Hai 3 Extension,Duyen Hai 4,tra vinh,tra vinh,coal,coal,660.0,1200.0,81.8,True,False,True,,
exact,Duyên Hải 2,Duyen Hai 2,tra vinh,tra vinh,coal,coal,1200.0,1245.0,3.8,True,True,True,,
fuzzy_capacity_diff,Formosa HT2,Formosa Ha Tinh,ha tinh,ha tinh,coal,coal,650.0,1200.0,84.6,True,False,True,,
exact,Hai Phong 1,Hai Phong 1,hai phong,haiphong,coal,coal,600.0,600.0,0.0,True,True,False,,
exact,Hai Phong 2,Hai Phong 2,hai phong,haiphong,coal,coal,600.0,600.0,0.0,True,True,False,,
fuzzy_capacity_diff,Hải Phòng,Hai Phong LNG Terminal,hai phong,haiphong,gas,unknown,500.0,0.0,100.0,False,False,False,,
fuzzy,LNG Bạc Liêu,Bac Lieu LNG,bac lieu,bac lieu,gas,imported gas,3200.0,3200.0,0.0,False,False,True,,
exact_capacity_diff,LNG Cà Mau 1,Thi Vai LNG,ca mau,ba ria - vung tau,gas,imported gas,1500.0,1500.0,0.0,False,False,False,,
fuzzy,LNG Cà Ná,Ca Na LNG,ninh thuan,ninh thuan,gas,imported gas,1500.0,1500.0,0.0,False,True,True,,
fuzzy_capacity_diff,LNG Hải Phòng 2 (Cát Hải),Hai Phong LNG,hai phong,haiphong,coal,imported gas,1600.0,1500.0,6.2,False,False,False,,
fuzzy,LNG Long An I,Long An LNG,long an,long an,gas,imported gas,1500.0,1500.0,0.0,False,True,True,,
