name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal,Operational,1980,Quảng Ninh,105.0,EVN_Annual_Report_2010_2011,Report_32_pp16-19,Mothballed 2014–2019; limited seasonal operation
Uông Bí mở rộng II,Coal,Operational,2013,Quảng Ninh,330.0,EVN_Annual_Report_2010_2011,Report_32_pp16-19,Added to existing site; cat‑tailing unit
Pha Lai I,Coal,Operational,1984,Hải Dương,440.0,EVN_Annual_Report_2010_2011,EVN_Annual_Report_2017,Two 220 MW units; refurbished 2005‑2008
Pha Lai II,Coal,Operational,2001,Hải Dương,600.0,EVN_Annual_Report_2010_2011,EVN_Annual_Report_2017,Two 300 MW units; FGD added 2015
Ninh Bình,Coal,Operational,1975,Ninh Bình,100.0,EVN_Annual_Report_2010_2011,EVN_Annual_Report_2018,Peak‑load operation; low capacity factor
Hải Phòng I,Coal,Operational,1988,Hải Phòng,300.0,EVN_Annual_Report_2010_2011,PDP7_pp19-26,Mothballed 2016‑2018; returned to service 2019
Quảng Ninh I,Coal,Operational,1985,Quảng Ninh,300.0,EVN_Annual_Report_2010_2011,PDP8_pp25-28,Original units retired; new CFB units 2021
Na Dương,Coal,Operational,2005,Lạng Sơn,111.0,EVN_Annual_Report_2010_2011,PDP8_Table2_CoalUnderConstruction,Mine‑mouth plant; fuel quality issues reduce output
Cao Nhãn,Coal,Operational,2008,Thái Nguyên,115.0,EVN_Annual_Report_2010_2011,Report_32_pp16-19,Mine‑mouth; < 50 % capacity factor
Cẩm Phả,Coal,Operational,2012,Quảng Ninh,600.0,EVN_Annual_Report_2010_2011,PDP8_Table2_CoalUnderConstruction,Two 300 MW units; wet FGD installed 2017
Sơn Động,Coal,Operational,2014,Bắc Giang,220.0,EVN_Annual_Report_2010_2011,PDP7_pp19-26,One 220 MW CFB unit
Formosa Hà Tĩnh #2,Coal,Operational,2016,Hà Tĩnh,150.0,EVN_Annual_Report_2010_2011,PDP7A_pp18-26,Captive plant; linked to steel complex
Sông Tranh 2,Coal,Operational,2011,Quảng Ngãi,190.0,EVN_Annual_Report_2010_2011,EVN_Annual_Report_2017,Twin 95 MW units; water‑shortage curtailments common
