name,fuel,status,cod,province,capacity_mwe
Nhiệt điện Phả Lại 1&2,Coal,Operational,"2001 (U1-2), 2012 (U3-4)",Hải Dương,0
Nhiệt điện Ninh Bình,Coal,Operational,"1974, rehab. 2005",Ninh Bình,0
Nhiệt điện Uông Bí,Coal,Operational,"1995 (U1), 2007 (U2)",Quảng Ninh,0
Nhiệt điện Na Dương,Coal,Operational,2005,Lạng Sơn,0
Nhiệt điện Cao Ngạn,Coal,Operational,2008,Thái Nguyên,0
Nhiệt điện Nghi Sơn 1,Coal,Operational,"2013, 2014",Thanh Hóa,0
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2014,Bình Thuận,0
Nhiệt điện Duyên Hải 1,Coal,Operational,"2015, 2016",Trà Vinh,0
Nhiệt điện Duyên Hải 3,Coal,Operational,"2015, 2016",Trà Vinh,0
Nhiệt điện Vĩnh Tân 1,Coal,Operational,2018,Bình Thuận,0
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2019,Bình Thuận,0
Nhiệt điện Mông Dương 1,Coal,Operational,2015,Quảng Ninh,0
Nhiệt điện Mông Dương 2,Coal,Operational,"2016, 2017",Quảng Ninh,0
Nhiệt điện Thái Bình 1,Coal,Operational,"2021, 2022",Thái Bình,0
Nhiệt điện Thái Bình 2,Coal,Under Construction,~2025 (est.),Thái Bình,0
Nhiệt điện Vĩnh Tân 3,Coal,Operational,"2022, 2023",Bình Thuận,0
Nhiệt điện Sông Hậu 1,Coal,Under Construction,~2025 (est.),Hậu Giang,0
Nhiệt điện Long Phú 1,Coal,Suspended/Cancelled?,N/A,Sóc Trăng,0
Nhiệt điện Nam Định 1,Coal,Suspended/Cancelled?,N/A,Nam Định,0
Nhiệt điện Quảng Trạch 1,Coal,Under Construction,~2026 (est.),Quảng Bình,0
Nhiệt điện Quảng Trạch 2,Coal,Planned (PDP8),Post-2030?,Quảng Bình,0
Nhiệt điện Vân Phong 1,Coal,Suspended/Cancelled?,N/A,Khánh Hòa,0
Nhiệt điện Cẩm Phả 1&2,Coal,Operational,"2011, 2012",Quảng Ninh,0
Nhiệt điện Hải Phòng 1&2,Coal,Operational,"2011, 2012",Hải Phòng,0
Nhiệt điện An Khánh,Coal,Operational,2013,Thái Nguyên,0
Nhiệt điện Nước Sông,Coal,Operational,2014,Bình Thuận,0
Nhiệt điện Sơn Động,Coal,Operational,"2015, 2016",Bắc Giang,0
Nhà máy điện tuabin khí chu trình hỗn hợp Phú Mỹ,Domestic Gas,Operational,1999-2005,Bà Rịa - Vũng Tàu,0
Nhà máy điện tuabin khí chu trình hỗn hợp Nhơn Trạch,Domestic Gas,Operational,"2008 (NT1), 2011 (NT2)",Đồng Nai,0
Nhà máy điện tuabin khí Cà Mau,Domestic Gas,Operational,"2008, 2009",Cà Mau,0
Nhà máy điện tuabin khí chu trình hỗn hợp Cà Mau 1&2,Domestic Gas,Operational,"2014, 2015",Cà Mau,0
Nhà máy điện tuabin khí Thủ Đức,Domestic Gas,Operational,1976-1990,TP. HCM,0
Nhà máy điện tuabin khí chu trình hỗn hợp Ô Môn 3&4,Domestic Gas,Operational,"2016, 2017",Cần Thơ,0
Nhà máy điện tuabin khí chu trình hỗn hợp Ô Môn 1,Domestic Gas,Under Construction,"~2026 (est., pending gas)",Cần Thơ,0
Nhà máy điện tuabin khí chu trình hỗn hợp Ô Môn 2,Domestic Gas,Planned (PDP8),Post-2030?,Cần Thơ,0
Nhà máy điện tuabin khí chu trình hỗn hợp Bạc Liêu,Domestic Gas,Planned (PDP8),Post-2030?,Bạc Liêu,0
Nhà máy điện LNG Sơn Mỹ 1,Imported LNG,Planned (PDP8),~2030-2035,Bình Thuận,0
Nhà máy điện LNG Sơn Mỹ 2,Imported LNG,Planned (PDP8),~2030-2035,Bình Thuận,0
Nhà máy điện LNG Nhơn Trạch 3&4,Imported LNG,Under Construction,2025-2026 (est.),Đồng Nai,0
Nhà máy điện LNG Cái Mép,Imported LNG,Planned (PDP8),~2030-2035,Bà Rịa - Vũng Tàu,0
Nhà máy điện LNG Long Sơn,Imported LNG,Planned (PDP8),~2030-2035,Bà Rịa - Vũng Tàu,0
Nhà máy điện LNG Quảng Ninh,Imported LNG,Planned (PDP8),~2030-2035,Quảng Ninh,0
Nhà máy điện LNG Quảng Trị,Imported LNG,Planned (PDP8),~2030-2035,Quảng Trị,0
Nhà máy điện LNG Chân Mây,Imported LNG,Planned (PDP8),~2030-2035,Thừa Thiên Huế,0
Nhà máy điện LNG Hải Phòng 3,Imported LNG,Planned (PDP8),~2030-2035,Hải Phòng,0
Nhà máy điện LNG Bạc Liêu,Imported LNG,Planned (PDP8),~2030-2035,Bạc Liêu,0
Nhà máy điện LNG Cần Thơ,Imported LNG,Planned (PDP8),~2030-2035,Cần Thơ,0
Nhà máy điện LNG Tân Phước,Imported LNG,Planned (PDP8),~2030-2035,Tiền Giang,0
Nhà máy điện LNG Long An,Imported LNG,Planned (PDP8),~2030-2035,Long An,0
