match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
exact_capacity_diff,An Khánh 1,Nhà máy điện tuabin khí Cà Mau,thai nguyen,ca mau,coal,unknown,116.0,0.0,100.0,False,True,False,,
exact_capacity_diff,Bà Rịa GT,Nhiệt điện An Khánh,ba ria - vung tau,thai nguyen,gas,coal,46.0,0.0,100.0,False,True,False,,
fuzzy_capacity_diff,Cao Ngạn,Nhiệt điện Cao Ngạn,thai nguyen,thai nguyen,coal,coal,114.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Cà Mau I,Nhà máy điện tuabin khí chu trình hỗn hợp Cà Mau 1&2,ca mau,ca mau,gas,unknown,771.0,0.0,100.0,False,True,True,,
fuzzy_capacity_diff,Cẩm Phả 1,Nhiệt điện Cẩm Phả 1&2,quang ninh,quang ninh,coal,coal,340.0,0.0,100.0,True,True,True,,
exact_capacity_diff,Dong Nai Formosa,Nhà máy điện LNG Cái Mép,đong nai,ba ria - vung tau,coal,imported gas,150.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Duc Giang - Lao Cai Chemical,Nhiệt điện Sơn Động,lao cai,bac giang,coal,coal,100.0,0.0,100.0,True,False,False,,
fuzzy_capacity_diff,Duyen Hai 2,Nhiệt điện Duyên Hải 1,tra vinh,tra vinh,coal,coal,600.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Duyên Hải 2,Nhiệt điện Duyên Hải 3,tra vinh,tra vinh,coal,coal,1200.0,0.0,100.0,True,True,True,,
exact_capacity_diff,Hai Ha CHP Phase 1,Nhà máy điện LNG Bạc Liêu,quang ninh,bac lieu,coal,imported gas,150.0,0.0,100.0,False,False,False,,
fuzzy_capacity_diff,Hai Phong 1,Nhà máy điện LNG Hải Phòng 3,hai phong,hai phong,coal,imported gas,600.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,Hải Phòng,Nhiệt điện Hải Phòng 1&2,hai phong,hai phong,gas,coal,500.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,LNG Bạc Liêu,Nhà máy điện tuabin khí chu trình hỗn hợp Bạc Liêu,bac lieu,bac lieu,gas,unknown,3200.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,LNG Chân Mây,Nhà máy điện LNG Chân Mây,hue,thua thien hue,gas,imported gas,4000.0,0.0,100.0,False,False,False,,
fuzzy_capacity_diff,LNG Long Sơn,Nhà máy điện LNG Long Sơn,ba ria - vung tau,ba ria - vung tau,gas,imported gas,1200.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,LNG Nhơn Trạch 3,Nhà máy điện LNG Nhơn Trạch 3&4,đong nai,đong nai,gas,imported gas,750.0,0.0,100.0,False,True,True,,
fuzzy_capacity_diff,LNG Sơn Mỹ I,Nhà máy điện LNG Sơn Mỹ 1,binh thuan,binh thuan,gas,imported gas,2250.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,LNG Sơn Mỹ II,Nhà máy điện LNG Sơn Mỹ 2,binh thuan,binh thuan,gas,imported gas,2250.0,0.0,100.0,False,False,True,,
exact_capacity_diff,Lee & Man,Nhà máy điện tuabin khí Thủ Đức,hau giang,tp. hcm,coal,unknown,125.0,0.0,100.0,False,True,False,,
fuzzy_capacity_diff,Long Phú 1,Nhiệt điện Long Phú 1,soc trang,soc trang,coal,coal,1200.0,0.0,100.0,True,False,True,,
fuzzy_capacity_diff,Na Dương 1,Nhiệt điện Mông Dương 1,lang son,quang ninh,coal,coal,110.0,0.0,100.0,True,True,False,,
fuzzy_capacity_diff,Na Dương 2,Nhiệt điện Mông Dương 2,lang son,quang ninh,coal,coal,110.0,0.0,100.0,True,True,False,,
fuzzy_capacity_diff,Nam Dinh 1,Nhiệt điện Nam Định 1,nam dinh,nam đinh,coal,coal,1200.0,0.0,100.0,True,False,False,,
fuzzy_capacity_diff,Nghi Son 1,Nhiệt điện Nghi Sơn 1,thanh hoa,thanh hoa,coal,coal,600.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Ninh Binh,Nhiệt điện Ninh Bình,ninh binh,ninh binh,coal,coal,100.0,0.0,100.0,True,False,True,,
exact_capacity_diff,Nong Son 1,Nhiệt điện Na Dương,quang nam,lang son,coal,coal,30.0,0.0,100.0,True,True,False,,
fuzzy_capacity_diff,NĐ Cần Thơ,Nhà máy điện LNG Cần Thơ,can tho,can tho,unknown,imported gas,165.0,0.0,100.0,False,False,True,,
exact_capacity_diff,NĐ LNG miền Bắc,Nhiệt điện Uông Bí,"thai binh, nam đinh, nghi son, thanh hoa",quang ninh,gas,coal,0.0,0.0,,False,False,False,,
fuzzy_capacity_diff,Phả Lại 1,Nhiệt điện Phả Lại 1&2,hai duong,hai duong,coal,coal,440.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Quang Ninh 1,Nhà máy điện LNG Quảng Ninh,quang ninh,quang ninh,gas,imported gas,600.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,Quảng Trạch 1,Nhiệt điện Quảng Trạch 2,quang binh,quang binh,coal,coal,1400.0,0.0,100.0,True,False,True,,
fuzzy_capacity_diff,Quảng Trạch 2,Nhiệt điện Quảng Trạch 1,quang binh,quang binh,gas,coal,1200.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,Sông Hậu 1,Nhiệt điện Sông Hậu 1,hau giang,hau giang,coal,coal,1200.0,0.0,100.0,True,False,True,,
exact_capacity_diff,TBKHH Bà Rịa 1,Nhà máy điện LNG Long An,ba ria - vung tau,long an,gas,imported gas,169.0,0.0,100.0,False,False,False,,
fuzzy_capacity_diff,TBKHH Nhơn Trạch I,Nhà máy điện tuabin khí chu trình hỗn hợp Nhơn Trạch,đong nai,đong nai,gas,unknown,465.0,0.0,100.0,False,True,True,,
fuzzy_capacity_diff,TBKHH Quảng Trị (khí Báo Vàng),Nhà máy điện LNG Quảng Trị,quang tri,quang tri,gas,imported gas,340.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,TBKHH Ô Môn I,Nhà máy điện tuabin khí chu trình hỗn hợp Ô Môn 1,can tho,can tho,gas,unknown,660.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,TBKHH Ô Môn II,Nhà máy điện tuabin khí chu trình hỗn hợp Ô Môn 2,can tho,can tho,gas,unknown,1050.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,TBKHH Ô Môn III,Nhà máy điện tuabin khí chu trình hỗn hợp Ô Môn 3&4,can tho,can tho,gas,unknown,1050.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,Thái Bình 1,Nhiệt điện Thái Bình 1,thai binh,thai binh,coal,coal,600.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Thái Bình 2,Nhiệt điện Thái Bình 2,thai binh,thai binh,coal,coal,1200.0,0.0,100.0,True,False,True,,
fuzzy_capacity_diff,Tân Phước 1,Nhà máy điện LNG Tân Phước,tien giang,tien giang,gas,imported gas,1200.0,0.0,100.0,False,False,True,,
exact_capacity_diff,Uong Bi I,Nhà máy điện tuabin khí chu trình hỗn hợp Phú Mỹ,quang ninh,ba ria - vung tau,coal,unknown,105.0,0.0,100.0,False,False,False,,
exact_capacity_diff,Vedan Vietnam Cogeneration power station,Nhiệt điện Nước Sông,đong nai,binh thuan,coal,coal,60.0,0.0,100.0,True,True,False,,
fuzzy_capacity_diff,Vinh Tan 1,Nhiệt điện Vĩnh Tân 2,binh thuan,binh thuan,coal,coal,1200.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Vinh Tan 2,Nhiệt điện Vĩnh Tân 4,binh thuan,binh thuan,coal,coal,1244.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Vinh Tan 3,Nhiệt điện Vĩnh Tân 3,binh thuan,binh thuan,coal,coal,1980.0,0.0,100.0,True,False,True,,
fuzzy_capacity_diff,Vinh Tan 4,Nhiệt điện Vĩnh Tân 1,binh thuan,binh thuan,coal,coal,1200.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Vân Phong 1,Nhiệt điện Vân Phong 1,khanh hoa,khanh hoa,coal,coal,1432.0,0.0,100.0,True,False,True,,
reference_only,An Khánh - Bac Giang,,bac giang,,coal,,650.0,,,,,,,
reference_only,Bạc Liêu 1,,bac lieu,,coal,,1200.0,,,,,,,
reference_only,Cam Pha 3,,quang ninh,,coal,,440.0,,,,,,,
reference_only,Cong Thanh,,thanh hoa,,coal,,600.0,,,,,,,
reference_only,Cà Mau II,,ca mau,,gas,,771.0,,,,,,,
reference_only,Cẩm Phả 2,,quang ninh,,coal,,340.0,,,,,,,
reference_only,Dong Nai Formosa,,đong nai,,coal,,300.0,,,,,,,
reference_only,Dung Quat Special Economic Zone (J-Power) Phase I,,quang ngai,,coal,,2400.0,,,,,,,
reference_only,Dung Quat Special Economic Zone (J-Power) Phase II,,quang ngai,,coal,,2000.0,,,,,,,
reference_only,Duyen Hai 1,,tra vinh,,coal,,1244.0,,,,,,,
reference_only,Duyen Hai 3,,tra vinh,,coal,,1244.0,,,,,,,
reference_only,Duyen Hai 3 Extension,,tra vinh,,coal,,660.0,,,,,,,
reference_only,Formosa HT2,,ha tinh,,coal,,650.0,,,,,,,
reference_only,Ha Tinh Formosa Plastics Steel Complex,,ha tinh,,coal,,450.0,,,,,,,
reference_only,Ha Tinh Formosa Plastics Steel Complex,,ha tinh,,coal,,450.0,,,,,,,
reference_only,Hai Duong,,hai duong,,coal,,1200.0,,,,,,,
reference_only,Hai Ha CHP Phase 2,,quang ninh,,coal,,750.0,,,,,,,
reference_only,Hai Ha CHP Phase 3,,quang ninh,,coal,,600.0,,,,,,,
reference_only,Hai Ha CHP Phase 4,,quang ninh,,coal,,600.0,,,,,,,
reference_only,Hai Phong 2,,hai phong,,coal,,600.0,,,,,,,
reference_only,Hai Phong 3,,hai phong,,coal,,1200.0,,,,,,,
reference_only,LNG Bà Rịa 2,,ba ria - vung tau,,gas,,1200.0,,,,,,,
reference_only,LNG Bình Định,,binh đinh,,gas,,5000.0,,,,,,,
reference_only,LNG Bến Tre,,ben tre,,gas,,3000.0,,,,,,,
reference_only,LNG Cà Mau 1,,ca mau,,gas,,1500.0,,,,,,,
reference_only,"LNG Cà Mau 2,3",,ca mau,,gas,,3000.0,,,,,,,
reference_only,LNG Cà Ná,,ninh thuan,,gas,,1500.0,,,,,,,
reference_only,LNG Cà Ná II+III,,ninh thuan,,gas,,4500.0,,,,,,,
reference_only,LNG Cái Mép Hạ,,ba ria - vung tau,,gas,,6000.0,,,,,,,
reference_only,LNG Hiệp Phước (phase I),,tp ho chi minh,,gas,,1200.0,,,,,,,
reference_only,LNG Hiệp Phước (phase II),,tp ho chi minh,,gas,,1500.0,,,,,,,
reference_only,LNG Hà Tĩnh,,ha tinh,,gas,,6000.0,,,,,,,
reference_only,LNG Hải Lăng,,quang tri,,gas,,1500.0,,,,,,,
reference_only,LNG Hải Lăng (2 and 3),,quang tri,,gas,,4500.0,,,,,,,
reference_only,LNG Hải Phòng 1 (Tiên Lãng),,hai phong,,coal,,4500.0,,,,,,,
reference_only,LNG Hải Phòng 2 (Cát Hải),,hai phong,,coal,,1600.0,,,,,,,
reference_only,LNG Hải Phòng 3 (Cát Hải),,hai phong,,coal,,4500.0,,,,,,,
reference_only,LNG Hải Phòng 4 (Đồ Sơn),,hai phong,,gas,,4500.0,,,,,,,
reference_only,LNG Long An I,,long an,,gas,,1500.0,,,,,,,
reference_only,LNG Long An I phase 2,,long an,,gas,,1500.0,,,,,,,
reference_only,LNG Long An II,,long an,,gas,,1500.0,,,,,,,
reference_only,LNG Long An II phase 2,,long an,,gas,,1500.0,,,,,,,
reference_only,LNG Long Sơn II+III,,ba ria - vung tau,,gas,,3200.0,,,,,,,
reference_only,LNG Long Sơn IV (địa điểm Tây),,ba ria - vung tau,,gas,,3600.0,,,,,,,
reference_only,LNG Mũi Kê Gà 1,,binh thuan,,gas,,1200.0,,,,,,,
reference_only,"LNG Mũi Kê Gà 2,3",,binh thuan,,gas,,2400.0,,,,,,,
reference_only,LNG Mỹ Giang,,khanh hoa,,gas,,6000.0,,,,,,,
reference_only,LNG Nghi Sơn (Thanh Hóa),,thanh hoa,,gas,,5000.0,,,,,,,
reference_only,LNG Nhơn Trạch 4,,đong nai,,gas,,750.0,,,,,,,
reference_only,LNG Núi Thành (Quảng Nam),,quang nam,,gas,,3200.0,,,,,,,
reference_only,LNG Phong Điền – Huế,,hue,,gas,,3000.0,,,,,,,
reference_only,LNG Phú Mỹ 3.1,,ba ria - vung tau,,gas,,850.0,,,,,,,
reference_only,LNG Quảng Bình,,quang binh,,gas,,3000.0,,,,,,,
reference_only,LNG Quảng Nam,,quang nam,,gas,,4000.0,,,,,,,
reference_only,LNG Quảng Ninh 1 (Cẩm Phả),,quang ninh,,gas,,1500.0,,,,,,,
reference_only,LNG Quảng Ninh 2 (Cẩm Phả),,quang ninh,,gas,,1500.0,,,,,,,
reference_only,LNG Quảng Ninh 3 (Quảng Yên),,quang ninh,,gas,,4500.0,,,,,,,
reference_only,LNG Quảng Ninh 4 (Hải Hà),,quang ninh,,gas,,3000.0,,,,,,,
reference_only,LNG Quảng Trạch 2,,quang binh,,gas,,1500.0,,,,,,,
reference_only,LNG Quỳnh Lập,,nghe an,,gas,,1500.0,,,,,,,
reference_only,LNG Sông Đốc (Cà Mau),,ca mau,,gas,,3000.0,,,,,,,
reference_only,LNG Thái Bình,,thai binh,,gas,,4500.0,,,,,,,
reference_only,LNG Tân Phước,,tien giang,,gas,,4500.0,,,,,,,
reference_only,"LNG Tân Thuận – Đầm Dơi, Cà Mau",,ca mau,,gas,,3200.0,,,,,,,
reference_only,LNG Vân Phong (J-Power),,khanh hoa,,gas,,3000.0,,,,,,,
reference_only,LNG Vân Phong (Mỹ Giang) phase 1,,khanh hoa,,gas,,3000.0,,,,,,,
reference_only,LNG Vân Phong (Mỹ Giang) phase 2,,khanh hoa,,gas,,3000.0,,,,,,,
