match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy_capacity_diff,An Khánh - Bac Giang,An Khánh – Bắc Giang 2,bac giang,bac giang,coal,coal,650.0,0.0,100.0,True,False,True,,
fuzzy_capacity_diff,An Khánh 1,An Khánh – Bắc Giang,thai nguyen,bac giang,coal,coal,116.0,0.0,100.0,True,True,False,,
exact_capacity_diff,Bà Rịa GT,Kiên Lương 2,ba ria - vung tau,kien giang,gas,imported gas,46.0,0.0,100.0,False,False,False,,
fuzzy_capacity_diff,Bạc Liêu 1,Bạc Liêu LNG,bac lieu,bac lieu,coal,imported gas,1200.0,0.0,100.0,False,False,True,,
exact,Cà Mau I,Cà Mau 1,ca mau,ca mau,gas,gas,771.0,0.0,100.0,True,True,True,,
exact,Cà Mau II,Cà Mau 2,ca mau,ca mau,gas,gas,771.0,0.0,100.0,True,True,True,,
exact,Cẩm Phả 1,Cẩm Phả 1,quang ninh,quang ninh,coal,coal,340.0,0.0,100.0,True,True,True,,
exact,Cẩm Phả 2,Cẩm Phả 2,quang ninh,quang ninh,coal,coal,340.0,0.0,100.0,True,True,True,,
exact_capacity_diff,Duc Giang - Lao Cai Chemical,Thị Vải Peaker,lao cai,ba ria-vt,coal,imported gas,100.0,0.0,100.0,False,False,False,,
exact,Duyen Hai 1,Duyên Hải 1,tra vinh,tra vinh,coal,coal,1244.0,0.0,100.0,True,True,True,,
exact,Duyen Hai 2,Duyên Hải 2,tra vinh,tra vinh,coal,coal,600.0,0.0,100.0,True,False,True,,
exact,Duyen Hai 3,Duyên Hải 3,tra vinh,tra vinh,coal,coal,1244.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Duyen Hai 3 Extension,Duyên Hải 3 MR,tra vinh,tra vinh,coal,coal,660.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Hai Duong,Hải Dương BOT,hai duong,hai duong,coal,coal,1200.0,0.0,100.0,True,True,True,,
exact,Hai Phong 1,Hải Phòng 1,hai phong,hai phong,coal,coal,600.0,0.0,100.0,True,True,True,,
exact,Hai Phong 2,Hải Phòng 2,hai phong,hai phong,coal,coal,600.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Hải Phòng,Hải Phòng LNG,hai phong,hai phong,gas,imported gas,500.0,0.0,100.0,False,False,True,,
exact,LNG Nhơn Trạch 3,Nhơn Trạch 3,đong nai,đong nai,gas,imported gas,750.0,0.0,100.0,False,False,True,,
exact,LNG Nhơn Trạch 4,Nhơn Trạch 4,đong nai,đong nai,gas,imported gas,750.0,0.0,100.0,False,False,True,,
exact,LNG Sơn Mỹ I,Sơn Mỹ 1,binh thuan,binh thuan,gas,imported gas,2250.0,0.0,100.0,False,True,True,,
