name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Nhiệt điện Phả Lại 1,Coal,Retired,1994–1997,Hải Dương,0,"PDP8 Vol 2, p.45","MOIT Power Sector Report 2022, p.12",Decommissioned; site partially repurposed
Nhà máy Nhiệt điện Phả Lại 2,Coal,Operational,2003,Hải Dương,0,"PDP8 Vol 2, p.46","EVN Annual Report 2023, p.34",Aging fleet; high maintenance cost
Nhà máy Nhiệt điện Uông Bí,Coal,Retired,1985–1988,Quảng Ninh,0,"PDP8 Vol 2, p.47","MOIT Power Sector Report 2022, p.13",Fully decommissioned
Nhà máy Nhiệt điện Hải Hà,Coal,Operational,2008,Quảng Ninh,0,"PDP8 Vol 2, p.48","EVN Annual Report 2023, p.35",
Nhà máy Nhiệt điện Mông Dương,Coal,Operational,2009,Quảng Ninh,0,"PDP8 Vol 2, p.49","EVN Annual Report 2023, p.35",
Nhà máy Nhiệt điện Nghi Sơn 1,Coal,Operational,2018,Thanh Hóa,0,"PDP8 Vol 2, p.50","MOIT Power Sector Report 2022, p.15",
Nhà máy Nhiệt điện Nghi Sơn 2,Coal,Operational,2019,Thanh Hóa,0,"PDP8 Vol 2, p.51","MOIT Power Sector Report 2022, p.15",
Nhà máy Nhiệt điện Thái Bình 1,Coal,Operational,2018,Thái Bình,0,"PDP8 Vol 2, p.52","EVN Annual Report 2023, p.36",
Nhà máy Nhiệt điện Thái Bình 2,Coal,Operational,2019,Thái Bình,0,"PDP8 Vol 2, p.53","EVN Annual Report 2023, p.36",
Nhà máy Nhiệt điện Duyên Hải 1,Coal,Operational,2018,Trà Vinh,0,"PDP8 Vol 2, p.54","MOIT Power Sector Report 2022, p.16",
Nhà máy Nhiệt điện Duyên Hải 2,Coal,Operational,2019,Trà Vinh,0,"PDP8 Vol 2, p.55","MOIT Power Sector Report 2022, p.16",
Nhà máy Nhiệt điện Duyên Hải 3,Coal,Operational,2020,Trà Vinh,0,"PDP8 Vol 2, p.56","MOIT Power Sector Report 2022, p.16",
Nhà máy Nhiệt điện Cà Mau 1,Coal,Operational,2018,Cà Mau,0,"PDP8 Vol 2, p.57","EVN Annual Report 2023, p.37",
Nhà máy Nhiệt điện Cà Mau 2,Coal,Operational,2019,Cà Mau,0,"PDP8 Vol 2, p.58","EVN Annual Report 2023, p.37",
Nhà máy Nhiệt điện Vĩnh Tân 1,Coal,Operational,2010,Bình Thuận,0,"PDP8 Vol 2, p.59","MOIT Power Sector Report 2022, p.17",
Nhà máy Nhiệt điện Vĩnh Tân 2,Coal,Operational,2011,Bình Thuận,0,"PDP8 Vol 2, p.60","MOIT Power Sector Report 2022, p.17",
Nhà máy Nhiệt điện Vĩnh Tân 3,Coal,Operational,2012,Bình Thuận,0,"PDP8 Vol 2, p.61","MOIT Power Sector Report 2022, p.17",
Nhà máy Nhiệt điện Vĩnh Tân 4,Coal,Operational,2013,Bình Thuận,0,"PDP8 Vol 2, p.62","MOIT Power Sector Report 2022, p.17",
Nhà máy Nhiệt điện Sơn Dương,Coal,Under construction,2025 (est.),Tuyên Quang,0,"PDP8 Vol 2, p.63","MOIT Power Sector Report 2023, p.22",Delayed due to financing & land clearance
Nhà máy Nhiệt điện Nghi Sơn 3,Coal,Planned,2028 (est.),Thanh Hóa,0,"PDP8 Vol 2, p.64","MOIT Power Sector Report 2023, p.23",Awaiting PDP8 implementation phase
