name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Phả Lại,Coal,Operational,1983‑1986 (units 1‑4),Hải Dương,0,PDP8 (2023),EVN annual report,"Units 1&2 110 MW, units 3&4 300 MW; unit 4 upgraded to 330 MW"
Ninh Bình,Coal,Operational (2×100),1974‑1980,Ninh Bình,0,PDP8,EVN website,"Old 4×25 MW retired; 2×100 MW units remain, now < 30 MWe? Actually >30, but small. Keep for completeness."
Uông Bí,Coal,Operational,1961‑2007,Quảng Ninh,0,PDP8,MOIT report,Units 1 (50 MW) retired; units 2-4 (2×150 + 1×330) active.
Na Dương,Coal,Operational,2005,Lạng Sơn,0,PDP8,EVN,CFB technology.
Cẩm Phả,Coal,Operational,2011‑2012,Quảng Ninh,0,PDP8,ADB report,
Mạo Khê,Coal,Operational,2012‑2013,Quảng Ninh,0,PDP8,MOIT,
Nghi Sơn 1,Coal,Operational,2014,Thanh Hóa,0,PDP8,MOIT,
Vũng Áng 1,Coal,Operational,2015,Hà Tĩnh,0,PDP8,MOIT,
Duyên Hải 1,Coal,Operational,2015‑2016,Trà Vinh,0,PDP8,MOIT,
Duyên Hải 2 (Phase 1),Coal,Operational,2016,Trà Vinh,0,PDP8,MOIT,"Phase 1 (2×300), Phase 2 under construction."
Duyên Hải 2 (Phase 2),Coal,Under construction,2025 (est.),Trà Vinh,0,PDP8,MOIT,"Delayed, target COD 2025."
Duyên Hải 3,Coal,Operational,2017,Trà Vinh,0,PDP8,MOIT,
Thái Bình,Coal,Operational,2017‑2018,Thái Bình,0,PDP8,MOIT,
Quảng Ninh 1,Coal,Operational,2018,Quảng Ninh,0,PDP8,MOIT,BOT project.
Quảng Ninh 2,Coal,Operational,2019,Quảng Ninh,0,PDP8,MOIT,
An Khánh,Coal,Operational,2013,Thái Nguyên,0,PDP8,MOIT,Small CFB.
Sơn Động,Coal,Operational,2016,Bắc Giang,0,PDP8,MOIT,
Mỹ Hưng 1,Coal,Suspended,–,Bình Phước,0,PDP8,MOIT,Suspended due to environmental concerns.
Vĩnh Tân 1,Coal,Operational,2018‑2019,Bình Thuận,0,PDP8,MOIT,
Vĩnh Tân 2,Coal,Operational,2019‑2020,Bình Thuận,0,PDP8,MOIT,
Vĩnh Tân 3,Coal,Under construction,2026 (est.),Bình Thuận,0,PDP8,MOIT,"BOT project, delayed."
Vĩnh Tân 4,Coal,Operational,2020‑2021,Bình Thuận,0,PDP8,MOIT,
Vĩnh Tân 4 Extension,Coal,Operational,2021,Bình Thuận,0,PDP8,MOIT,
Dung Quất 1,Coal,Operational,2020,Quảng Ngãi,0,PDP8,MOIT,BOT by Japanese consortium.
Dung Quất 2,Coal,Under construction,2027 (est.),Quảng Ngãi,0,PDP8,MOIT,"Proposed, may be delayed."
Hải Dương,Coal,Operational,2020‑2021,Hải Dương,0,PDP8,MOIT,
Nghi Sơn 2,Coal,Operational,2022,Thanh Hóa,0,PDP8,MOIT,
Long Phú 1,Coal,Under construction,2025 (est.),Sóc Trăng,0,PDP8,MOIT,
Long Phú 2,Coal,Approved,2027 (est.),Sóc Trăng,0,PDP8,MOIT,PDP8 approved.
Long Phú 3,Coal,Planned,2028 (est.),Sóc Trăng,0,PDP8,MOIT,
Sông Hậu 1,Coal,Operational,2022‑2023,Hậu Giang,0,PDP8,MOIT,
Sông Hậu 2,Coal,Under construction,2026 (est.),Hậu Giang,0,PDP8,MOIT,
Sông Hậu 3,Coal,Planned,2029 (est.),Hậu Giang,0,PDP8,MOIT,
Thái Bình 2,Coal,Operational,2023,Thái Bình,0,PDP8,MOIT,
Vũng Áng 2,Coal,Approved,2027 (est.),Hà Tĩnh,0,PDP8,MOIT,
Quảng Trị,Coal,Cancelled,–,Quảng Trị,0,PDP8,MOIT,Cancelled due to environmental policy.
Ninh Thuận 1,Coal,Cancelled,–,Ninh Thuận,0,PDP8,MOIT,"Cancelled, replaced by LNG/gas."
Ninh Thuận 2,Coal,Cancelled,–,Ninh Thuận,0,PDP8,MOIT,Cancelled.
Vân Phong 1,Coal,Operational,2024,Khánh Hòa,0,PDP8,MOIT,"BOT project, recently operational."
Hải Phòng,Coal,Operational,2010‑2011,Hải Phòng,0,PDP8,MOIT,
Quảng Ninh 3,Coal,Planned,2030 (est.),Quảng Ninh,0,PDP8,MOIT,PDP8 long‑list.
Cà Mau,Domestic gas,Operational,2000‑2001,Cà Mau,0,PDP8,PVN,Block B gas.
Nhơn Trạch 1,Domestic gas,Operational,2009,Đồng Nai,0,PDP8,PVN,Nam Con Son gas.
Nhơn Trạch 2,Domestic gas,Operational,2012,Đồng Nai,0,PDP8,PVN,Nam Con Son gas.
Phú Mỹ 1,Domestic gas,Operational,1995‑1996,Bà Rịa‑Vũng Tàu,0,PDP8,EVN,
Phú Mỹ 2.1,Domestic gas,Operational,1997‑1998,Bà Rịa‑Vũng Tàu,0,PDP8,EVN,
Phú Mỹ 2.2,Domestic gas,Operational,2005,Bà Rịa‑Vũng Tàu,0,PDP8,MOIT,
Phú Mỹ 3,Domestic gas,Operational,2005,Bà Rịa‑Vũng Tàu,0,PDP8,MOIT,
Phú Mỹ 4,Domestic gas,Operational,2008,Bà Rịa‑Vũng Tàu,0,PDP8,MOIT,
Bà Rịa,Domestic gas,Operational,2008‑2009,Bà Rịa‑Vũng Tàu,0,PDP8,PVN,
Ô Môn 1,Domestic gas,Operational,2012‑2013,Cần Thơ,0,PDP8,PVN,
Ô Môn 2,Domestic gas,Under construction,2026 (est.),Cần Thơ,0,PDP8,PVN,First unit expected 2025‑2026.
Ô Môn 3,Domestic gas,Planned,2027 (est.),Cần Thơ,0,PDP8,PVN,
Ô Môn 4,Domestic gas,Planned,2028 (est.),Cần Thơ,0,PDP8,PVN,
Thủ Đức,Domestic gas,Retired,1960s,Hồ Chí Minh,0,PDP8,EVN,Retired 2020.
Hiệp Phước,Domestic gas,Operational,2009,Hồ Chí Minh,0,PDP8,PVN,
Sơn Mỹ,Imported LNG,Approved,2027‑2028 (est.),Bình Thuận,0,PDP8,MOIT,First LNG‑to‑power in Vietnam.
Sơn Mỹ 2,Imported LNG,Planned,2029 (est.),Bình Thuận,0,PDP8,MOIT,
Bắc Ái,Imported LNG,Approved,2028 (est.),Ninh Thuận,0,PDP8,MOIT,
Nhơn Trạch 3,Imported LNG,Under construction,2025 (est.),Đồng Nai,0,PDP8,PVN,Expected COD 2025.
Nhơn Trạch 4,Imported LNG,Under construction,2025 (est.),Đồng Nai,0,PDP8,PVN,Expected COD 2025.
Hiệp Phước LNG,Imported LNG,Planned,2029 (est.),Hồ Chí Minh,0,PDP8,MOIT,
Quảng Ninh LNG,Imported LNG,Planned,2030 (est.),Quảng Ninh,0,PDP8,MOIT,
Hải Phòng LNG,Imported LNG,Planned,2030 (est.),Hải Phòng,0,PDP8,MOIT,
Thái Bình LNG,Imported LNG,Planned,2031 (est.),Thái Bình,0,PDP8,MOIT,
Nghệ An LNG,Imported LNG,Approved,2028 (est.),Nghệ An,0,PDP8,MOIT,
Bình Định LNG,Imported LNG,Planned,2030 (est.),Bình Định,0,PDP8,MOIT,
Khánh Hòa LNG,Imported LNG,Planned,2030 (est.),Khánh Hòa,0,PDP8,MOIT,
Cà Mau LNG,Imported LNG,Planned,2031 (est.),Cà Mau,0,PDP8,MOIT,
Bạc Liêu LNG,Imported LNG,Planned,2032 (est.),Bạc Liêu,0,PDP8,MOIT,
Kiên Giang LNG,Imported LNG,Planned,2032 (est.),Kiên Giang,0,PDP8,MOIT,
Vũng Tàu LNG,Imported LNG,Approved,2028‑2029 (est.),Bà Rịa‑Vũng Tàu,0,PDP8,MOIT,
Bình Thuận LNG,Imported LNG,Planned,2030 (est.),Bình Thuận,0,PDP8,MOIT,
Đà Nẵng LNG,Imported LNG,Planned,2030 (est.),Đà Nẵng,0,PDP8,MOIT,
Hà Tĩnh LNG,Imported LNG,Planned,2031 (est.),Hà Tĩnh,0,PDP8,MOIT,
Quảng Ngãi LNG,Imported LNG,Planned,2031 (est.),Quảng Ngãi,0,PDP8,MOIT,
Trà Vinh LNG,Imported LNG,Planned,2032 (est.),Trà Vinh,0,PDP8,MOIT,
Phú Mỹ LNG,Imported LNG,Approved,2028‑2029 (est.),Bà Rịa‑Vũng Tàu,0,PDP8,MOIT,
Bình Dương LNG,Imported LNG,Planned,2030 (est.),Bình Dương,0,PDP8,MOIT,
