name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
**Nhà máy điện Than Vũng Áng**,Coal (imported),Operational,,Quảng Ninh,0,,,First large‑scale super‑critical plant in Vietnam.
**Nhà máy điện Than Nghi Sơn**,Coal (imported),Operational,,Thanh Hóa,0,,,"Largest coal plant in Vietnam; includes 2 × 600 MW units commissioned 2015, 2 × 600 MW units 2017."
**Nhà máy điện Than Vĩnh Tân**,Coal (imported),Operational,,Bà Rịa‑Vũng Tàu,0,,,Part of the “Southern Power Belt” supplying Ho Chi Minh City.
**Nhà máy điện Than Phả Lại**,Coal (imported),Operational,,Quảng Ninh,0,,,Built on the former Phả Lại coal‑mining site.
**Nhà máy điện Than Thái Nguyên**,Coal (imported),Operational,,Thái Nguyên,0,,,Supplies the northern industrial corridor.
**Nhà máy điện Than Cẩm Phả**,Coal (imported),Operational,,Quảng Ninh,0,,,Part of the “Northern Power Belt”.
**Nhà máy điện Than Bà Rịa**,Coal (imported),Under construction,,Bà Rịa‑Vũng Tàu,0,,,First new coal plant after 2020 moratorium; construction started 2022.
**Nhà máy điện Than Thái Bình**,Coal (imported),Planned,,Thái Bình,0,,,Still awaiting financing; slated for the Red River Delta.
**Nhà máy điện Than Đắk Nông**,Coal (imported),Approved,,Đắk Nông,0,,,Intended to serve the Central Highlands power pool.
**Nhà máy điện Than Cà Mau**,Coal (imported),Approved,,Cà Mau,0,,,Part of the “Southern Power Belt” expansion plan.
**Nhà máy điện khí Đình Vũ**,Domestic gas (from Bạch Hổ),Operational,,Hà Nội (Hanoi‑Cát Hải),0,,,First large‑scale CCGT plant in Vietnam; supplies the capital region.
**Nhà máy điện khí Phú Lộc**,Domestic gas (Bạch Hổ),Operational,,Thừa Thiên‑Huế,0,,,Supplies central Vietnam grid.
**Nhà máy điện khí Nghi Lộc**,Domestic gas (Bạch Hổ),Operational,,Quảng Ngãi,0,,,Part of the “Central Power Belt”.
**Nhà máy điện khí Vũng Áng 2**,Imported LNG,Under construction,,Quảng Ninh,0,,,Uses regasified LNG imported via the new Quảng Ninh LNG terminal.
**Nhà máy điện khí Thái Nguyên 2**,Imported LNG,Planned,,Thái Nguyên,0,,,Intended to diversify fuel mix in the north.
**Nhà máy điện khí Đắk Lăk**,Domestic gas (Bạch Hổ),Under construction,,Đắk Lăk,0,,,Serves the Central Highlands grid.
**Nhà máy điện khí Ninh Thuận 1**,Imported LNG,Operational,,Ninh Thuận,0,,,First large‑scale LNG‑fired plant in Vietnam.
**Nhà máy điện khí Ninh Thuận 2**,Imported LNG,Under construction,,Ninh Thuận,0,,,Expands LNG capacity for the south‑central region.
**Nhà máy điện khí Phú Yên**,Domestic gas (Bạch Hổ),Operational,,Phú Yên,0,,,Supplies the south‑central grid.
**Nhà máy điện khí Hà Tĩnh**,Domestic gas (Bạch Hổ),Operational,,Hà Tĩnh,0,,,Part of the “Central Power Belt”.
**Nhà máy điện khí Cà Mau 1**,Imported LNG,Operational,,Cà Mau,0,,,First LNG plant in the Mekong Delta.
**Nhà máy điện khí Cà Mau 2**,Imported LNG,Planned,,Cà Mau,0,,,To meet growing demand in the Mekong Delta.
**Nhà máy điện khí Bến Lức**,Domestic gas (Bạch Hổ),Operational,,Long An,0,,,Supplies the Ho Chi Minh City metropolitan area.
**Nhà máy điện khí Vĩnh Long**,Domestic gas (Bạch Hổ),Operational,,Vĩnh Long,0,,,Part of the “Mekong Delta Power Belt”.
**Nhà máy điện khí Đắk Nông 2**,Domestic gas (Bạch Hổ),Planned,,Đắk Nông,0,,,Intended to replace aging coal units in the Central Highlands.
