name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Mông Dương 2,Coal,Operational,2015,Quang Ninh,0,PDP7 (Dec 1208/QD-TTg),AES Corp Annual Reports,First BOT coal plant in Vietnam.
Nhiệt điện Nghi Sơn 2,Coal,Operational,2022,Thanh Hoa,0,PDP7 (Dec 1208/QD-TTg),MOIT BOT Registry,BOT project.
Nhiệt điện Vũng Áng 1,Coal,Operational,2014,Ha Tinh,0,PDP6 / PDP7 (Dec 1208),EVN Annual Report,Transferred from PV Power to EVN.
Nhiệt điện Vĩnh Tân 1,Coal,Operational,2018,Binh Thuan,0,PDP7 (Dec 1208/QD-TTg),MOIT BOT Registry,BOT project.
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2015,Binh Thuan,0,PDP7 (Dec 1208/QD-TTg),EVN GENCO 3 Reports,
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2019,Binh Thuan,0,PDP7 (Dec 1208/QD-TTg),EVN GENCO 3 Reports,
Nhiệt điện Duyên Hải 1,Coal,Operational,2012,Tra Vinh,0,PDP6,EVN GENCO 1 Reports,
Nhiệt điện Duyên Hải 3,Coal,Operational,2017,Tra Vinh,0,PDP7 (Dec 1208/QD-TTg),EVN GENCO 1 Reports,
Nhiệt điện Sông Hậu 1,Coal,Operational,2022,Hau Giang,0,PDP7 Revised (Dec 428),PV Power Annual Report,
Nhiệt điện Long Phú 1,Coal,Under construction,2025 (Exp),Soc Trang,0,PDP7 Revised (Dec 428),PV Power / MOIT Updates,Severely delayed (Russian contractor Power Machines).
Nhiệt điện Thái Bình 2,Coal,Operational,2023,Thai Binh,0,PDP7 (Dec 1208/QD-TTg),PV Power Annual Report,
Nhiệt điện Quảng Ninh,Coal,Operational,2010,Quang Ninh,0,PDP6,EVN GENCO 1 Reports,
Nhiệt điện Hải Phòng,Coal,Operational,2014,Hai Phong,0,PDP6,EVN GENCO 2 Reports,
Nhiệt điện Phả Lại,Coal,Operational,1986-2002,Hai Duong,0,PDP5 / PDP6,EVN,Aging fleet; candidate for JETP phase-down.
Nhiệt điện Uông Bí,Coal,Operational,2009,Quang Ninh,0,PDP6,EVN GENCO 1 Reports,
Nhiệt điện Phú Mỹ 2.2,Domestic Gas,Operational,2005,Ba Ria-Vung Tau,0,PDP5,EVN / MOIT,BOT project.
Nhiệt điện Phú Mỹ 3,Domestic Gas,Operational,2004,Ba Ria-Vung Tau,0,PDP5,EVN / MOIT,BOT project.
Nhiệt điện Phú Mỹ 4,Domestic Gas,Operational,2004,Ba Ria-Vung Tau,0,PDP5,EVN GENCO 3 Reports,
Nhiệt điện Nhơn Trạch 1,Domestic Gas,Operational,2009,Dong Nai,0,PDP6,PV Power,
Nhiệt điện Nhơn Trạch 2,Domestic Gas,Operational,2011,Dong Nai,0,PDP6,PV Power,
Nhiệt điện Nhơn Trạch 3 & 4,Imported LNG,Under construction,2024-2025,Dong Nai,0,PDP8 (Dec 500) App. I,PV Power / MOIT,Vietnam's first major LNG-to-power projects.
Nhiệt điện Cà Mau 1 & 2,Domestic Gas,Operational,2008,Ca Mau,0,PDP6,PV Power,
Nhiệt điện Ô Môn 1,Domestic Gas,Operational,2008,Can Tho,0,PDP6,EVN GENCO 2 Reports,
Nhiệt điện Ô Môn 2,Domestic Gas,Operational,2015,Can Tho,0,PDP7 (Dec 1208/QD-TTg),EVN GENCO 2 Reports,
Nhiệt điện Ô Môn 3 & 4,Imported LNG,Approved,2026-2028,Can Tho,0,PDP8 (Dec 500) App. I,MOIT / EVN,Key LNG transition project for Mekong Delta.
Nhiệt điện Miền Trung,Domestic Gas,Operational,2004,Quang Nam,0,PDP5,EVN GENCO 2 Reports,
Nhiệt điện Bạc Liêu (LNG),Imported LNG,Approved,2027-2030,Bac Lieu,0,PDP8 (Dec 500) App. I,MOIT,Major proposed LNG hub.
Nhiệt điện Sơn Mỹ 2 (LNG),Imported LNG,Approved,2026-2028,Binh Thuan,0,PDP8 (Dec 500) App. I,MOIT,
Nhiệt điện Sơn Mỹ 1 (LNG),Imported LNG,Approved,2026-2028,Binh Thuan,0,PDP8 (Dec 500) App. I,MOIT,
Nhiệt điện Vũng Áng 2,Coal,Cancelled,N/A,Ha Tinh,0,PDP7 Revised (Dec 428),PDP8 (Dec 500),Cancelled in PDP8 due to JETP coal phase-down.
Nhiệt điện Vĩnh Tân 3,Coal,Cancelled,N/A,Binh Thuan,0,PDP7 Revised (Dec 428),PDP8 (Dec 500),Developer withdrew; PDP8 shifts to LNG.
Nhiệt điện Vân Phong 1,Coal,Cancelled,N/A,Khanh Hoa,0,PDP7 Revised (Dec 428),PDP8 (Dec 500),Cancelled in PDP8; developer pivoted away from coal.
Nhiệt điện Công Thanh,Coal,Suspended,N/A,Thanh Hoa,0,PDP7 (Dec 1208/QD-TTg),MOIT / Provincial Gov,Stalled indefinitely due to financing/environmental issues.
