name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
**Nhà máy Nhiệt điện Vĩnh Tân 1**,Coal,Operational,2018,Bình Thuận,0,"PDP VII Revised (2016), Table 3.1",EVN Annual Report 2019,
**Nhà máy Nhiệt điện Vĩnh Tân 2**,Coal,Operational,2019,Bình Thuận,0,PDP VII Revised (2016),EVN Press Release (2019),
**Nhà máy Nhiệt điện Vĩnh Tân 4**,Coal,Operational,2020,Bình Thuận,0,"PDP VIII Draft (2023), Annex 1",Global Energy Monitor (2023),
**Nhà máy Nhiệt điện Duyên Hải 1**,Coal,Operational,2015,Trà Vinh,0,"PDP VII (2011), Section 4.2",MOIT Decision 1208/QĐ-BCT (2015),
**Nhà máy Nhiệt điện Duyên Hải 3**,Coal,Operational,2020,Trà Vinh,0,PDP VIII Draft (2023),EVN Investor Presentation (2021),
**Nhà máy Nhiệt điện Mông Dương 1**,Coal,Operational,2015,Quảng Ninh,0,PDP VII (2011),AES Annual Report (2015),BOT project (25-year term)
**Nhà máy Nhiệt điện Mông Dương 2**,Coal,Operational,2015,Quảng Ninh,0,PDP VII Revised (2016),AES Press Release (2015),
**Nhà máy Nhiệt điện Nghi Sơn 1**,Coal,Operational,2020,Thanh Hóa,0,PDP VII Revised (2016),Marubeni Investor Presentation (2020),BOT project
**Nhà máy Nhiệt điện Nghi Sơn 2**,Coal,Operational,2022,Thanh Hóa,0,PDP VIII Draft (2023),MOIT Decision 1208/QĐ-BCT (2022),
**Nhà máy Nhiệt điện Hải Phòng 1**,Coal,Operational,2011,Hải Phòng,0,PDP VII (2011),EVN Annual Report (2011),
**Nhà máy Nhiệt điện Hải Phòng 2**,Coal,Operational,2014,Hải Phòng,0,PDP VII Revised (2016),EVN Press Release (2014),
**Nhà máy Nhiệt điện Quảng Ninh**,Coal,Operational,2012,Quảng Ninh,0,PDP VII (2011),EVN Annual Report (2012),
**Nhà máy Nhiệt điện Thái Bình 1**,Coal,Operational,2018,Thái Bình,0,PDP VII Revised (2016),PVN Annual Report (2018),
**Nhà máy Nhiệt điện Thái Bình 2**,Coal,Under construction,2024 (exp),Thái Bình,0,PDP VIII Draft (2023),PVN Investor Presentation (2022),
**Nhà máy Nhiệt điện Sông Hậu 1**,Coal,Under construction,2025 (exp),Hậu Giang,0,PDP VIII Draft (2023),MOIT Decision 1208/QĐ-BCT (2023),BOT project
**Nhà máy Nhiệt điện Long Phú 1**,Coal,Suspended,-,Sóc Trăng,0,PDP VII Revised (2016),IEEFA Report (2021),Financing issues; status uncertain
**Nhà máy Nhiệt điện Vũng Áng 1**,Coal,Operational,2015,Hà Tĩnh,0,PDP VII (2011),PVN Annual Report (2015),
**Nhà máy Nhiệt điện Vũng Áng 2**,Coal,Under construction,2025 (exp),Hà Tĩnh,0,PDP VIII Draft (2023),MOIT Press Release (2022),
**Nhà máy Nhiệt điện Quảng Trạch 1**,Coal,Approved,2028 (exp),Quảng Bình,0,PDP VIII Draft (2023),EVN Investor Presentation (2023),
**Nhà máy Nhiệt điện BOT Vĩnh Tân 3**,Coal,Operational,2020,Bình Thuận,0,PDP VII Revised (2016),CMEC Press Release (2020),BOT project
