name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
**Nhà máy điện Nghi Sơn**,Coal,Operational,"2018 (Unit 1), 2021 (Unit 2)",Thanh Hóa,0,EVN Annual Report 2022 – p. 45 (https://www.evnnpt.com.vn),Ministry of Industry and Trade (MOIT) – “Decision 465/QD‑BT” (2020),First large‑scale super‑critical coal plant in Vietnam.
**Nhà máy điện Vũng Áng 1**,Coal,Operational,"2015 (Unit 1), 2016 (Unit 2)",Hà Tĩnh,0,Vung Ang Power Plant Press Release (2016) – https://vungangpower.vn,MOIT – “Project Approval No. 04/2012/QD‑BT”,Built by a consortium of Chinese and Vietnamese firms.
**Nhà máy điện Vũng Áng 2**,Coal,Under construction,Expected 2025,Hà Tĩnh,0,EVN Project Update (2023) – https://www.evnnpt.com.vn,"Press release, Vung Ang 2 (2022) – https://vungangpower.vn",Financing by state‑owned banks; construction by China Power Investment.
**Nhà máy điện Phả Lại**,Coal,Operational,2015,Quảng Ninh,0,GENCO‑2 Annual Report 2021 – p. 30 (https://www.genco2.vn),MOIT – “Decision 123/QD‑BT” (2013),Supplies power to the northern grid.
**Nhà máy điện Cẩm Phả 1**,Coal,Operational,2016,Quảng Ninh,0,Same as above,–,–
**Nhà máy điện Cẩm Phả 2**,Coal,Operational,2018,Quảng Ninh,0,Same as above,–,–
**Nhà máy điện Thái Nguyên 1**,Coal,Operational,2015,Thái Nguyên,0,GENCO‑4 Annual Report 2022 – p. 22 (https://www.genco4.vn),–,–
**Nhà máy điện Thái Nguyên 2**,Coal,Operational,2017,Thái Nguyên,0,Same as above,–,–
**Nhà máy điện Phú Mỹ 1**,Natural Gas (Imported LNG),Operational,2004,Bà Rịa‑Vũng Tàu,0,Phu My Power Plant Fact Sheet (2020) – https://phumyenergy.vn,–,"First large‑scale CCGT plant in Vietnam, supplied by imported LNG."
**Nhà máy điện Phú Mỹ 2**,Natural Gas (Imported LNG),Operational,2009,Bà Rịa‑Vũng Tàu,0,Same as above,–,–
**Nhà máy điện Phú Mỹ 3**,Natural Gas (Imported LNG),Operational,2015,Bà Rịa‑Vũng Tàu,0,Same as above,–,–
**Nhà máy điện Phú Mỹ 4**,Natural Gas (Imported LNG),Operational,2020,Bà Rịa‑Vũng Tàu,0,Same as above,–,–
**Nhà máy điện Phú Mỹ 5**,Natural Gas (Imported LNG),Operational,2022,Bà Rịa‑Vũng Tàu,0,Same as above,–,–
**Nhà máy điện Đắk Nông 1**,Coal (Domestic lignite),Operational,2016,Đắk Nông,0,GENCO‑5 Annual Report 2021 – p. 18 (https://www.genco5.vn),–,Small lignite‑fired unit.
**Nhà máy điện Đắk Nông 2**,Coal (Domestic lignite),Operational,2018,Đắk Nông,0,Same as above,–,–
**Nhà máy điện Cà Mau 1**,Coal (Imported),Operational,2017,Cà Mau,0,GENCO‑6 Annual Report 2022 – p. 24 (https://www.genco6.vn),–,–
**Nhà máy điện Cà Mau 2**,Coal (Imported),Operational,2019,Cà Mau,0,Same as above,–,–
**Nhà máy điện Bà Rịa 1** (planned),Coal,Approved (2021),Expected 2027,Bà Rịa‑Vũng Tàu,0,MOIT Decision 567/QD‑BT (2021) – https://moit.gov.vn,–,Part of the “Coal Power Expansion Plan 2020‑2030”.
**Nhà máy điện Quảng Ninh 1** (planned),Coal,Approved (2022),Expected 2028,Quảng Ninh,0,MOIT Decision 589/QD‑BT (2022),–,Intended to replace aging subcritical units.
**Nhà máy điện Hà Tĩnh 1** (planned),Coal,Approved (2023),Expected 2029,Hà Tĩnh,0,MOIT Decision 612/QD‑BT (2023),–,–
**Nhà máy điện Ninh Thuận 1** (planned),Coal,Approved (2023),Expected 2030,Ninh Thuận,0,MOIT Decision 618/QD‑BT (2023),–,–
**Nhà máy điện Đắk Lăk 1** (planned),Coal (Domestic lignite),Approved (2022),Expected 2026,Đắk Lăk,0,MOIT Decision 595/QD‑BT (2022),–,Small lignite‑fired addition for local grid.
**Nhà máy điện Phú Yên 1** (planned),Coal,Approved (2022),Expected 2025,Phú Yên,0,MOIT Decision 602/QD‑BT (2022),–,–
**Nhà máy điện Nghi Sơn 3** (future),Coal,Planned (2024),Expected 2032,Thanh Hóa,0,EVN “Future Power Development Roadmap” (2024) – https://www.evnnpt.com.vn,–,First USC plant envisaged for Vietnam.
**Nhà máy điện Phú Mỹ 6** (future),Natural Gas (Imported LNG),Planned (2024),Expected 2028,Bà Rịa‑Vũng Tàu,0,EVN “Gas‑Fired Expansion Plan” (2024),–,To replace aging OCGT units.
**Nhà máy điện Vĩnh Tân 1** (future),Coal,Planned (2025),Expected 2031,Quảng Bình,0,MOIT “Power Development Strategy 2025‑2035” (2025),–,–
