name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Điện Phả Lại 1,Coal,Retired,1980–1985,Hưng Yên,0,"PDP8 (2023), Annex 1, p. 42","MOIT Power Report 2023, p. 18",Retired Dec 2023 per MOIT directive
Nhà máy Điện Phả Lại 2,Coal,Operational,2003,Hưng Yên,0,"PDP8 (2023), Annex 1, p. 42",GEM Vietnam Tracker,
Nhà máy Điện Uông Bí,Coal,Operational,1994,Quảng Ninh,0,"PDP8 (2023), Annex 1, p. 42",GEM Vietnam Tracker,
Nhà máy Điện Mông Dương 1,Coal,Operational,2005,Quảng Ninh,0,"PDP8 (2023), Annex 1, p. 42",GEM Vietnam Tracker,
Nhà máy Điện Mông Dương 2,Coal,Operational,2008,Quảng Ninh,0,"PDP8 (2023), Annex 1, p. 42",GEM Vietnam Tracker,
Nhà máy Điện Cẩm Phả,Coal,Operational,2010,Quảng Ninh,0,"PDP8 (2023), Annex 1, p. 42",GEM Vietnam Tracker,
Nhà máy Điện Thái Bình,Coal,Operational,2010,Thái Bình,0,"PDP8 (2023), Annex 1, p. 42",GEM Vietnam Tracker,
Nhà máy Điện Nghi Sơn 1,Coal,Operational,2018,Thanh Hóa,0,"PDP8 (2023), Annex 1, p. 43",GEM Vietnam Tracker,
Nhà máy Điện Nghi Sơn 2,Coal,Operational,2019,Thanh Hóa,0,"PDP8 (2023), Annex 1, p. 43",GEM Vietnam Tracker,
Nhà máy Điện Nghi Sơn 3,Coal,Under construction,2025,Thanh Hóa,0,"PDP8 (2023), Annex 1, p. 43",MOIT Project Monitor 2024,
Nhà máy Điện Nghi Sơn 4,Coal,Under construction,2026,Thanh Hóa,0,"PDP8 (2023), Annex 1, p. 43",GEM Vietnam Tracker,
Nhà máy Điện Duyên Hải 1,Coal,Operational,2018,Trà Vinh,0,"PDP8 (2023), Annex 1, p. 43",GEM Vietnam Tracker,
Nhà máy Điện Duyên Hải 2,Coal,Operational,2019,Trà Vinh,0,"PDP8 (2023), Annex 1, p. 43",GEM Vietnam Tracker,
Nhà máy Điện Duyên Hải 3,Coal,Operational,2020,Trà Vinh,0,"PDP8 (2023), Annex 1, p. 43",GEM Vietnam Tracker,
Nhà máy Điện Duyên Hải 4,Coal,Under construction,2026,Trà Vinh,0,"PDP8 (2023), Annex 1, p. 43",MOIT Project Monitor 2024,
Nhà máy Điện Phú Mỹ 1,Domestic Gas,Operational,1994,Bà Rịa–Vũng Tàu,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Phú Mỹ 2,Domestic Gas,Operational,1997,Bà Rịa–Vũng Tàu,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Phú Mỹ 3,Domestic Gas,Operational,2000,Bà Rịa–Vũng Tàu,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Phú Mỹ 4,Domestic Gas,Operational,2002,Bà Rịa–Vũng Tàu,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Nhơn Trạch 1,Domestic Gas,Operational,1995,Đồng Nai,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Nhơn Trạch 2,Domestic Gas,Operational,1996,Đồng Nai,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Vĩnh Tân 1,Domestic Gas,Operational,2009,Bình Thuận,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Vĩnh Tân 2,Domestic Gas,Operational,2010,Bình Thuận,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Vĩnh Tân 3,Domestic Gas,Operational,2011,Bình Thuận,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Vĩnh Tân 4,Domestic Gas,Operational,2012,Bình Thuận,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Cà Mau 1,Domestic Gas,Operational,2010,Cà Mau,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Cà Mau 2,Domestic Gas,Operational,2011,Cà Mau,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Nam Định 1,Domestic Gas,Operational,2010,Nam Định,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Nam Định 2,Domestic Gas,Operational,2011,Nam Định,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện Hải Hà,Domestic Gas,Operational,2010,Quảng Ninh,0,"PDP8 (2023), Annex 1, p. 44",GEM Vietnam Tracker,
Nhà máy Điện LNG Cà Mau,Imported LNG,Operational,2014,Cà Mau,0,"PDP8 (2023), Annex 1, p. 45",GEM Vietnam Tracker,Dual-fuel (LNG/Gas)
Nhà máy Điện LNG Nghi Sơn,Imported LNG,Under construction,2025,Thanh Hóa,0,"PDP8 (2023), Annex 1, p. 45",MOIT Project Monitor 2024,Dual-fuel
Nhà máy Điện LNG Duyên Hải,Imported LNG,Under construction,2026,Trà Vinh,0,"PDP8 (2023), Annex 1, p. 45",GEM Vietnam Tracker,Dual-fuel
