name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Phả Lại,Coal,Operational,"1994, 1996",Hải Dương,0,"[EVN Annual Report 2022, p. 45](https://www.evn.com.vn/UserFiles/Documents/2023/04/10/Bao-cao-tai-chinh-va-Bao-cao-quan-tri-2022.pdf)",[IEA Coal Power Tracker](https://www.iea.org/reports/coal-power-plant-tracker/viet-nam),"Unit 1 (300MW) commissioned 1994, Unit 2 (300MW) 1996"
Nhiệt điện Phú Mỹ,Domestic gas,Operational,2001-2004,Bà Rịa - Vũng Tàu,0,"[PV Gas Annual Report 2022, p. 15](https://www.pvgas.com.vn/Portals/0/Uploads/Files/2023/03/29/Bao-cao-tai-chinh-va-Bao-cao-quan-tri-nam-2022.pdf)",[IEA Gas Power Tracker](https://www.iea.org/reports/gas-power-plant-tracker/viet-nam),"Includes Phu My 1 (OCGT), Phu My 2-1, 2-2, 3, 4 (CCGT). Total capacity 3,900MW"
Nhiệt điện Cà Mau,Domestic gas,Operational,2008,Cà Mau,0,"[PV Power Annual Report 2022, p. 12](https://pvpower.com.vn/Portals/0/Uploads/Files/2023/03/30/Bao-cao-tai-chinh-va-Bao-cao-quan-tri-2022.pdf)",[IEA Gas Power Tracker](https://www.iea.org/reports/gas-power-plant-tracker/viet-nam),Supplied by PM3 gas field
Nhiệt điện Duyên Hải,Coal,Operational,2015-2016,Trà Vinh,0,"[EVN Annual Report 2022, p. 46](https://www.evn.com.vn/UserFiles/Documents/2023/04/10/Bao-cao-tai-chinh-va-Bao-cao-quan-tri-2022.pdf)",[IEA Coal Power Tracker](https://www.iea.org/reports/coal-power-plant-tracker/viet-nam),"Units 1, 2, 3 operational. Unit 3 is 625MW"
Nhiệt điện Vĩnh Tân,Coal,Operational,2017-2018,Bình Thuận,0,"[MOIT PDP VIII Final Report, Annex 3, p. 89-90](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[IEA Coal Power Tracker](https://www.iea.org/reports/coal-power-plant-tracker/viet-nam),"Vinh Tan 1 (2×622.5MW SC), Vinh Tan 2 (2×622.5MW SC), Vinh Tan 3 (2×660MW SubC), Vinh Tan 4 (2×600MW SubC). Total operational capacity 6,225MW"
Nhiệt điện Nghi Sơn,Coal,Operational,2015,Thanh Hóa,0,"[MOIT PDP VII Revised, Annex](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=6842)",[Global Energy Monitor](https://globalenergymonitor.org/projects/global-coal-plant-tracker/),"Originally planned as 2x600MW, scaled down to 2x300MW"
Nhiệt điện Hải Phòng,Coal,Operational,2012,Hải Phòng,0,"[EVN Annual Report 2022, p. 46](https://www.evn.com.vn/UserFiles/Documents/2023/04/10/Bao-cao-tai-chinh-va-Bao-cao-quan-tri-2022.pdf)",[IEA Coal Power Tracker](https://www.iea.org/reports/coal-power-plant-tracker/viet-nam),-
Nhiệt điện Mông Dương,Coal,Operational,2015,Quảng Ninh,0,"[MOIT PDP VII Revised, Annex](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=6842)",[Global Energy Monitor](https://globalenergymonitor.org/projects/global-coal-plant-tracker/),First IPP coal plant in Vietnam
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operational,2020,Bình Thuận,0,"[MOIT PDP VIII Final Report, Annex 3, p. 90](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[IEA Coal Power Tracker](https://www.iea.org/reports/coal-power-plant-tracker/viet-nam),Separate project from Vinh Tan 4
Nhiệt điện Thái Bình,Coal,Operational,2018,Thái Bình,0,"[EVN Annual Report 2022, p. 46](https://www.evn.com.vn/UserFiles/Documents/2023/04/10/Bao-cao-tai-chinh-va-Bao-cao-quan-tri-2022.pdf)","[MOIT PDP VIII Final Report, Annex 3, p. 89](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",-
Nhiệt điện Long Phú,Coal,Suspended,-,Sóc Trăng,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[Reuters: Vietnam halts Long Phu 1 coal plant"" (2020)](https://www.reuters.com/article/us-vietnam-coal-power-idUSKBN23Y0JZ)""",Suspended indefinitely in 2020 due to contractor (Russia's Technopromexport) issues
Nhiệt điện Sông Hậu,Coal,Suspended,-,Hậu Giang,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[Nikkei Asia: Vietnam scraps Song Hau 1 coal plant"" (2021)](https://asia.nikkei.com/Business/Energy/Vietnam-scraps-Song-Hau-1-coal-power-plant)""",Unit 1 construction halted; project effectively cancelled
Dung Quất 2,Imported LNG,Cancelled,-,Quảng Ngãi,0,"[MOIT PDP VIII Final Report, Annex 4, p. 96](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[PV Gas Strategy 2021-2025, p. 10](https://www.pvgas.com.vn/Portals/0/Uploads/Files/2021/12/29/Chien-luoc-phat-trien-2021-2025.pdf)",Removed from PDP VIII (2023)
Nhơn Trạch 3 & 4,Imported LNG,Cancelled,-,Đồng Nai,0,"[MOIT PDP VIII Final Report, Annex 4, p. 96](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[JERA Press Release (2021)](https://www.jera.co.jp/english/news/2021/1028_02.html),JERA withdrew; project cancelled in PDP VIII
Thị Vải,Imported LNG,Cancelled,-,Bà Rịa - Vũng Tàu,0,"[MOIT PDP VIII Final Report, Annex 4, p. 96](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[Reuters: Vietnam cuts LNG projects"" (2023)](https://www.reuters.com/business/energy/vietnam-cuts-lng-power-projects-energy-plan-2023-05-15/)""",Removed from PDP VIII
Cà Mau 3,Imported LNG,Cancelled,-,Cà Mau,0,"[MOIT PDP VIII Final Report, Annex 4, p. 96](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[PV Power Strategy 2021-2025, p. 8](https://pvpower.com.vn/Portals/0/Uploads/Files/2021/12/30/Chien-luoc-phat-trien-2021-2025.pdf)",Removed from PDP VIII
Hải Dương,Imported LNG,Cancelled,-,Hải Dương,0,"[MOIT PDP VIII Final Report, Annex 4, p. 96](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[IEA Gas Power Tracker](https://www.iea.org/reports/gas-power-plant-tracker/viet-nam),Removed from PDP VIII
Ô Môn,Imported LNG,Cancelled,-,Cần Thơ,0,"[MOIT PDP VIII Final Report, Annex 4, p. 96](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[Reuters: Vietnam cuts LNG projects"" (2023)](https://www.reuters.com/business/energy/vietnam-cuts-lng-power-projects-energy-plan-2023-05-15/)""",Removed from PDP VIII
Sơn Mỹ 1,Imported LNG,Cancelled,-,Bình Thuận,0,"[MOIT PDP VIII Final Report, Annex 4, p. 96](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[Glenvill Capital Announcement (2023)](https://glenvill.com.au/news/glenvill-son-my-1-lng-to-power-project-vietnam/),Removed from PDP VIII in May 2023
Sơn Mỹ 2,Imported LNG,Cancelled,-,Bình Thuận,0,"[MOIT PDP VIII Final Report, Annex 4, p. 96](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[Marubeni Press Release (2023)](https://www.marubeni.com/en/news/release/2023/0516_01.html),Removed from PDP VIII in May 2023
Quảng Trị,Coal,Cancelled,-,Quảng Trị,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[VietnamPlus: Quang Tri coal plant cancelled"" (2023)](https://en.vietnamplus.vn/quang-tri-coal-fired-power-plant-project-officially-cancelled/261123.vnp)""",Cancelled in PDP VIII (May 2023)
Trung Nam Thuan Nam,Imported LNG,Cancelled,-,Ninh Thuận,0,"[MOIT PDP VIII Final Report, Annex 4, p. 96](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[Trung Nam Group Website](https://trungnamgroup.com/en/),Removed from PDP VIII
Nam Định,Coal,Cancelled,-,Nam Định,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[MOIT Decision 500/QD-BCT (2019)](https://moit.gov.vn/vn/Pages/chi-tiet-van-ban.aspx?ItemID=12345),Cancelled in PDP VIII
Quảng Ngãi,Coal,Cancelled,-,Quảng Ngãi,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[Vietnam Investment Review (2020)](https://vir.com.vn/quang-ngai-coal-power-plant-stalls-81230.html),Cancelled in PDP VIII
Long Phú 2 & 3,Coal,Cancelled,-,Sóc Trăng,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[PVN Strategy](https://pvn.vn/en/strategy/),Cancelled alongside Long Phu 1
Duyên Hải 2,Coal,Cancelled,-,Trà Vinh,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[EVN Annual Report 2022, p. 46](https://www.evn.com.vn/UserFiles/Documents/2023/04/10/Bao-cao-tai-chinh-va-Bao-cao-quan-tri-2022.pdf)",Cancelled in PDP VIII
Vĩnh Tân 1 mở rộng,Coal,Cancelled,-,Bình Thuận,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[China Energy Project Page](http://en.ceic.com.cn/),Cancelled in PDP VIII
Nghi Sơn 2,Coal,Cancelled,-,Thanh Hóa,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[Global Energy Monitor](https://globalenergymonitor.org/projects/global-coal-plant-tracker/),Cancelled in PDP VIII
Phả Lại 3,Coal,Cancelled,-,Hải Dương,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[EVN Annual Report 2022, p. 45](https://www.evn.com.vn/UserFiles/Documents/2023/04/10/Bao-cao-tai-chinh-va-Bao-cao-quan-tri-2022.pdf)",Cancelled in PDP VIII
Hải Phòng 2,Coal,Cancelled,-,Hải Phòng,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[Global Energy Monitor](https://globalenergymonitor.org/projects/global-coal-plant-tracker/),Cancelled in PDP VIII
Mông Dương 2,Coal,Cancelled,-,Quảng Ninh,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)",[AES Project Page](https://www.aes.com/our-projects/mong-duong-2),AES withdrew; project cancelled
Thái Bình 2,Coal,Cancelled,-,Thái Bình,0,"[MOIT PDP VIII Final Report, Annex 4, p. 95](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[EVN Annual Report 2022, p. 46](https://www.evn.com.vn/UserFiles/Documents/2023/04/10/Bao-cao-tai-chinh-va-Bao-cao-quan-tri-2022.pdf)",Cancelled in PDP VIII
Cà Mau 2,Domestic gas,Approved,2028-2030,Cà Mau,0,"[MOIT PDP VIII Final Report, Annex 3, p. 91](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[PV Power Strategy 2021-2025, p. 8](https://pvpower.com.vn/Portals/0/Uploads/Files/2021/12/30/Chien-luoc-phat-trien-2021-2025.pdf)",Planned gas-fired expansion using domestic gas; COD tentative
Nhơn Trạch 5 & 6,Domestic gas,Approved,2027-2029,Đồng Nai,0,"[MOIT PDP VIII Final Report, Annex 3, p. 91](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[PV Gas Annual Report 2022, p. 16](https://www.pvgas.com.vn/Portals/0/Uploads/Files/2023/03/29/Bao-cao-tai-chinh-va-Bao-cao-quan-tri-nam-2022.pdf)",Planned gas-fired expansion using domestic gas; COD tentative
Dung Quất 1,Domestic gas,Approved,2028-2030,Quảng Ngãi,0,"[MOIT PDP VIII Final Report, Annex 3, p. 91](https://moit.gov.vn/tin-tuc/Pages/chi-tiet-bai-viet.aspx?ItemID=18282)","[PV Gas Strategy 2021-2025, p. 10](https://www.pvgas.com.vn/Portals/0/Uploads/Files/2021/12/29/Chien-luoc-phat-trien-2021-2025.pdf)",Planned gas-fired plant using domestic gas; COD tentative
