name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Phả Lại 1,Coal,Operational,1983–1986,Hải Dương,0,EVN-AR,GEM-Coal,Oldest major coal plant; aging units; partial retirement discussed under PDP8
Nhiệt điện Phả Lại 2,Coal,Operational,2001–2002,Hải Dương,0,EVN-AR,GEM-Coal,Supercritical-era design but classified subcritical; listed for extended operation to 2030
Nhiệt điện Uông Bí,Coal,Operational (partial retirement),1963–1974,Quảng Ninh,0,EVN-AR,GEM-Coal,Original units; some decommissioned; residual capacity ~150 MWe operational
Nhiệt điện Uông Bí mở rộng 1,Coal,Operational,2005,Quảng Ninh,0,EVN-AR,GEM-Coal,
Nhiệt điện Uông Bí mở rộng 2,Coal,Operational,2013,Quảng Ninh,0,EVN-AR,GEM-Coal,
Nhiệt điện Ninh Bình,Coal,Operational (aging),1974–1976,Ninh Bình,0,EVN-AR,GEM-Coal,Scheduled for retirement per PDP8 by ~2025–2030
Nhiệt điện Na Dương,Coal,Operational,2004,Lạng Sơn,0,GEM-Coal,PDP7A,Lignite-fired; mine-mouth plant
Nhiệt điện Na Dương 2,Coal,Under construction / Suspended,~2025 (delayed),Lạng Sơn,0,GEM-Coal,PDP8,Financing difficulties; status uncertain as of 2024
Nhiệt điện Cao Ngạn,Coal,Operational,2010,Thái Nguyên,0,GEM-Coal,EVN-AR,
Nhiệt điện Mạo Khê,Coal,Operational,2011–2012,Quảng Ninh,0,GEM-Coal,EVN-AR,
Nhiệt điện Cẩm Phả,Coal,Operational,2011–2012,Quảng Ninh,0,GEM-Coal,EVN-AR,
Nhiệt điện Quảng Ninh 1,Coal,Operational,2010–2011,Quảng Ninh,0,EVN-AR,GEM-Coal,
Nhiệt điện Quảng Ninh 2,Coal,Operational,2012–2013,Quảng Ninh,0,EVN-AR,GEM-Coal,
Nhiệt điện Hải Phòng 1,Coal,Operational,2011–2012,Hải Phòng,0,EVN-AR,GEM-Coal,
Nhiệt điện Hải Phòng 2,Coal,Operational,2013–2014,Hải Phòng,0,EVN-AR,GEM-Coal,
Nhiệt điện Nghi Sơn 1,Coal,Operational,2014–2015,Thanh Hóa,0,EVN-AR,GEM-Coal,
Nhiệt điện Nghi Sơn 2,Coal,Operational,2021–2022,Thanh Hóa,0,GEM-Coal,PDP7A,Japanese-financed BOT; supercritical technology
Nhiệt điện Vũng Áng 1,Coal,Operational,2015–2016,Hà Tĩnh,0,GEM-Coal,PVN-IR,
Nhiệt điện Vũng Áng 2,Coal,Under construction,~2026 (delayed),Hà Tĩnh,0,GEM-Coal,PDP8,ODA-financed; delayed from original 2022 COD
Nhiệt điện Vũng Áng 3,Coal,Cancelled / Suspended,—,Hà Tĩnh,0,PDP8,GEM-Coal,Removed from PDP8 approved list; effectively cancelled
Nhiệt điện Formosa Hà Tĩnh (captive),Coal,Operational,2016–2017,Hà Tĩnh,0,GEM-Coal,MoIT-PDP8-Annex,Captive/industrial; surplus sold to grid
Nhiệt điện Duyên Hải 1,Coal,Operational,2015–2016,Trà Vinh,0,EVN-AR,GEM-Coal,
Nhiệt điện Duyên Hải 2,Coal,Planned / Suspended,~2028 (delayed),Trà Vinh,0,PDP7A,GEM-Coal,Financing and permitting delays; status uncertain under PDP8
Nhiệt điện Duyên Hải 3,Coal,Operational,2018–2019,Trà Vinh,0,EVN-AR,GEM-Coal,
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operational,2020,Trà Vinh,0,EVN-AR,GEM-Coal,
Nhiệt điện Vĩnh Tân 1,Coal,Operational,2018–2019,Bình Thuận,0,GEM-Coal,EVN-AR,Chinese-financed BOT
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2014–2015,Bình Thuận,0,EVN-AR,GEM-Coal,
Nhiệt điện Vĩnh Tân 3,Coal,Under construction,~2026,Bình Thuận,0,GEM-Coal,PDP8,Korean-financed BOT; delayed
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2018–2019,Bình Thuận,0,EVN-AR,GEM-Coal,
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operational,2021,Bình Thuận,0,EVN-AR,GEM-Coal,
