name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Nhiệt điện Bạch Đằng,Coal,Under construction,2026–2027,Quang Ninh,0,PDP VIII,IEEFA 2023,Delayed from original schedule
Nhà máy Nhiệt điện Cà Mau 1 & 2,Domestic gas,Operational,"2008 (CM1), 2009 (CM2)",Ca Mau,0,GEM,EVN Annual Report,Uses gas from PM3‑CAA field
Nhà máy Nhiệt điện Cần Thơ 1 & 2,Domestic gas,Operational,"2015 (CT1), 2017 (CT2)",Can Tho,0,PDP VII,MOIT,
Nhà máy Nhiệt điện Cẩm Phả,Coal,Operational,2011,Quang Ninh,0,GEM,EVN,
Nhà máy Nhiệt điện Duyên Hải 1,Coal,Operational,2015,Tra Vinh,0,PDP VII,World Bank,
Nhà máy Nhiệt điện Duyên Hải 2,Coal,Operational,2018,Tra Vinh,0,GEM,EVN,
Nhà máy Nhiệt điện Duyên Hải 3,Coal,Operational,2020,Tra Vinh,0,PDP VIII,IEEFA,
Nhà máy Nhiệt điện Duyên Hải Extension,Coal,Under construction,2026,Tra Vinh,0,PDP VIII,MOIT,
Nhà máy Nhiệt điện Hải Phòng,Coal,Operational,"2011 (Unit 1), 2012 (Unit 2)",Hai Phong,0,GEM,,
Nhà máy Nhiệt điện Hải Phòng 2,Coal,Under construction,2025–2026,Hai Phong,0,PDP VIII,,
Nhà máy Nhiệt điện Hậu Giang,Coal,Under construction,2027,Hau Giang,0,PDP VIII,IEEFA,
Nhà máy Nhiệt điện Long Phú 1,Coal,Suspended,(suspended since 2016),Soc Trang,0,PDP VII,,Delayed indefinitely
Nhà máy Nhiệt điện Long Phú 2,Coal,Approved (PDP VIII),2030+,Soc Trang,0,PDP VIII,,May be converted to LNG
Nhà máy Nhiệt điện Mạo Khê,Coal,Operational,"2005 (U1), 2006 (U2)",Quang Ninh,0,GEM,,
Nhà máy Nhiệt điện Mông Dương 1,Coal,Operational,"2015 (U1), 2016 (U2)",Quang Ninh,0,GEM,,
Nhà máy Nhiệt điện Mông Dương 2,Coal,Operational,"2017 (U1), 2018 (U2)",Quang Ninh,0,PDP VII,,
Nhà máy Nhiệt điện Na Dương,Coal,Operational,2005,Lang Son,0,GEM,,Retrofitted with FGD
Nhà máy Nhiệt điện Nghi Sơn 1,Coal,Operational,"2014 (U1), 2015 (U2)",Thanh Hoa,0,GEM,,
