name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
**COAL-FIRED PLANTS**,,,,,0,,,
Nhà máy nhiệt điện Mông Dương 1,Coal,Operational,2015,Quang Ninh,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Mông Dương 2,Coal,Operational,2015,Quang Ninh,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Vĩnh Tân 1,Coal,Operational,2014-2017,Binh Thuan,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Vĩnh Tân 2,Coal,Operational,2015,Binh Thuan,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Vĩnh Tân 4,Coal,Operational,2017,Binh Thuan,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Duyên Hải 1,Coal,Operational,2015,Tra Vinh,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Duyên Hải 3,Coal,Operational,2016,Tra Vinh,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Vũng Áng 1,Coal,Operational,2015,Ha Tinh,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Nghi Sơn 1,Coal,Operational,2013,Thanh Hoa,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Nghi Sơn 2,Coal,Operational,2018,Thanh Hoa,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Quảng Ninh 1,Coal,Operational,2004,Quang Ninh,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Quảng Ninh 2,Coal,Operational,2012,Quang Ninh,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Quảng Ninh 3,Coal,Operational,2017,Quang Ninh,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Nam Định 1,Coal,Operational,2011,Nam Dinh,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Thái Bình 1,Coal,Operational,2018,Thai Binh,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Thái Bình 2,Coal,Operational,2019,Thai Binh,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Hòa Phát Dung Quất,Coal,Operational,2021,Quang Ngai,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Hải Dương,Coal,Operational,2023,Hai Duong,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Long Phú 1,Coal,Under construction,2024 (est),Soc Trang,0,MOIT PDP8,EVN Report,Delayed
Nhà máy nhiệt điện Sông Hậu 1,Coal,Under construction,2024 (est),Hau Giang,0,MOIT PDP8,EVN Report,Delayed
Nhà máy nhiệt điện Quảng Trạch 1,Coal,Under construction,2024 (est),Quang Binh,0,MOIT PDP8,EVN Report,Delayed
Nhà máy nhiệt điện Long Phú 2,Coal,Planned,2026 (est),Soc Trang,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Sông Hậu 2,Coal,Planned,2026 (est),Hau Giang,0,MOIT PDP8,EVN Report,
Nhà máy nhiệt điện Quảng Trạch 2,Coal,Planned,2026 (est),Quang Binh,0,MOIT PDP8,EVN Report,
