name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Mông Dương 1,Coal,Operational,2014,Quảng Ninh,0,"PDP7 Revised (2016), Annex II",MOIT Power Statistics 2020,First large-scale coal plant in northern grid
Nhiệt điện Mông Dương 2,Coal,Operational,2015,Quảng Ninh,0,"PDP7 Revised, Annex II",EVN Generation Report 2019,BOT transferred to state post-concession
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2015,Bình Thuận,0,"PDP7 Revised, Annex II",MOIT Southern Power Review 2018,
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2018,Bình Thuận,0,"PDP7 Revised, Annex II",EVN Annual Report 2018,
Nhiệt điện Duyên Hải 1,Coal,Operational,2016,Trà Vinh,0,"PDP7 Revised, Annex II",MOIT Mekong Delta Power Plan,
Nhiệt điện Duyên Hải 3,Coal,Operational,2017,Trà Vinh,0,"PDP7 Revised, Annex II",EVN Commissioning Bulletin 2017,
Nhiệt điện Nghi Sơn 2,Coal,Operational,2022,Thanh Hóa,0,"PDP7 Revised, Annex II",MOIT Project Completion Notice 2022,Japanese-funded BOT
Nhiệt điện Vũng Áng 1,Coal,Operational,2015,Hà Tĩnh,0,"PDP7 Revised, Annex II",PVN Power Division Report 2018,
Nhiệt điện Vũng Áng 2,Coal,Under construction,2025 (exp.),Hà Tĩnh,0,"PDP8 (500/QĐ-TTg), Annex II",MOIT PDP8 Implementation Roadmap,Financial close 2021; EPC by Mitsubishi
Nhiệt điện Quảng Trạch 1,Coal,Under construction,2025 (exp.),Quảng Bình,0,"PDP8 (500/QĐ-TTg), Annex II",PVN Investment Plan 2023,Delayed from original 2020 target
Nhiệt điện Long Phú 1,Coal,Suspended,TBD,Sóc Trăng,0,"PDP8 (500/QĐ-TTg), Annex II",MOIT Project Status Review 2022,EPC contractor disputes; future uncertain
Nhiệt điện Sông Hậu 1,Coal,Operational,2021,Hậu Giang,0,"PDP7 Revised, Annex II",PVN Commissioning Report 2021,
"NMĐ Phú Mỹ (1, 2-1, 2-2, 3, 4)",Domestic gas,Operational,1997–2005,Bà Rịa–Vũng Tàu,0,"PDP7 Revised, Annex III",MOIT Gas-Power Masterplan,Largest gas-fired complex in Vietnam
NMĐ Nhơn Trạch 1 & 2,Domestic gas,Operational,2009–2011,Đồng Nai,0,"PDP7 Revised, Annex III",PVN Generation Portfolio 2020,
NMĐ Cà Mau 1 & 2,Domestic gas,Operational,2008,Cà Mau,0,"PDP7 Revised, Annex III",PVN Annual Report 2010,Supplied by PM3-CAA & Block B gas
NMĐ Ô Môn 1,Domestic gas,Operational,2009,Cần Thơ,0,"PDP7 Revised, Annex III",EVN Mekong Delta Grid Report,
NMĐ Nhơn Trạch 3 & 4,Imported LNG / Domestic gas,Under construction,2024–2025,Đồng Nai,0,"PDP8 (500/QĐ-TTg), Annex III",MOIT LNG Infrastructure Plan 2023,First utility-scale LNG-to-power project
NMĐ Sơn Mỹ,Imported LNG,Approved,2027–2030,Bình Thuận,0,"PDP8 (500/QĐ-TTg), Annex III","MOIT PDP8 Annex III, Item 14",Phased development; FID pending
NMĐ Long Sơn,Imported LNG,Approved,2028–2030,Bà Rịa–Vũng Tàu,0,"PDP8 (500/QĐ-TTg), Annex III",Provincial Power Integration Plan 2023,Co-located with petrochemical complex
