name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Mông Dương 2,Coal,Operational,2015,Quảng Ninh,0,"PDP8 (MOIT, 2023), Annex II: Operational Coal Fleet","EVN Generation Portfolio Report (2022), Sec. 3.1",BOT project; ownership transfers to Vietnam post-contract
Nhiệt điện Hải Phòng,Coal,Operational,2009–2014,Hải Phòng,0,"PDP8 (MOIT, 2023), Annex II","IEA Vietnam Energy Policy Review (2021), Ch. 4",Phased COD; older subcritical technology
Nhiệt điện Nghi Sơn 2,Coal,Operational,2022,Thanh Hóa,0,"PDP8 (MOIT, 2023), Annex II",MOIT Project Completion Notice (2022),BOT; achieved full commercial operation May 2022
Nhiệt điện Vũng Áng 1,Coal,Operational,2014–2015,Hà Tĩnh,0,"PDP8 (MOIT, 2023), Annex II","PVN Annual Report (2022), Power Generation Sec.","Unit 1 COD 2014, Unit 2 COD 2015"
Nhiệt điện Thái Bình 2,Coal,Operational,2023,Thái Bình,0,"PDP8 (MOIT, 2023), Annex II",MOIT Official Dispatch 843/TTr-BCT (2023),Long-delayed; fully synchronized to national grid in 2023
Nhiệt điện Duyên Hải 3,Coal,Operational,2017–2018,Trà Vinh,0,"PDP8 (MOIT, 2023), Annex II","EVN Sustainability Report (2021), Sec. 2.4",Includes Duyen Hai 3 MR expansion units
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2018,Bình Thuận,0,"PDP8 (MOIT, 2023), Annex II","EVN Generation Portfolio Report (2022), Sec. 3.3",Later expanded with Vinh Tan 4 MR (2×600 MW)
Nhiệt điện Quảng Trạch 1,Coal,Under construction,2025,Quảng Bình,0,"PDP8 (MOIT, 2023), Annex III: Projects Under Construction","PVN Construction Update (2023), Q4 Bulletin",Restarted after prior suspension; EPC by Doosan Enerbility
Nhiệt điện Long Phú 1,Coal,Suspended,N/A,Sóc Trăng,0,"PDP8 (MOIT, 2023), Annex IV: Delayed/Suspended Projects",MOIT Project Review Memo (2022),"EPC contractor disputes; indefinitely delayed, may be converted"
Nhiệt điện Phú Mỹ (Tổ hợp),Domestic gas,Operational,1997–2005,Bà Rịa–Vũng Tàu,0,"PDP8 (MOIT, 2023), Annex II","IEA Gas Market Report (2023), Vietnam Country Note","Largest gas hub; multiple ownership blocks (PM1, PM2-1, PM2-2, PM3, PM4)"
Nhiệt điện Cà Mau 1 & 2,Domestic gas,Operational,2008,Cà Mau,0,"PDP8 (MOIT, 2023), Annex II","PVN Power Generation Report (2021), Sec. 5",Supplied by PM3-CAA & Block B gas fields
Nhiệt điện Nhơn Trạch 1 & 2,Domestic gas,Operational,2009–2011,Đồng Nai,0,"PDP8 (MOIT, 2023), Annex II","EVN Grid Integration Report (2020), Sec. 4.2",NT2 utilizes GE 9FA gas turbines
Nhiệt điện Ô Môn 1,Domestic gas,Operational,2008–2009,Cần Thơ,0,"PDP8 (MOIT, 2023), Annex II",EVN Mekong Delta System Report (2021),Supplied via PM3-Ca Mau pipeline branch
Nhiệt điện Nhơn Trạch 3 & 4,Imported LNG,Under construction,2025–2026,Đồng Nai,0,"PDP8 (MOIT, 2023), Annex III","MOIT LNG Implementation Roadmap (2023), Sec. 2.1",First major LNG-to-power project; FID reached 2023
Nhiệt điện Sơn Mỹ LNG,Imported LNG,Approved,2027+,Bình Thuận,0,"PDP8 (MOIT, 2023), Annex V: Approved LNG Projects","MOIT LNG Project List (2023), Item 7",Phased development; site prep & infrastructure ongoing
Nhiệt điện Long An LNG,Imported LNG,Approved,2026+,Long An,0,"PDP8 (MOIT, 2023), Annex V","Long An Provincial Power Planning (2023), Sec. 3.4",Phase 1 approved; FID & gas supply agreements pending
Nhiệt điện Ô Môn 2,Imported LNG,Approved,2026–2027,Cần Thơ,0,"PDP8 (MOIT, 2023), Annex V","MOIT LNG Implementation Roadmap (2023), Sec. 2.3",Planned conversion from domestic gas to LNG feedstock
