name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Vĩnh Tân 4,Coal,Operational,2018,Bình Thuận,0,"PDP8 (QĐ 500/QĐ-TTg), Annex II, Table 2.1","EVN Annual Report 2022, Gen. Portfolio",-
Duyên Hải 3,Coal,Operational,2017,Trà Vinh,0,"PDP8, Annex II, Table 2.1",MOIT Power Sector Review 2021,-
Mông Dương 2,Coal,Operational,2015,Quảng Ninh,0,"PDP8, Annex II, Table 2.1","IEA Vietnam Energy Policy 2021, Ch.4",First large BOT coal plant
Nghi Sơn 2,Coal,Operational,2022,Thanh Hóa,0,"PDP8, Annex II, Table 2.1","MOIT Project Database, 2022 Update",BOT financing
Thái Bình 2,Coal,Operational,2023,Thái Bình,0,"PDP8, Annex II, Table 2.1",PVN Completion Bulletin 2023,Completed after 10+ yr delay
Sông Hậu 1,Coal,Operational,2021,Hậu Giang,0,"PDP8, Annex II, Table 2.1",EVN Grid Integration Report 2021,-
Vũng Áng 2,Coal,Under construction,2025 (exp.),Hà Tĩnh,0,"PDP8, Annex II, Table 2.2",MOIT Construction Update Q4 2023,BOT project
Quảng Trạch 1,Coal,Under construction,2025 (exp.),Quảng Bình,0,"PDP8, Annex II, Table 2.2",EVN Investment Plan 2023-2025,-
Hải Phòng 3 & 4,Coal,Under construction,2025 (exp.),Hải Phòng,0,"PDP8, Annex II, Table 2.2","MOIT Gazette, Power Projects List",-
Long Phú 1,Coal,Suspended,-,Sóc Trăng,0,"PDP8, Annex II, Table 2.3",MOIT Status Review 2022,Stalled due to contractor/sanctions
Phú Mỹ 2-2,Domestic gas,Operational,2003,Bà Rịa–Vũng Tàu,0,"PDP8, Annex II, Table 3.1",EVN Generation Portfolio 2022,-
Phú Mỹ 4,Domestic gas,Operational,2004,Bà Rịa–Vũng Tàu,0,"PDP8, Annex II, Table 3.1",EVN Generation Portfolio 2022,-
Cà Mau 1 & 2,Domestic gas,Operational,2008,Cà Mau,0,"PDP8, Annex II, Table 3.1",PVN Power Division Report 2022,-
Nhơn Trạch 2,Domestic gas,Operational,2011,Đồng Nai,0,"PDP8, Annex II, Table 3.1",PVN Power Division Report 2022,-
Ô Môn 1,Domestic gas,Operational,2009,Cần Thơ,0,"PDP8, Annex II, Table 3.1",EVN Generation Portfolio 2022,-
Nhơn Trạch 3 & 4,Imported LNG,Under construction,2025–2026,Đồng Nai,0,"PDP8, Annex II, Table 3.2",PVN LNG Project Update 2023,First utility-scale LNG plant
Sơn Mỹ LNG,Imported LNG,Planned,2027+,Bình Thuận,0,"PDP8, Annex II, Table 3.2",MOIT LNG Roadmap 2023,PDP8 priority LNG hub
Hải Lăng LNG,Imported LNG,Approved,2026+,Quảng Trị,0,"PDP8, Annex II, Table 3.2",MOIT Investment List 2023,PDP8 approved
Quảng Ninh LNG,Imported LNG,Planned,2027+,Quảng Ninh,0,"PDP8, Annex II, Table 3.2",MOIT LNG Roadmap 2023,Replaces phased-out coal
Hiệp Phước LNG,Imported LNG,Approved,2026+,TP. Hồ Chí Minh,0,"PDP8, Annex II, Table 3.2",MOIT Southern Power Plan 2023,Conversion from oil/gas
