name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Phả Lại 1,Coal,Operational,1983–1986,Hải Dương,0,"EVN Annual Report; PDP VII Revised (Decision 428/QĐ-TTg, 2016)",Global Energy Monitor – Vietnam,Soviet-era units; among oldest coal plants
Nhiệt điện Phả Lại 2,Coal,Operational,2001–2002,Hải Dương,0,EVN Annual Report,GEM Wiki – Pha Lai power station,Japanese ODA-funded (JBIC)
Nhiệt điện Uông Bí,Coal,Operational,1964 (earliest); expansion 2014,Quảng Ninh,0,PDP VII Revised,GEM Wiki,One of Vietnam's oldest plants; expanded over decades
Nhiệt điện Uông Bí mở rộng 2,Coal,Operational,2014,Quảng Ninh,0,EVN Annual Report,,
Nhiệt điện Ninh Bình,Coal,Operational (partial retirement planned),1974 (earliest),Ninh Bình,0,PDP VII Revised,,Older units below 30 MW threshold; 100 MW unit added later
Nhiệt điện Quảng Ninh 1,Coal,Operational,2010–2011,Quảng Ninh,0,PDP VII Revised (Decision 428/QĐ-TTg),GEM Wiki – Quang Ninh,
Nhiệt điện Quảng Ninh 2,Coal,Operational,2014–2015,Quảng Ninh,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Hải Phòng 1,Coal,Operational,2010–2011,Hải Phòng,0,PDP VII Revised,GEM Wiki – Hai Phong,
Nhiệt điện Hải Phòng 2,Coal,Operational,2013–2014,Hải Phòng,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Mạo Khê,Coal,Operational,2013–2015,Quảng Ninh,0,PDP VII Revised,GEM Wiki – Mao Khe,Owned by Vietnam coal mining group
Nhiệt điện Cẩm Phả 1,Coal,Operational,2010,Quảng Ninh,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Cẩm Phả 2,Coal,Operational,2014–2015,Quảng Ninh,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Cao Ngạn,Coal,Operational,2007,Thái Nguyên,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Sơn Động,Coal,Operational,2014,Bắc Giang,0,PDP VII Revised,,
Nhiệt điện Na Dương 1,Coal,Operational,2004,Lạng Sơn,0,PDP VII Revised,GEM Wiki,Uses local lignite
Nhiệt điện Na Dương 2,Coal,Operational / Under construction,~2023–2024,Lạng Sơn,0,"PDP VIII (Decision 500/QĐ-TTg, 2023)",GEM Wiki,
Nhiệt điện Nông Sơn,Coal,Operational,2014,Quảng Nam,0,PDP VII Revised,,At threshold; uses local coal
Nhiệt điện Vũng Áng 1,Coal,Operational,2014–2015,Hà Tĩnh,0,PDP VII Revised,GEM Wiki – Vung Ang,
Nhiệt điện Vũng Áng 2,Coal,Under construction,Expected ~2025–2026,Hà Tĩnh,0,PDP VIII,GEM Wiki – Vung Ang 2,Japanese-backed BOT project
Nhiệt điện Vũng Áng 3,Coal,Cancelled / Removed from PDP VIII,—,Hà Tĩnh,0,PDP VIII,GEM Wiki,Removed from planning in PDP VIII
Nhiệt điện Formosa Hà Tĩnh,Coal,Operational,2015–2017,Hà Tĩnh,0,MOIT reports,GEM Wiki,Captive power for Formosa steel complex; exact config varies by source
Nhiệt điện Nghi Sơn 1,Coal,Operational,2013–2014,Thanh Hóa,0,PDP VII Revised,GEM Wiki – Nghi Son,
Nhiệt điện Nghi Sơn 2,Coal,Operational,2022,Thanh Hóa,0,PDP VII Revised; BOT contract,GEM Wiki – Nghi Son 2,BOT project; 25-year PPA
Nhiệt điện Thái Bình 1,Coal,Operational,2018,Thái Bình,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Thái Bình 2,Coal,Operational,2022–2023,Thái Bình,0,PDP VII Revised,GEM Wiki – Thai Binh 2,Long-delayed project; major cost overruns
Nhiệt điện Mông Dương 1,Coal,Operational,2015,Quảng Ninh,0,PDP VII Revised,GEM Wiki – Mong Duong,
Nhiệt điện Mông Dương 2,Coal,Operational,2015,Quảng Ninh,0,PDP VII Revised; BOT license,GEM Wiki – Mong Duong 2,BOT; AES sold stake to JERA (2020)
Nhiệt điện Duyên Hải 1,Coal,Operational,2015–2016,Trà Vinh,0,PDP VII Revised,GEM Wiki – Duyen Hai,Largest coal complex in Mekong Delta
Nhiệt điện Duyên Hải 2,Coal,Operational,2021–2022,Trà Vinh,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Duyên Hải 3,Coal,Operational,2017–2018,Trà Vinh,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operational,2019,Trà Vinh,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Vĩnh Tân 1,Coal,Operational,2018–2019,Bình Thuận,0,PDP VII Revised,GEM Wiki – Vinh Tan,Chinese-backed BOT
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2014–2015,Bình Thuận,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Vĩnh Tân 3,Coal,Cancelled / Converted to LNG in PDP VIII,—,Bình Thuận,0,"PDP VIII (Decision 500/QĐ-TTg, 2023)",GEM Wiki,Converted to LNG project in PDP VIII
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2017–2018,Bình Thuận,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operational,2019–2020,Bình Thuận,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Long Phú 1,Coal,Suspended / Stalled,Originally ~2018,Sóc Trăng,0,PDP VII Revised,GEM Wiki – Long Phu,"Stalled due to US sanctions on contractor (Power Machines, Russia)"
Nhiệt điện Long Phú 2,Coal,Cancelled / Removed from PDP VIII,—,Sóc Trăng,0,PDP VIII,GEM Wiki,Removed; investor withdrew
Nhiệt điện Long Phú 3,Coal,Cancelled,—,Sóc Trăng,0,PDP VIII,GEM Wiki,Removed from planning
Nhiệt điện Sông Hậu 1,Coal,Operational,2020–2022,Hậu Giang,0,PDP VII Revised,GEM Wiki – Song Hau,Significant delays
Nhiệt điện Sông Hậu 2,Coal,Cancelled / Converted to LNG in PDP VIII,—,Hậu Giang,0,PDP VIII,GEM Wiki,Converted to LNG consideration
Nhiệt điện An Khánh,Coal,Operational,2015,Thái Nguyên,0,MOIT reports,,
Nhiệt điện Thăng Long,Coal,Operational,2018,Quảng Ninh,0,PDP VII Revised,GEM Wiki,Private-sector coal plant
Nhiệt điện Hải Dương (BOT),Coal,Operational,2020–2021,Hải Dương,0,PDP VII Revised; BOT license,GEM Wiki – Hai Duong,Also known as BOT Hai Duong
Nhiệt điện Công Thanh,Coal,Under construction / Stalled,Delayed,Thanh Hóa,0,PDP VII Revised,GEM Wiki,Private project; faced financing difficulties
Nhiệt điện Ghềnh Ráng (Nhiệt điện BOT Vân Phong 1),Coal,Under construction,Expected ~2027,Khánh Hòa,0,PDP VIII,GEM Wiki – Van Phong 1,Major BOT project
Nhiệt điện Vân Phong 2,Coal,Cancelled / Removed,—,Khánh Hòa,0,PDP VIII,,Removed from PDP VIII
Nhiệt điện Quảng Trạch 1,Coal,Under construction,Expected ~2025–2026,Quảng Bình,0,PDP VIII,GEM Wiki – Quang Trach,
Nhiệt điện Quảng Trạch 2,Coal → LNG,Approved (converted to LNG in PDP VIII),Post-2025,Quảng Bình,0,PDP VIII,GEM Wiki,Fuel-switched to LNG in PDP VIII
