name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Phả Lại,Coal,Operational,1986 / 2002,Hai Duong,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 42","Phase 1 (4x110), Phase 2 (2x300)."
Nhiệt điện Uông Bí,Coal,Operational,2009 / 2013,Quang Ninh,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 42","Includes Uong Bi 1, 2, and 3."
Nhiệt điện Quảng Ninh,Coal,Operational,2008-2010,Quang Ninh,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 42",
Nhiệt điện Mông Dương 1,Coal,Operational,2015,Quang Ninh,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 43",
Nhiệt điện Mông Dương 2,Coal,Operational,2015,Quang Ninh,0,"PDP8 (Dec 500/QD-TTg), App. I",AES Corp Annual Report 2022,BOT project.
Nhiệt điện Hải Phòng,Coal,Operational,2009-2014,Hai Phong,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 42",
Nhiệt điện Thái Bình 1,Coal,Operational,2018,Thai Binh,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 43",
Nhiệt điện Thái Bình 2,Coal,Operational,2023,Thai Binh,0,"PDP8 (Dec 500/QD-TTg), App. I",PV Power Annual Report 2023,Delayed; achieved COD in 2023.
Nhiệt điện Nghi Sơn 1,Coal,Operational,2013,Thanh Hoa,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 42",
Nhiệt điện Nghi Sơn 2,Coal,Operational,2022,Thanh Hoa,0,"PDP8 (Dec 500/QD-TTg), App. I",KEPCO Annual Report 2022,BOT project.
Nhiệt điện Vũng Áng 1,Coal,Operational,2014,Ha Tinh,0,"PDP8 (Dec 500/QD-TTg), App. I","PV Power Annual Report 2022, p. 15",
Nhiệt điện Duyên Hải 1,Coal,Operational,2015,Tra Vinh,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 42",
Nhiệt điện Duyên Hải 2,Coal,Cancelled,N/A,Tra Vinh,0,"PDP8 (Dec 500/QD-TTg), App. III",MOIT Report on BOT projects,Removed from PDP8 due to BOT negotiation failures.
Nhiệt điện Duyên Hải 3,Coal,Operational,2017,Tra Vinh,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 42",
Nhiệt điện Duyên Hải 3 MR,Coal,Operational,2021,Tra Vinh,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 42",
Nhiệt điện Vĩnh Tân 1,Coal,Operational,2018,Binh Thuan,0,"PDP8 (Dec 500/QD-TTg), App. I",MOIT BOT Project Registry,BOT project.
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2015,Binh Thuan,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 43",
Nhiệt điện Vĩnh Tân 3,Coal,Operational,2020,Binh Thuan,0,"PDP8 (Dec 500/QD-TTg), App. I",CLP Holdings Annual Report 2020,BOT project.
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2018,Binh Thuan,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 43",
Nhiệt điện Vĩnh Tân 4 MR,Coal,Operational,2019,Binh Thuan,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 43",
Nhiệt điện Sông Hậu 1,Coal,Operational,2022,Hau Giang,0,"PDP8 (Dec 500/QD-TTg), App. I","PV Power Annual Report 2022, p. 15",
Nhiệt điện Long Phú 1,Coal,Under construction,2025 (Exp),Soc Trang,0,"PDP8 (Dec 500/QD-TTg), App. I",PV Power Annual Report 2023,Severely delayed (Russian contractor issues).
Nhiệt điện Cẩm Phả,Coal,Operational,2009,Quang Ninh,0,"PDP8 (Dec 500/QD-TTg), App. I",TKV Annual Report 2022,Owned by Vinacomin (TKV).
Nhiệt điện Sơn Động,Coal,Operational,2008,Bac Giang,0,"PDP8 (Dec 500/QD-TTg), App. I",TKV Annual Report 2022,Owned by Vinacomin (TKV).
Nhiệt điện Na Dương,Coal,Operational,2005,Lang Son,0,"PDP8 (Dec 500/QD-TTg), App. I",TKV Annual Report 2022,Owned by Vinacomin (TKV).
Nhiệt điện Phú Mỹ 1,Domestic Gas,Operational,1999,Ba Ria-Vung Tau,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 43",
Nhiệt điện Phú Mỹ 2.1,Domestic Gas,Operational,2000,Ba Ria-Vung Tau,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 43",
Nhiệt điện Phú Mỹ 2.1 MR,Domestic Gas,Operational,2005,Ba Ria-Vung Tau,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 43",
Nhiệt điện Phú Mỹ 2.2,Domestic Gas,Operational,2002,Ba Ria-Vung Tau,0,"PDP8 (Dec 500/QD-TTg), App. I",MOIT BOT Project Registry,BOT project.
Nhiệt điện Phú Mỹ 3,Domestic Gas,Operational,2004,Ba Ria-Vung Tau,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 43",Transferred to EVN post-BOT.
Nhiệt điện Phú Mỹ 4,Domestic Gas,Operational,2004,Ba Ria-Vung Tau,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 43",
Nhiệt điện Bà Rịa,Domestic Gas,Operational,1990s,Ba Ria-Vung Tau,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 43","Dual-fuel (Gas/Oil), peaking."
Nhiệt điện Nhơn Trạch 1,Domestic Gas,Operational,2009,Dong Nai,0,"PDP8 (Dec 500/QD-TTg), App. I","PV Power Annual Report 2022, p. 15",
Nhiệt điện Nhơn Trạch 2,Domestic Gas,Operational,2011,Dong Nai,0,"PDP8 (Dec 500/QD-TTg), App. I","PV Power Annual Report 2022, p. 15",
Nhiệt điện Cà Mau 1 & 2,Domestic Gas,Operational,2008,Ca Mau,0,"PDP8 (Dec 500/QD-TTg), App. I","PV Power Annual Report 2022, p. 15",Supplied by PM3-Ca Mau pipeline.
Nhiệt điện Ô Môn,Domestic Gas,Operational / Under Const.,2008-2025,Can Tho,0,"PDP8 (Dec 500/QD-TTg), App. I","EVN Annual Report 2022, p. 42",Units 1-2 operational; 3-4 under construction.
Nhiệt điện Nhơn Trạch 3 & 4,Imported LNG,Under construction,2024-2025,Dong Nai,0,"PDP8 (Dec 500/QD-TTg), App. III",PV Power Annual Report 2023,First major LNG-to-power project in Vietnam.
Điện khí Sơn Mỹ II,Imported LNG,Approved / Planned,2028+,Binh Thuan,0,"PDP8 (Dec 500/QD-TTg), App. III",MOIT BOT Project Registry,Pending final FID and LNG terminal sync.
Điện khí LNG Bạc Liêu,Imported LNG,Approved / Planned,2027+,Bac Lieu,0,"PDP8 (Dec 500/QD-TTg), App. III",MOIT Master Plan Annex,Shifted timeline in PDP8 final draft.
Điện khí LNG Quảng Ninh,Imported LNG,Planned,2030+,Quang Ninh,0,"PDP8 (Dec 500/QD-TTg), App. III",PDP8 Provincial Allocation,Replaces proposed coal plants in the north.
Điện khí Hải Lăng,Imported LNG,Planned,2030+,Quang Tri,0,"PDP8 (Dec 500/QD-TTg), App. III",MOIT Master Plan Annex,
