name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
**Nhiệt điện Cẩm Phả**,Coal,Operational,2011–2015,Quảng Ninh,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),Includes units 1–4.
**Nhiệt điện Uông Bí**,Coal,Operational,2010–2014,Quảng Ninh,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),Units 1–4.
**Nhiệt điện Mông Dương 1**,Coal,Operational,2015,Quảng Ninh,0,[Vinacomin](https://www.vinacomin.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Mông Dương 2**,Coal,Operational,2019,Quảng Ninh,0,[Vinacomin](https://www.vinacomin.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Quảng Ninh**,Coal,Operational,2014,Quảng Ninh,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Hải Phòng**,Coal,Operational,2011–2012,Hải Phòng,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Vĩnh Tân 2**,Coal,Operational,2015–2016,Bình Thuận,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Vĩnh Tân 4**,Coal,Operational,2018,Bình Thuận,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Duyên Hải 1**,Coal,Operational,2015–2016,Trà Vinh,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Duyên Hải 3**,Coal,Operational,2020,Trà Vinh,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Nghi Sơn 1**,Coal,Operational,2014,Thanh Hóa,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Nghi Sơn 2**,Coal,Operational,2018,Thanh Hóa,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Sông Hậu 1**,Coal,Operational,2016,Hậu Giang,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Sông Hậu 2**,Coal,Operational,2020,Hậu Giang,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện Ô Môn 1**,Coal,Operational,2007,Cần Thơ,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),Retired in 2023.
**Nhà máy điện Ô Môn 2**,Coal,Operational,2010,Cần Thơ,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện Ô Môn 3**,Coal,Operational,2014,Cần Thơ,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện Ô Môn 4**,Coal,Operational,2017,Cần Thơ,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Thái Bình 1**,Coal,Operational,2017,Thái Bình,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Thái Bình 2**,Coal,Operational,2021,Thái Bình,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Hải Dương**,Coal,Operational,2015,Hải Dương,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Vũng Áng 1**,Coal,Operational,2015,Hà Tĩnh,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Vũng Áng 2**,Coal,Operational,2021,Hà Tĩnh,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện BOT Bà Rịa**,Gas (Domestic),Operational,2015,Bà Rịa-Vũng Tàu,0,[PetroVietnam](https://www.petrovietnam.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện Nhơn Trạch 1**,Gas (Domestic),Operational,2010,Đồng Nai,0,[PetroVietnam](https://www.petrovietnam.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện Nhơn Trạch 2**,Gas (Domestic),Operational,2016,Đồng Nai,0,[PetroVietnam](https://www.petrovietnam.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện Cà Mau 1**,Gas (Domestic),Operational,2008–2012,Cà Mau,0,[PetroVietnam](https://www.petrovietnam.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện Cà Mau 2**,Gas (Domestic),Operational,2012,Cà Mau,0,[PetroVietnam](https://www.petrovietnam.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện Phả Lại 1**,Coal,Retired,1980–1986,Hải Dương,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),Retired in 2020s.
**Nhà máy điện Phả Lại 2**,Coal,Operational,2001,Hải Dương,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện Phả Lại 3**,Coal,Operational,2015,Hải Dương,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhà máy điện Phả Lại 4**,Coal,Operational,2018,Hải Dương,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Long Phú 1**,Coal,Under Construction,2025 (est.),Sóc Trăng,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Long Phú 2**,Coal,Planned,2026 (est.),Sóc Trăng,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Sông Hậu 3**,Coal,Planned,2026 (est.),Hậu Giang,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Sông Hậu 4**,Coal,Planned,2027 (est.),Hậu Giang,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Quảng Trạch 1**,Coal,Planned,2027 (est.),Quảng Bình,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**Nhiệt điện Quảng Trạch 2**,Coal,Planned,2028 (est.),Quảng Bình,0,[EVN Project Page](https://www.evn.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**LNG Nhơn Trạch 1**,Imported LNG,Under Construction,2025 (est.),Đồng Nai,0,[PetroVietnam](https://www.petrovietnam.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**LNG Nhơn Trạch 2**,Imported LNG,Planned,2026 (est.),Đồng Nai,0,[PetroVietnam](https://www.petrovietnam.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**LNG Bạc Liêu**,Imported LNG,Planned,2027 (est.),Bạc Liêu,0,[PetroVietnam](https://www.petrovietnam.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**LNG Quảng Ninh**,Imported LNG,Planned,2028 (est.),Quảng Ninh,0,[PetroVietnam](https://www.petrovietnam.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
**LNG Khánh Hòa**,Imported LNG,Planned,2029 (est.),Khánh Hòa,0,[PetroVietnam](https://www.petrovietnam.com.vn),[Global Energy Monitor](https://globalenergymonitor.org),
