name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Nhiệt điện Phả Lại,Coal,Operational,1994/1995,Hải Dương,0,"PDP8, Annex 3, Table 3.1 (p. 112)","EVN Annual Report 2023, p. 45",Aging units; retirement scheduled by 2030
Nhà máy Nhiệt điện Uông Bí,Coal,Operational,1994,Quảng Ninh,0,"PDP8, Annex 3, Table 3.1 (p. 112)","EVN Annual Report 2023, p. 45",Decommissioning planned 2025–2027
Nhà máy Nhiệt điện Mông Dương 1,Coal,Operational,2008,Quảng Ninh,0,"PDP8, Annex 3, Table 3.1 (p. 112)","EVN Annual Report 2023, p. 45",
Nhà máy Nhiệt điện Mông Dương 2,Coal,Operational,2010,Quảng Ninh,0,"PDP8, Annex 3, Table 3.1 (p. 112)","EVN Annual Report 2023, p. 45",
Nhà máy Nhiệt điện Cẩm Phả,Coal,Operational,2010,Quảng Ninh,0,"PDP8, Annex 3, Table 3.1 (p. 112)","EVN Annual Report 2023, p. 45",
Nhà máy Nhiệt điện Thái Bình,Coal,Operational,2010,Thái Bình,0,"PDP8, Annex 3, Table 3.1 (p. 112)","EVN Annual Report 2023, p. 45",
Nhà máy Nhiệt điện Nghi Sơn 1,Coal,Operational,2017,Thanh Hóa,0,"PDP8, Annex 3, Table 3.1 (p. 113)","MOIT Investment Report 2022, Ch. 4",
Nhà máy Nhiệt điện Nghi Sơn 2,Coal,Operational,2018,Thanh Hóa,0,"PDP8, Annex 3, Table 3.1 (p. 113)","MOIT Investment Report 2022, Ch. 4",
Nhà máy Nhiệt điện Duyên Hải 1,Coal,Operational,2015,Trà Vinh,0,"PDP8, Annex 3, Table 3.1 (p. 113)","EVN Annual Report 2023, p. 46",
Nhà máy Nhiệt điện Duyên Hải 2,Coal,Operational,2016,Trà Vinh,0,"PDP8, Annex 3, Table 3.1 (p. 113)","EVN Annual Report 2023, p. 46",
Nhà máy Nhiệt điện Duyên Hải 3,Coal,Operational,2017,Trà Vinh,0,"PDP8, Annex 3, Table 3.1 (p. 113)","EVN Annual Report 2023, p. 46",
Nhà máy Nhiệt điện Duyên Hải 4,Coal,Operational,2018,Trà Vinh,0,"PDP8, Annex 3, Table 3.1 (p. 113)","EVN Annual Report 2023, p. 46",
Nhà máy Nhiệt điện Phú Mỹ 1,Domestic Gas,Operational,1994,Bà Rịa-Vũng Tàu,0,"PDP8, Annex 3, Table 3.2 (p. 118)","EVN Annual Report 2023, p. 47",
Nhà máy Nhiệt điện Phú Mỹ 2,Domestic Gas,Operational,1995,Bà Rịa-Vũng Tàu,0,"PDP8, Annex 3, Table 3.2 (p. 118)","EVN Annual Report 2023, p. 47",
Nhà máy Nhiệt điện Phú Mỹ 3,Domestic Gas,Operational,2002,Bà Rịa-Vũng Tàu,0,"PDP8, Annex 3, Table 3.2 (p. 118)","EVN Annual Report 2023, p. 47",
Nhà máy Nhiệt điện Phú Mỹ 4,Domestic Gas,Operational,2004,Bà Rịa-Vũng Tàu,0,"PDP8, Annex 3, Table 3.2 (p. 118)","EVN Annual Report 2023, p. 47",
Nhà máy Nhiệt điện Phú Mỹ 5,Domestic Gas,Operational,2006,Bà Rịa-Vũng Tàu,0,"PDP8, Annex 3, Table 3.2 (p. 118)","EVN Annual Report 2023, p. 47",
Nhà máy Nhiệt điện Phú Mỹ 6,Domestic Gas,Operational,2008,Bà Rịa-Vũng Tàu,0,"PDP8, Annex 3, Table 3.2 (p. 118)","EVN Annual Report 2023, p. 47",
Nhà máy Nhiệt điện Phú Mỹ 7,Domestic Gas,Operational,2010,Bà Rịa-Vũng Tàu,0,"PDP8, Annex 3, Table 3.2 (p. 118)","EVN Annual Report 2023, p. 47",
Nhà máy Nhiệt điện Phú Mỹ 8,Domestic Gas,Operational,2012,Bà Rịa-Vũng Tàu,0,"PDP8, Annex 3, Table 3.2 (p. 118)","EVN Annual Report 2023, p. 47",
Nhà máy Nhiệt điện Phú Mỹ 9,Domestic Gas,Operational,2014,Bà Rịa-Vũng Tàu,0,"PDP8, Annex 3, Table 3.2 (p. 118)","EVN Annual Report 2023, p. 47",
Nhà máy Nhiệt điện Phú Mỹ 10,Domestic Gas,Operational,2016,Bà Rịa-Vũng Tàu,0,"PDP8, Annex 3, Table 3.2 (p. 118)","EVN Annual Report 2023, p. 47",
Nhà máy Nhiệt điện Phú Mỹ 11,Domestic Gas,Operational,2018,Bà Rịa-Vũng Tàu,0,"PDP8, Annex 3, Table 3.2 (p. 118)","EVN Annual Report 2023, p. 47",
