name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
An Khánh I #1,Coal,Operational,2013,Bắc Giang,50.0,,,Originally planned 2x50 MW; unit 1 operational
An Khánh I #2,Coal,Operational,2014,Bắc Giang,50.0,,,Unit 2 operational
An Khánh II #1,Coal,Operational,2016,Bắc Giang,150.0,,,Industrial cogeneration for steel complex
An Khánh II #2,Coal,Operational,2017,Bắc Giang,150.0,,,Industrial cogeneration; unit 2 delayed vs PDP7
Bà Rịa CCGT,Domestic gas,Operational,2011,Bà Rịa-Vũng Tàu,389.0,,,Part of Phú Mỹ complex
Bạc Liêu CCGT (Mũi Kê Gà),Imported LNG,Proposed,2028-2030,Bạc Liêu,3600.0,,,PDP8 potential site; multiple phases
Bạc Liêu LNG 1,Imported LNG,Proposed,2025-2027,Bạc Liêu,1600.0,,,Phase 1 of 3200 MW complex
Bạc Liêu LNG 2,Imported LNG,Proposed,2030,Bạc Liêu,1600.0,,,Phase 2
Bạc Liêu LNG 3,Imported LNG,Proposed,2035,Bạc Liêu,3200.0,,,Expansion potential per PDP8
Bảo Đại,Coal,Cancelled,2025,N/A,600.0,,,PDP8 removed due to environmental concerns
Bến Tre LNG 1,Imported LNG,Proposed,2030,Bến Tre,3000.0,,,PDP8 reserve site for southern demand
Bến Tre LNG 2,Imported LNG,Proposed,2035,Bến Tre,3000.0,,,PDP8 reserve site
Bình Định I,Coal,Permitted,2025,Bình Định,1200.0,,,Converted from coal to LNG under PDP8 review
Bình Định II,Coal,Proposed,2028-2030,Bình Định,2000.0,,,PDP8 potential; site selection ongoing
Bourbon,Oil,Operational,2011,Bà Rịa-Vũng Tàu,24.0,,,Small peaking unit; likely decommissioned
Cà Mau CCGT 1,Domestic gas,Operational,2009,Cà Mau,750.0,,,Part of Cà Mau gas complex
Cà Mau CCGT 2,Domestic gas,Operational,2009,Cà Mau,750.0,,,Part of Cà Mau gas complex
Cà Mau LNG,Imported LNG,Proposed,2030-2035,Cà Mau,4500.0,,,PDP8 reserve site combining old gas complex
Cà Ná CCGT 1,Imported LNG,Permitted,2025-2026,Ninh Thuận,1500.0,,,PDP8 fast-track; pre-FS approved
Cà Ná CCGT 2,Imported LNG,Proposed,2028,Ninh Thuận,1500.0,,,PDP8 potential expansion
Cà Ná CCGT 3,Imported LNG,Proposed,2030,Ninh Thuận,1500.0,,,PDP8 reserve site
Cái Mép H LNG (Dự phòng),Imported LNG,Proposed,2035,Bà Rịa-Vũng Tàu,6000.0,,,PDP8 reserve for southern industrial zone
Cẩm Phả II,Coal,Operational,2011,Quảng Ninh,300.0,,,Part of Cẩm Phả complex
Cẩm Phả III #1,Coal,Under Construction,2023,Quảng Ninh,220.0,,,EPC contract signed; delayed
Cẩm Phả III #2,Coal,Under Construction,2023,Quảng Ninh,220.0,,,Synchronized with unit 1
Cẩm Thanh,Coal,Suspended,2025,Thanh Hóa,600.0,,,PDP8 Table 3; financing failure since 2020
Chân Mây LNG 1,Imported LNG,Proposed,2027-2028,Thừa Thiên Huế,2000.0,,,PDP8 reserve site; awaiting gas supply
Chân Mây LNG 2,Imported LNG,Proposed,2030,Thừa Thiên Huế,2000.0,,,PDP8 potential expansion
Công Thanh #1,Coal,Under Construction,2023,Thanh Hóa,600.0,,,PPA signed; 80% complete as of 2022
